node_id,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,
132728200,133035568,132728199, ,Left,NBL,0,
132728234,132728162,132739022, ,Through,SBT,0,
132728234,132739022,132728162, ,Through,NBT,0,
132728255,132727916,132728293, ,Through,SBT,0,
132728255,132727916,133035566, ,Left,SBL,0,
132728255,132728293,132727916, ,Through,NBT,0,
132728255,132728293,133035566, ,Right,NBR,0,
132728255,133035566,132727916, ,Right,WBR,0,
132728255,133035566,132728293, ,Left,WBL,0,
132728280,132739022,132739126, ,Through,SBT,0,
132728280,132739126,132739022, ,Through,NBT,0,
132728293,132728255,48, ,Through,SBT,0,
132728293,48,132728255, ,Through,NBT,0,
132728408,132739126,132739287, ,Through,SBT,0,
132728408,132739287,132739126, ,Through,NBT,0,
132728481,132739287,60, ,Through,SBT,0,
132728481,60,132739287, ,Through,NBT,0,
132738299,132738423,42, ,Through,NBT,0,
132738299,42,132738423, ,Through,SBT,0,
132738304,132738513,43, ,Through,NBT,0,
132738304,43,132738513, ,Through,SBT,0,
132738314,132673469,132738645, ,Left,WBL,0,
132738314,132673469,59, ,Right,WBR,0,
132738314,132738645,132673469, ,Right,NBR,0,
132738314,132738645,59, ,Through,NBT,0,
132738314,59,132673469, ,Left,SEL,0,
132738314,59,132738645, ,Through,SET,0,
132738315,132738648,41, ,Through,NBT,0,
132738315,41,132738648, ,Through,SBT,0,
132738316,132738440,40, ,Through,NBT,0,
132738316,40,132738440, ,Through,SBT,0,
132738318,132738373,39, ,Through,NBT,0,
132738318,39,132738373, ,Through,SBT,0,
132738329,132738657,133035607, ,Through,NBT,0,
132738329,132738657,37, ,Through,NBT,0,
132738329,133035607,132738657, ,Through,SBT,0,
132738329,133035607,37, ,Left,SBL,0,
132738329,37,132738657, ,Through,SBT,0,
132738329,37,133035607, ,Right,SBR,0,
132738373,132738318,132738398, ,Through,SBT,0,
132738373,132738398,132738318, ,Through,NBT,0,
132738398,132738373,132738470, ,Through,SBT,0,
132738398,132738373,33, ,Right,SBR,0,
132738398,132738470,132738373, ,Through,NBT,0,
132738398,132738470,33, ,Left,NBL,0,
132738398,33,132738373, ,Left,EBL,0,
132738398,33,132738470, ,Right,EBR,0,
132738405,132738461,57, ,Through,NBT,0,
132738405,57,132738461, ,Through,SBT,0,
132738423,132738460,132738299, ,Through,NBT,0,
132738423,132738299,132738460, ,Through,SBT,0,
132738432,132738502,44, ,Through,NBT,0,
132738432,44,132738502, ,Through,SBT,0,
132738435,132727516,132738466, ,Through,SBT,0,
132738435,132727516,27, ,Left,SBL,0,
132738435,132738466,132727516, ,Through,NBT,0,
132738435,132738466,27, ,Right,NBR,0,
132738435,27,132727516, ,Right,WBR,0,
132738435,27,132738466, ,Left,WBL,0,
132738436,132738469,133035610, ,Left,NBL,0,
132738436,133035610,132738469, ,Right,EBR,0,
132738440,132738316,132738491, ,Through,SBT,0,
132738440,132738316,33, ,Left,SBL,0,
132738440,132738491,132738316, ,Through,NBT,0,
132738440,132738491,33, ,Right,NBR,0,
132738440,33,132738316, ,Right,WBR,0,
132738440,33,132738491, ,Left,WBL,0,
132738449,132738493,133035613, ,Through,NBT,0,
132738449,133035613,132738493, ,Through,SBT,0,
132738457,132738458,132738462, ,Through,WBT,0,
132738457,132738462,132738458, ,Through,EBT,0,
132738458,132738457,132738460, ,Through,EBT,0,
132738458,132738457,30, ,Left,EBL,0,
132738458,132738460,132738457, ,Through,WBT,0,
132738458,132738460,30, ,Right,WBR,0,
132738458,30,132738457, ,Right,SBR,0,
132738458,30,132738460, ,Left,SBL,0,
132738460,132738423,132738458, ,Right,SBR,0,
132738460,132738423,132738581, ,Through,SBT,0,
132738460,132738458,132738423, ,Left,EBL,0,
132738460,132738458,132738581, ,Right,EBR,0,
132738460,132738581,132738423, ,Through,NBT,0,
132738460,132738581,132738458, ,Left,NBL,0,
132738461,132738405,132738465, ,Left,SBL,0,
132738461,132738405,132738475, ,Right,SBR,0,
132738461,132738405,132738506, ,Through,SBT,0,
132738461,132738465,132738405, ,Right,WBR,0,
132738461,132738465,132738475, ,Through,WBT,0,
132738461,132738465,132738506, ,Left,WBL,0,
132738461,132738475,132738405, ,Left,EBL,0,
132738461,132738475,132738465, ,Through,EBT,0,
132738461,132738475,132738506, ,Right,EBR,0,
132738461,132738506,132738405, ,Through,NBT,0,
132738461,132738506,132738465, ,Right,NBR,0,
132738461,132738506,132738475, ,Left,NBL,0,
132738462,132738457,132738480, ,Left,WBL,0,
132738462,132738457,133035611, ,Through,WBT,0,
132738462,132738480,132738457, ,Right,NBR,0,
132738462,132738480,133035611, ,Left,NBL,0,
132738462,133035611,132738457, ,Through,EBT,0,
132738462,133035611,132738480, ,Right,EBR,0,
132738466,132738435,132727654, ,Through,SBT,0,
132738466,132727654,132738435, ,Through,NBT,0,
132738469,132738436,132754654, ,Through,SBT,0,
132738469,132754654,132738436, ,Through,NBT,0,
132738470,132738398,132754311, ,Through,SBT,0,
132738470,132738398,34, ,Left,SBL,0,
132738470,132754311,132738398, ,Through,NBT,0,
132738470,132754311,34, ,Right,NBR,0,
132738470,34,132738398, ,Right,WBR,0,
132738470,34,132754311, ,Left,WBL,0,
132738475,132738461,34, ,Through,WBT,0,
132738475,34,132738461, ,Through,EBT,0,
132738480,132738462,132738579, ,Through,SBT,0,
132738480,132738579,132738462, ,Through,NBT,0,
132738491,132738440,132738649, ,Through,SBT,0,
132738491,132738649,132738440, ,Through,NBT,0,
132738493,132738449,132738502, ,Left,SBL,0,
132738493,132738502,132738449, ,Right,WBR,0,
132738502,132738432,132738493, ,Right,SBR,0,
132738502,132738432,132738511, ,Through,SBT,0,
132738502,132738493,132738432, ,Left,EBL,0,
132738502,132738493,132738511, ,Right,EBR,0,
132738502,132738511,132738432, ,Through,NBT,0,
132738502,132738511,132738493, ,Left,NBL,0,
132738503,132738602,36, ,Right,NBR,0,
132738503,36,132738602, ,Left,WBL,0,
132738506,132738461,132738560, ,Through,SBT,0,
132738506,132738560,132738461, ,Through,NBT,0,
132738511,132738502,132738512, ,Left,SBL,0,
132738511,132738502,132738537, ,Through,SBT,0,
132738511,132738512,132738502, ,Right,WBR,0,
132738511,132738512,132738537, ,Left,WBL,0,
132738511,132738537,132738502, ,Through,NBT,0,
132738511,132738537,132738512, ,Right,NBR,0,
132738512,132738511,132738513, ,Through,EBT,0,
132738512,132738511,28, ,Left,EBL,0,
132738512,132738513,132738511, ,Through,WBT,0,
132738512,132738513,28, ,Right,WBR,0,
132738512,28,132738511, ,Right,SBR,0,
132738512,28,132738513, ,Left,SBL,0,
132738513,132738304,132738512, ,Right,SBR,0,
132738513,132738304,132738637, ,Through,SBT,0,
132738513,132738512,132738304, ,Left,EBL,0,
132738513,132738512,132738637, ,Right,EBR,0,
132738513,132738637,132738304, ,Through,NBT,0,
132738513,132738637,132738512, ,Left,NBL,0,
132738537,132738511,132738538, ,Right,SBR,0,
132738537,132738511,132738639, ,Through,SBT,0,
132738537,132738538,132738511, ,Left,EBL,0,
132738537,132738538,132738639, ,Right,EBR,0,
132738537,132738639,132738511, ,Through,NBT,0,
132738537,132738639,132738538, ,Left,NBL,0,
132738538,132738537,132738636, ,Left,WBL,0,
132738538,132738636,132738537, ,Right,NBR,0,
132738560,132738506,132738561, ,Left,SBL,0,
132738560,132738506,132738563, ,Right,SBR,0,
132738560,132738506,132738593, ,Through,SBT,0,
132738560,132738561,132738506, ,Right,WBR,0,
132738560,132738561,132738563, ,Through,WBT,0,
132738560,132738561,132738593, ,Left,WBL,0,
132738560,132738563,132738506, ,Left,EBL,0,
132738560,132738563,132738561, ,Through,EBT,0,
132738560,132738563,132738593, ,Right,EBR,0,
132738560,132738593,132738506, ,Through,NBT,0,
132738560,132738593,132738561, ,Right,NBR,0,
132738560,132738593,132738563, ,Left,NBL,0,
132738561,132738560,132738596, ,Right,EBR,0,
132738561,132738560,35, ,Left,EBL,0,
132738561,132738596,132738560, ,Left,NBL,0,
132738561,132738596,35, ,Through,NBT,0,
132738561,35,132738560, ,Right,SBR,0,
132738561,35,132738596, ,Through,SBT,0,
132738579,132738480,132738580, ,Left,SBL,0,
132738579,132738480,132738640, ,Through,SBT,0,
132738579,132738580,132738480, ,Right,WBR,0,
132738579,132738580,132738640, ,Left,WBL,0,
132738579,132738640,132738480, ,Through,NBT,0,
132738579,132738640,132738580, ,Right,NBR,0,
132738580,132738579,132738581, ,Through,EBT,0,
132738580,132738581,132738579, ,Through,WBT,0,
132738581,132738580,132738644, ,Right,EBR,0,
132738581,132738580,132754654, ,Through,EBT,0,
132738581,132738580,132738460, ,Left,EBL,0,
132738581,132738644,132738580, ,Left,NBL,0,
132738581,132738644,132754654, ,Right,NBR,0,
132738581,132738644,132738460, ,Through,NBT,0,
132738581,132754654,132738580, ,Through,WBT,0,
132738581,132754654,132738644, ,Left,WBL,0,
132738581,132754654,132738460, ,Right,WBR,0,
132738581,132738460,132738580, ,Right,SBR,0,
132738581,132738460,132738644, ,Through,SBT,0,
132738581,132738460,132754654, ,Left,SBL,0,
132738588,132738589,132738604, ,Left,WBL,0,
132738588,132738589,132738568, ,Right,WBR,0,
132738588,132738604,132738589, ,Right,NBR,0,
132738588,132738604,132738568, ,Through,NBT,0,
132738588,132738568,132738589, ,Left,SBL,0,
132738588,132738568,132738604, ,Through,SBT,0,
132738589,132738588,132738603, ,Right,EBR,0,
132738589,132738588,132738567, ,Left,EBL,0,
132738589,132738603,132738588, ,Left,NBL,0,
132738589,132738603,132738567, ,Through,NBT,0,
132738589,132738567,132738588, ,Right,SBR,0,
132738589,132738567,132738603, ,Through,SBT,0,
132738593,132738560,132738596, ,Left,SBL,0,
132738593,132738560,132738651, ,Through,SBT,0,
132738593,132738596,132738560, ,Right,WBR,0,
132738593,132738596,132738651, ,Left,WBL,0,
132738593,132738651,132738560, ,Through,NBT,0,
132738593,132738651,132738596, ,Right,NBR,0,
132738596,132738561,132738593, ,Right,SBR,0,
132738596,132738561,132738597, ,Left,SBL,0,
132738596,132738561,132738617, ,Through,SBT,0,
132738596,132738593,132738561, ,Left,EBL,0,
132738596,132738593,132738597, ,Through,EBT,0,
132738596,132738593,132738617, ,Right,EBR,0,
132738596,132738597,132738561, ,Right,WBR,0,
132738596,132738597,132738593, ,Through,WBT,0,
132738596,132738597,132738617, ,Left,WBL,0,
132738596,132738617,132738561, ,Through,NBT,0,
132738596,132738617,132738593, ,Left,NBL,0,
132738596,132738617,132738597, ,Right,NBR,0,
132738597,132738596,132738601, ,Through,EBT,0,
132738597,132738601,132738596, ,Through,WBT,0,
132738601,132738597,132738602, ,Through,EBT,0,
132738601,132738597,132738654, ,Right,EBR,0,
132738601,132738602,132738597, ,Through,WBT,0,
132738601,132738602,132738654, ,Left,WBL,0,
132738601,132738654,132738597, ,Left,NBL,0,
132738601,132738654,132738602, ,Right,NBR,0,
132738602,132738503,132738601, ,Right,SBR,0,
132738602,132738503,132738600, ,Left,SBL,0,
132738602,132738601,132738503, ,Left,EBL,0,
132738602,132738601,132738600, ,Through,EBT,0,
132738602,132738600,132738503, ,Right,WBR,0,
132738602,132738600,132738601, ,Through,WBT,0,
132738603,132738589,132738604, ,Right,SBR,0,
132738603,132738589,132754682, ,Through,SBT,0,
132738603,132738604,132738589, ,Left,EBL,0,
132738603,132738604,132754682, ,Right,EBR,0,
132738603,132754682,132738589, ,Through,NBT,0,
132738603,132754682,132738604, ,Left,NBL,0,
132738604,132738603,132738588, ,Right,WBR,0,
132738604,132738603,132738611, ,Left,WBL,0,
132738604,132738588,132738603, ,Left,SBL,0,
132738604,132738588,132738611, ,Through,SBT,0,
132738604,132738611,132738603, ,Right,NER,0,
132738604,132738611,132738588, ,Through,NET,0,
132738611,132738612,132738642, ,Left,WBL,0,
132738611,132738612,132738604, ,Right,WBR,0,
132738611,132738642,132738612, ,Right,NBR,0,
132738611,132738642,132738604, ,Through,NBT,0,
132738611,132738604,132738612, ,Left,SWL,0,
132738611,132738604,132738642, ,Through,SWT,0,
132738612,132738611,132738641, ,Right,EBR,0,
132738612,132738611,132754682, ,Through,EBT,0,
132738612,132738641,132738611, ,Left,NBL,0,
132738612,132738641,132754682, ,Right,NBR,0,
132738612,132754682,132738611, ,Through,WBT,0,
132738612,132754682,132738641, ,Left,WBL,0,
132738617,132738596,132738653, ,Through,SBT,0,
132738617,132738653,132738596, ,Through,NBT,0,
132738633,132727790,132738634, ,Left,SBL,0,
132738633,132727790,133035538, ,Right,SBR,0,
132738633,132738634,132727790, ,Right,WBR,0,
132738633,132738634,133035538, ,Through,WBT,0,
132738633,133035538,132727790, ,Left,EBL,0,
132738633,133035538,132738634, ,Through,EBT,0,
132738634,132738633,132738636, ,Through,EBT,0,
132738634,132738636,132738633, ,Through,WBT,0,
132738635,132738638,132953255, ,Through,WBT,0,
132738635,132953255,132738638, ,Through,EBT,0,
132738636,132738538,132738634, ,Right,SBR,0,
132738636,132738538,132738639, ,Left,SBL,0,
132738636,132738634,132738538, ,Left,EBL,0,
132738636,132738634,132738639, ,Through,EBT,0,
132738636,132738639,132738538, ,Right,WBR,0,
132738636,132738639,132738634, ,Through,WBT,0,
132738637,132738513,133035536, ,Left,SBL,0,
132738637,132738513,133035537, ,Right,SBR,0,
132738637,133035536,132738513, ,Right,WBR,0,
132738637,133035536,133035537, ,Through,WBT,0,
132738637,133035537,132738513, ,Left,EBL,0,
132738637,133035537,133035536, ,Through,EBT,0,
132738638,132738635,132783439, ,Through,EBT,0,
132738638,132783439,132738635, ,Through,WBT,0,
132738641,132738612,132738642, ,Right,SBR,0,
132738641,132738612,132738643, ,Left,SBL,0,
132738641,132738642,132738612, ,Left,EBL,0,
132738641,132738642,132738643, ,Through,EBT,0,
132738641,132738643,132738612, ,Right,WBR,0,
132738641,132738643,132738642, ,Through,WBT,0,
132738642,132738641,132738611, ,Right,WBR,0,
132738642,132738641,133035536, ,Through,WBT,0,
132738642,132738611,132738641, ,Left,SBL,0,
132738642,132738611,133035536, ,Right,SBR,0,
132738642,133035536,132738641, ,Through,EBT,0,
132738642,133035536,132738611, ,Left,EBL,0,
132738643,132738641,132754608, ,Right,EBR,0,
132738643,132738641,133035535, ,Through,EBT,0,
132738643,132754608,132738641, ,Left,NBL,0,
132738643,132754608,133035535, ,Right,NBR,0,
132738643,133035535,132738641, ,Through,WBT,0,
132738643,133035535,132754608, ,Left,WBL,0,
132738647,133035530,133035606, ,Through,EBT,0,
132738647,133035530,1, ,Left,EBL,0,
132738647,133035530,2, ,Right,EBR,0,
132738647,133035606,133035530, ,Through,WBT,0,
132738647,133035606,1, ,Through,WBT,0,
132738647,133035606,2, ,Through,WBT,0,
132738647,1,133035530, ,Right,SER,0,
132738647,1,133035606, ,Through,SET,0,
132738647,1,2, ,Right,SER,0,
132738647,2,133035530, ,Left,NBL,0,
132738647,2,133035606, ,Through,NBT,0,
132738647,2,1, ,Left,NBL,0,
132738648,132738315,132738649, ,Left,SBL,0,
132738648,132738315,133035559, ,Right,SBR,0,
132738648,132738649,132738315, ,Right,WBR,0,
132738648,132738649,133035559, ,Through,WBT,0,
132738648,133035559,132738315, ,Left,EBL,0,
132738648,133035559,132738649, ,Through,EBT,0,
132738652,132738680,132754306, ,Left,NBL,0,
132738652,132738680,133035532, ,Right,NBR,0,
132738652,132754306,132738680, ,Right,EBR,0,
132738652,132754306,133035532, ,Through,EBT,0,
132738652,133035532,132738680, ,Left,WBL,0,
132738652,133035532,132754306, ,Through,WBT,0,
132738653,132738617,132738655, ,Left,SBL,0,
132738653,132738617,133035531, ,Right,SBR,0,
132738653,132738655,132738617, ,Right,WBR,0,
132738653,132738655,133035531, ,Through,WBT,0,
132738653,133035531,132738617, ,Left,EBL,0,
132738653,133035531,132738655, ,Through,EBT,0,
132738654,132738601,132738655, ,Right,SBR,0,
132738654,132738601,132772648, ,Left,SBL,0,
132738654,132738655,132738601, ,Left,EBL,0,
132738654,132738655,132772648, ,Through,EBT,0,
132738654,132772648,132738601, ,Right,WBR,0,
132738654,132772648,132738655, ,Through,WBT,0,
132738655,132738654,132738653, ,Through,WBT,0,
132738655,132738654,132738693, ,Left,WBL,0,
132738655,132738653,132738654, ,Through,EBT,0,
132738655,132738653,132738693, ,Right,EBR,0,
132738655,132738693,132738654, ,Right,NBR,0,
132738655,132738693,132738653, ,Left,NBL,0,
132738656,132738607,132738657, ,Left,SBL,0,
132738656,132738607,132738658, ,Right,SBR,0,
132738656,132738657,132738607, ,Right,WBR,0,
132738656,132738657,132738658, ,Through,WBT,0,
132738656,132738658,132738607, ,Left,EBL,0,
132738656,132738658,132738657, ,Through,EBT,0,
132738676,132738678,132738696, ,Left,WBL,0,
132738676,132738678,132738677, ,Right,WBR,0,
132738676,132738696,132738678, ,Right,WBR,0,
132738676,132738696,132738677, ,Right,WBR,0,
132738676,132738677,132738678, ,Left,SBL,0,
132738676,132738677,132738696, ,Left,SBL,0,
132738678,132738676,132738680, ,Through,EBT,0,
132738678,132738676,132738805, ,Right,EBR,0,
132738678,132738680,132738676, ,Through,WBT,0,
132738678,132738680,132738805, ,Left,WBL,0,
132738678,132738805,132738676, ,Left,NBL,0,
132738678,132738805,132738680, ,Right,NBR,0,
132738680,132738652,132738678, ,Right,SBR,0,
132738680,132738652,132738681, ,Left,SBL,0,
132738680,132738652,132754297, ,Through,SBT,0,
132738680,132738678,132738652, ,Left,EBL,0,
132738680,132738678,132738681, ,Through,EBT,0,
132738680,132738678,132754297, ,Right,EBR,0,
132738680,132738681,132738652, ,Right,WBR,0,
132738680,132738681,132738678, ,Through,WBT,0,
132738680,132738681,132754297, ,Left,WBL,0,
132738680,132754297,132738652, ,Through,NBT,0,
132738680,132754297,132738678, ,Left,NBL,0,
132738680,132754297,132738681, ,Right,NBR,0,
132738681,132738680,132738682, ,Through,EBT,0,
132738681,132738680,132738726, ,Right,EBR,0,
132738681,132738682,132738680, ,Through,WBT,0,
132738681,132738682,132738726, ,Left,WBL,0,
132738681,132738726,132738680, ,Left,NBL,0,
132738681,132738726,132738682, ,Right,NBR,0,
132738693,132738655,132738694, ,Right,SBR,0,
132738693,132738655,132738716, ,Through,SBT,0,
132738693,132738655,132753928, ,Left,SBL,0,
132738693,132738694,132738655, ,Left,EBL,0,
132738693,132738694,132738716, ,Right,EBR,0,
132738693,132738694,132753928, ,Left,EBL,0,
132738693,132738716,132738655, ,Through,NBT,0,
132738693,132738716,132738694, ,Left,NBL,0,
132738693,132738716,132753928, ,Through,NBT,0,
132738693,132753928,132738655, ,Right,SWR,0,
132738693,132753928,132738694, ,Right,SWR,0,
132738693,132753928,132738716, ,Through,SWT,0,
132738694,132738693,5, ,Through,WBT,0,
132738694,5,132738693, ,Through,EBT,0,
132738703,132738651,132738715, ,Through,SBT,0,
132738703,132738651,132753929, ,Left,SBL,0,
132738703,132738715,132738651, ,Through,NBT,0,
132738703,132738715,132753929, ,Right,NBR,0,
132738703,132753929,132738651, ,Right,WBR,0,
132738703,132753929,132738715, ,Left,WBL,0,
132738704,132738649,132738797, ,Through,SBT,0,
132738704,132738797,132738649, ,Through,NBT,0,
132738710,132738711,132738712, ,Right,EBR,0,
132738710,132738712,132738711, ,Left,EBL,0,
132738711,132738710,132738712, ,Left,WBL,0,
132738711,132738710,132738657, ,Right,WBR,0,
132738711,132738712,132738710, ,Right,NBR,0,
132738711,132738712,132738657, ,Through,NBT,0,
132738711,132738657,132738710, ,Left,SBL,0,
132738711,132738657,132738712, ,Through,SBT,0,
132738712,132738710,132738711, ,Right,WBR,0,
132738712,132738710,133035550, ,Left,WBL,0,
132738712,132738711,132738710, ,Left,SBL,0,
132738712,132738711,133035550, ,Through,SBT,0,
132738712,133035550,132738710, ,Right,NBR,0,
132738712,133035550,132738711, ,Through,NBT,0,
132738715,132738703,132738806, ,Through,SBT,0,
132738715,132738703,132753926, ,Left,SBL,0,
132738715,132738806,132738703, ,Through,NBT,0,
132738715,132738806,132753926, ,Right,NBR,0,
132738715,132753926,132738703, ,Right,WBR,0,
132738715,132753926,132738806, ,Left,WBL,0,
132738716,132738693,132738717, ,Right,SBR,0,
132738716,132738693,132738719, ,Left,SBL,0,
132738716,132738717,132738693, ,Left,EBL,0,
132738716,132738717,132738719, ,Through,EBT,0,
132738716,132738719,132738693, ,Right,WBR,0,
132738716,132738719,132738717, ,Through,WBT,0,
132738717,132738716,132753926, ,Through,WBT,0,
132738717,132738716,133035602, ,Left,WBL,0,
132738717,132753926,132738716, ,Through,EBT,0,
132738717,132753926,133035602, ,Right,EBR,0,
132738717,133035602,132738716, ,Right,NBR,0,
132738717,133035602,132753926, ,Left,NBL,0,
132738719,132738716,132738722, ,Through,EBT,0,
132738719,132738716,4, ,Right,EBR,0,
132738719,132738722,132738716, ,Through,WBT,0,
132738719,132738722,4, ,Left,WBL,0,
132738719,4,132738716, ,Left,NBL,0,
132738719,4,132738722, ,Right,NBR,0,
132738722,132738658,132738719, ,Right,SBR,0,
132738722,132738658,132738771, ,Through,SBT,0,
132738722,132738719,132738658, ,Left,EBL,0,
132738722,132738719,132738771, ,Right,EBR,0,
132738722,132738771,132738658, ,Through,NBT,0,
132738722,132738771,132738719, ,Left,NBL,0,
132738726,132738681,133035598, ,Through,SBT,0,
132738726,132738681,133035600, ,Left,SBL,0,
132738726,133035598,132738681, ,Through,NBT,0,
132738726,133035598,133035600, ,Right,NBR,0,
132738726,133035600,132738681, ,Right,WBR,0,
132738726,133035600,133035598, ,Left,WBL,0,
132738732,132682589,132738733, ,Left,SBL,0,
132738732,132682589,132738790, ,Through,SBT,0,
132738732,132738733,132682589, ,Right,WBR,0,
132738732,132738733,132738790, ,Left,WBL,0,
132738732,132738790,132682589, ,Through,NBT,0,
132738732,132738790,132738733, ,Right,NBR,0,
132738733,132738732,132738734, ,Through,EBT,0,
132738733,132738734,132738732, ,Through,WBT,0,
132738750,132738644,132738752, ,Left,SBL,0,
132738750,132738644,132738770, ,Through,SBT,0,
132738750,132738752,132738644, ,Right,WBR,0,
132738750,132738752,132738770, ,Left,WBL,0,
132738750,132738770,132738644, ,Through,NBT,0,
132738750,132738770,132738752, ,Right,NBR,0,
132738752,132738750,133035578, ,Through,EBT,0,
132738752,132738750,133035583, ,Left,EBL,0,
132738752,133035578,132738750, ,Through,WBT,0,
132738752,133035578,133035583, ,Right,WBR,0,
132738752,133035583,132738750, ,Right,SBR,0,
132738752,133035583,133035578, ,Left,SBL,0,
132738770,132738750,132738843, ,Through,SBT,0,
132738770,132738750,133035575, ,Right,SBR,0,
132738770,132738843,132738750, ,Through,NBT,0,
132738770,132738843,133035575, ,Left,NBL,0,
132738770,133035575,132738750, ,Left,EBL,0,
132738770,133035575,132738843, ,Right,EBR,0,
132738771,132738722,133035545, ,Right,SBR,0,
132738771,132738722,133035554, ,Through,SBT,0,
132738771,132738722,3, ,Left,SBL,0,
132738771,133035545,132738722, ,Left,EBL,0,
132738771,133035545,133035554, ,Right,EBR,0,
132738771,133035545,3, ,Through,EBT,0,
132738771,133035554,132738722, ,Through,NBT,0,
132738771,133035554,133035545, ,Left,NBL,0,
132738771,133035554,3, ,Right,NBR,0,
132738771,3,132738722, ,Right,WBR,0,
132738771,3,133035545, ,Through,WBT,0,
132738771,3,133035554, ,Left,WBL,0,
132738773,132684259,132738774, ,Through,EBT,0,
132738773,132738774,132684259, ,Through,WBT,0,
132738774,132738773,132738776, ,Through,EBT,0,
132738774,132738776,132738773, ,Through,WBT,0,
132738784,132684259,132738785, ,Right,SBR,0,
132738784,132684259,132738883, ,Through,SBT,0,
132738784,132738785,132684259, ,Left,EBL,0,
132738784,132738785,132738883, ,Right,EBR,0,
132738784,132738883,132684259, ,Through,NBT,0,
132738784,132738883,132738785, ,Left,NBL,0,
132738785,132738784,132754604, ,Right,WBR,0,
132738785,132738784,133035573, ,Through,WBT,0,
132738785,132754604,132738784, ,Left,SBL,0,
132738785,132754604,133035573, ,Right,SBR,0,
132738785,133035573,132738784, ,Through,EBT,0,
132738785,133035573,132754604, ,Left,EBL,0,
132738790,132738732,132728025, ,Through,SBT,0,
132738790,132728025,132738732, ,Through,NBT,0,
132738797,132738704,132738857, ,Through,SBT,0,
132738797,132738704,133035596, ,Left,SBL,0,
132738797,132738857,132738704, ,Through,NBT,0,
132738797,132738857,133035596, ,Right,NBR,0,
132738797,133035596,132738704, ,Right,WBR,0,
132738797,133035596,132738857, ,Left,WBL,0,
132738805,132738678,133035596, ,Right,SBR,0,
132738805,132738678,133035597, ,Left,SBL,0,
132738805,132738678,7, ,Through,SBT,0,
132738805,133035596,132738678, ,Left,EBL,0,
132738805,133035596,133035597, ,Through,EBT,0,
132738805,133035596,7, ,Right,EBR,0,
132738805,133035597,132738678, ,Right,WBR,0,
132738805,133035597,133035596, ,Through,WBT,0,
132738805,133035597,7, ,Left,WBL,0,
132738805,7,132738678, ,Through,NBT,0,
132738805,7,133035596, ,Left,NBL,0,
132738805,7,133035597, ,Right,NBR,0,
132738806,132738715,132738865, ,Through,SBT,0,
132738806,132738715,133035546, ,Left,SBL,0,
132738806,132738715,133035597, ,Right,SBR,0,
132738806,132738865,132738715, ,Through,NBT,0,
132738806,132738865,133035546, ,Right,NBR,0,
132738806,132738865,133035597, ,Left,NBL,0,
132738806,133035546,132738715, ,Right,WBR,0,
132738806,133035546,132738865, ,Left,WBL,0,
132738806,133035546,133035597, ,Through,WBT,0,
132738806,133035597,132738715, ,Left,EBL,0,
132738806,133035597,132738865, ,Right,EBR,0,
132738806,133035597,133035546, ,Through,EBT,0,
132738842,132738843,133035584, ,Through,EBT,0,
132738842,133035584,132738843, ,Through,SBT,0,
132738843,132738770,132738842, ,Left,SBL,0,
132738843,132738770,132738860, ,Through,SBT,0,
132738843,132738842,132738770, ,Right,WBR,0,
132738843,132738842,132738860, ,Left,WBL,0,
132738843,132738860,132738770, ,Through,NBT,0,
132738843,132738860,132738842, ,Right,NBR,0,
132738844,132728025,132738873, ,Through,SBT,0,
132738844,132738873,132728025, ,Through,NBT,0,
132738849,132738809,133035605, ,Through,SBT,0,
132738849,133035605,132738809, ,Through,NBT,0,
132738857,132738797,132738882, ,Through,SBT,0,
132738857,132738797,133035595, ,Left,SBL,0,
132738857,132738882,132738797, ,Through,NBT,0,
132738857,132738882,133035595, ,Right,NBR,0,
132738857,133035595,132738797, ,Right,WBR,0,
132738857,133035595,132738882, ,Left,WBL,0,
132738860,132738843,132738891, ,Through,SBT,0,
132738860,132738891,132738843, ,Through,NBT,0,
132738865,132738806,132738924, ,Through,SBT,0,
132738865,132738924,132738806, ,Through,NBT,0,
132738873,132738844,132728117, ,Through,SBT,0,
132738873,132738844,132754769, ,Left,SBL,0,
132738873,132728117,132738844, ,Through,NBT,0,
132738873,132728117,132754769, ,Right,NBR,0,
132738873,132754769,132738844, ,Right,WBR,0,
132738873,132754769,132728117, ,Left,WBL,0,
132738882,132738857,132914139, ,Through,SBT,0,
132738882,132914139,132738857, ,Through,NBT,0,
132738883,132738784,132738911, ,Through,SBT,0,
132738883,132738911,132738784, ,Through,NBT,0,
132738891,132738860,132772443, ,Through,SBT,0,
132738891,132772443,132738860, ,Through,NBT,0,
132738911,132738883,133035574, ,Through,SBT,0,
132738911,133035574,132738883, ,Through,NBT,0,
132738924,132738972,132738865, ,Through,NBT,0,
132738924,132738865,132738972, ,Through,SBT,0,
132738948,132738949,133035593, ,Right,SBR,0,
132738948,132738949,58, ,Through,SBT,0,
132738948,133035593,132738949, ,Left,EBL,0,
132738948,133035593,58, ,Right,EBR,0,
132738948,58,132738949, ,Through,NBT,0,
132738948,58,133035593, ,Left,NBL,0,
132738949,132738948,132914139, ,Through,NBT,0,
132738949,132914139,132738948, ,Through,SBT,0,
132738972,132738924,132738997, ,Through,SBT,0,
132738972,132738997,132738924, ,Through,NBT,0,
