agent_id,tour_id,from_zone_id,to_zone_id,from_origin_node_id,to_destination_node_id,departure_time_in_min,end_time_in_min,travel_time_in_min,demand_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
335,335,1,2,1,2,974.75,1007.80,33.05,1,1,10.00,1,0,35.78,
336,336,1,2,1,2,974.88,1007.90,33.02,1,1,10.00,1,10,35.78,
337,337,1,2,1,2,975.02,1008.10,33.08,1,1,10.00,1,0,35.78,
338,338,1,2,1,2,975.15,1008.20,33.05,1,1,10.00,1,5,35.78,
339,339,1,2,1,2,975.28,1008.30,33.02,1,1,10.00,1,0,35.78,
340,340,1,2,1,2,975.42,1008.50,33.08,1,1,10.00,1,5,35.78,
341,341,1,2,1,2,975.55,1008.60,33.05,1,1,10.00,1,5,35.78,
342,342,1,2,1,2,975.68,1008.70,33.02,1,1,10.00,1,5,35.78,
343,343,1,2,1,2,975.82,1008.90,33.08,1,1,10.00,1,5,35.78,
344,344,1,2,1,2,975.95,1009.00,33.05,1,1,10.00,1,0,35.78,
345,345,1,2,1,2,976.08,1009.10,33.02,1,1,10.00,1,15,35.78,
346,346,1,2,1,2,976.22,1009.30,33.08,1,1,10.00,1,0,35.78,
347,347,1,2,1,2,976.35,1009.40,33.05,1,1,10.00,1,0,35.78,
348,348,1,2,1,2,976.48,1009.50,33.02,1,1,10.00,1,0,35.78,
349,349,1,2,1,2,976.61,1009.70,33.09,1,1,10.00,1,15,35.78,
350,350,1,2,1,2,976.75,1009.80,33.05,1,1,10.00,1,15,35.78,
351,351,1,2,1,2,976.88,1009.90,33.02,1,1,10.00,1,10,35.78,
352,352,1,2,1,2,977.01,1010.10,33.09,1,1,10.00,1,10,35.78,
353,353,1,2,1,2,977.15,1010.20,33.05,1,1,10.00,1,0,35.78,
354,354,1,2,1,2,977.28,1010.30,33.02,1,1,10.00,1,5,35.78,
355,355,1,2,1,2,977.41,1010.50,33.09,1,1,10.00,1,15,35.78,
356,356,1,2,1,2,977.55,1010.60,33.05,1,1,10.00,1,10,35.78,
357,357,1,2,1,2,977.68,1010.70,33.02,1,1,10.00,1,15,35.78,
358,358,1,2,1,2,977.81,1010.90,33.09,1,1,10.00,1,15,35.78,
359,359,1,2,1,2,977.95,1011.00,33.05,1,1,10.00,1,5,35.78,
360,360,1,2,1,2,978.08,1011.10,33.02,1,1,10.00,1,10,35.78,
361,361,1,2,1,2,978.21,1011.30,33.09,1,1,10.00,1,0,35.78,
362,362,1,2,1,2,978.35,1011.40,33.05,1,1,10.00,1,5,35.78,
363,363,1,2,1,2,978.48,1011.50,33.02,1,1,10.00,1,10,35.78,
364,364,1,2,1,2,978.61,1011.70,33.09,1,1,10.00,1,0,35.78,
365,365,1,2,1,2,978.75,1011.80,33.05,1,1,10.00,1,10,35.78,
366,366,1,2,1,2,978.88,1011.90,33.02,1,1,10.00,1,10,35.78,
367,367,1,2,1,2,979.01,1012.10,33.09,1,1,10.00,1,0,35.78,
368,368,1,2,1,2,979.15,1012.20,33.05,1,1,10.00,1,10,35.78,
369,369,1,2,1,2,979.28,1012.30,33.02,1,1,10.00,1,10,35.78,
370,370,1,2,1,2,979.41,1012.50,33.09,1,1,10.00,1,10,35.78,
371,371,1,2,1,2,979.54,1012.60,33.06,1,1,10.00,1,5,35.78,
372,372,1,2,1,2,979.68,1012.70,33.02,1,1,10.00,1,0,35.78,
373,373,1,2,1,2,979.81,1012.90,33.09,1,1,10.00,1,0,35.78,
374,374,1,2,1,2,979.94,1013.00,33.06,1,1,10.00,1,5,35.78,
375,375,1,2,1,2,980.08,1013.10,33.02,1,1,10.00,1,15,35.78,
376,376,1,2,1,2,980.21,1013.30,33.09,1,1,10.00,1,5,35.78,
377,377,1,2,1,2,980.34,1013.40,33.06,1,1,10.00,1,10,35.78,
378,378,1,2,1,2,980.48,1013.50,33.02,1,1,10.00,1,15,35.78,
379,379,1,2,1,2,980.61,1013.70,33.09,1,1,10.00,1,15,35.78,
380,380,1,2,1,2,980.74,1013.80,33.06,1,1,10.00,1,0,35.78,
381,381,1,2,1,2,980.88,1013.90,33.02,1,1,10.00,1,0,35.78,
382,382,1,2,1,2,981.01,1014.10,33.09,1,1,10.00,1,5,35.78,
383,383,1,2,1,2,981.14,1014.20,33.06,1,1,10.00,1,0,35.78,
384,384,1,2,1,2,981.28,1014.30,33.02,1,1,10.00,1,15,35.78,
385,385,1,2,1,2,981.41,1014.50,33.09,1,1,10.00,1,0,35.78,
386,386,1,2,1,2,981.54,1014.60,33.06,1,1,10.00,1,10,35.78,
387,387,1,2,1,2,981.68,1014.70,33.02,1,1,10.00,1,0,35.78,
388,388,1,2,1,2,981.81,1014.90,33.09,1,1,10.00,1,15,35.78,
389,389,1,2,1,2,981.94,1015.00,33.06,1,1,10.00,1,5,35.78,
390,390,1,2,1,2,982.08,1015.10,33.02,1,1,10.00,1,15,35.78,
391,391,1,2,1,2,982.21,1015.30,33.09,1,1,10.00,1,10,35.78,
392,392,1,2,1,2,982.34,1015.40,33.06,1,1,10.00,1,10,35.78,
393,393,1,2,1,2,982.48,1015.50,33.02,1,1,10.00,1,15,35.78,
394,394,1,2,1,2,982.61,1015.70,33.09,1,1,10.00,1,15,35.78,
395,395,1,2,1,2,982.74,1015.80,33.06,1,1,10.00,1,5,35.78,
396,396,1,2,1,2,982.87,1015.90,33.03,1,1,10.00,1,15,35.78,
397,397,1,2,1,2,983.01,1016.10,33.09,1,1,10.00,1,5,35.78,
398,398,1,2,1,2,983.14,1016.20,33.06,1,1,10.00,1,0,35.78,
399,399,1,2,1,2,983.27,1016.30,33.03,1,1,10.00,1,0,35.78,
400,400,1,2,1,2,983.41,1016.50,33.09,1,1,10.00,1,15,35.78,
401,401,1,2,1,2,983.54,1016.60,33.06,1,1,10.00,1,10,35.78,
402,402,1,2,1,2,983.67,1016.70,33.03,1,1,10.00,1,5,35.78,
403,403,1,2,1,2,983.81,1016.90,33.09,1,1,10.00,1,10,35.78,
404,404,1,2,1,2,983.94,1017.00,33.06,1,1,10.00,1,10,35.78,
405,405,1,2,1,2,984.07,1017.10,33.03,1,1,10.00,1,5,35.78,
406,406,1,2,1,2,984.21,1017.30,33.09,1,1,10.00,1,10,35.78,
407,407,1,2,1,2,984.34,1017.40,33.06,1,1,10.00,1,5,35.78,
408,408,1,2,1,2,984.47,1017.50,33.03,1,1,10.00,1,15,35.78,
409,409,1,2,1,2,984.61,1017.70,33.09,1,1,10.00,1,10,35.78,
410,410,1,2,1,2,984.74,1017.80,33.06,1,1,10.00,1,15,35.78,
411,411,1,2,1,2,984.87,1017.90,33.03,1,1,10.00,1,15,35.78,
412,412,1,2,1,2,985.01,1018.10,33.09,1,1,10.00,1,10,35.78,
413,413,1,2,1,2,985.14,1018.20,33.06,1,1,10.00,1,0,35.78,
414,414,1,2,1,2,985.27,1018.30,33.03,1,1,10.00,1,0,35.78,
415,415,1,2,1,2,985.41,1018.50,33.09,1,1,10.00,1,10,35.78,
416,416,1,2,1,2,985.54,1018.60,33.06,1,1,10.00,1,5,35.78,
417,417,1,2,1,2,985.67,1018.70,33.03,1,1,10.00,1,0,35.78,
418,418,1,2,1,2,985.80,1018.90,33.10,1,1,10.00,1,15,35.78,
419,419,1,2,1,2,985.94,1019.00,33.06,1,1,10.00,1,5,35.78,
420,420,1,2,1,2,986.07,1019.10,33.03,1,1,10.00,1,15,35.78,
421,421,1,2,1,2,986.20,1019.30,33.10,1,1,10.00,1,5,35.78,
422,422,1,2,1,2,986.34,1019.40,33.06,1,1,10.00,1,0,35.78,
423,423,1,2,1,2,986.47,1019.50,33.03,1,1,10.00,1,5,35.78,
424,424,1,2,1,2,986.60,1019.70,33.10,1,1,10.00,1,0,35.78,
425,425,1,2,1,2,986.74,1019.80,33.06,1,1,10.00,1,10,35.78,
426,426,1,2,1,2,986.87,1019.90,33.03,1,1,10.00,1,15,35.78,
427,427,1,2,1,2,987.00,1020.10,33.10,1,1,10.00,1,15,35.78,
428,428,1,2,1,2,987.14,1020.20,33.06,1,1,10.00,1,5,35.78,
429,429,1,2,1,2,987.27,1020.30,33.03,1,1,10.00,1,10,35.78,
430,430,1,2,1,2,987.40,1020.50,33.10,1,1,10.00,1,0,35.78,
431,431,1,2,1,2,987.54,1020.60,33.06,1,1,10.00,1,5,35.78,
432,432,1,2,1,2,987.67,1020.70,33.03,1,1,10.00,1,10,35.78,
433,433,1,2,1,2,987.80,1020.90,33.10,1,1,10.00,1,15,35.78,
434,434,1,2,1,2,987.94,1021.00,33.06,1,1,10.00,1,5,35.78,
435,435,1,2,1,2,988.07,1021.10,33.03,1,1,10.00,1,10,35.78,
436,436,1,2,1,2,988.20,1021.30,33.10,1,1,10.00,1,15,35.78,
437,437,1,2,1,2,988.34,1021.40,33.06,1,1,10.00,1,15,35.78,
438,438,1,2,1,2,988.47,1021.50,33.03,1,1,10.00,1,0,35.78,
439,439,1,2,1,2,988.60,1021.70,33.10,1,1,10.00,1,15,35.78,
440,440,1,2,1,2,988.73,1021.80,33.07,1,1,10.00,1,5,35.78,
441,441,1,2,1,2,988.87,1021.90,33.03,1,1,10.00,1,10,35.78,
442,442,1,2,1,2,989.00,1022.10,33.10,1,1,10.00,1,0,35.78,
443,443,1,2,1,2,989.13,1022.20,33.07,1,1,10.00,1,5,35.78,
444,444,1,2,1,2,989.27,1022.30,33.03,1,1,10.00,1,5,35.78,
445,445,1,2,1,2,989.40,1022.50,33.10,1,1,10.00,1,15,35.78,
446,446,1,2,1,2,989.53,1022.60,33.07,1,1,10.00,1,15,35.78,
447,447,1,2,1,2,989.67,1022.70,33.03,1,1,10.00,1,15,35.78,
448,448,1,2,1,2,989.80,1022.90,33.10,1,1,10.00,1,10,35.78,
449,449,1,2,1,2,989.93,1023.00,33.07,1,1,10.00,1,5,35.78,
450,450,1,2,1,2,990.07,1023.10,33.03,1,1,10.00,1,5,35.78,
451,451,1,2,1,2,990.20,1023.30,33.10,1,1,10.00,1,5,35.78,
452,452,1,2,1,2,990.33,1023.40,33.07,1,1,10.00,1,10,35.78,
453,453,1,2,1,2,990.47,1023.50,33.03,1,1,10.00,1,0,35.78,
454,454,1,2,1,2,990.60,1023.70,33.10,1,1,10.00,1,15,35.78,
455,455,1,2,1,2,990.73,1023.80,33.07,1,1,10.00,1,10,35.78,
456,456,1,2,1,2,990.87,1023.90,33.03,1,1,10.00,1,15,35.78,
457,457,1,2,1,2,991.00,1024.10,33.10,1,1,10.00,1,0,35.78,
458,458,1,2,1,2,991.13,1024.20,33.07,1,1,10.00,1,0,35.78,
459,459,1,2,1,2,991.27,1024.30,33.03,1,1,10.00,1,15,35.78,
460,460,1,2,1,2,991.40,1024.50,33.10,1,1,10.00,1,5,35.78,
461,461,1,2,1,2,991.53,1024.60,33.07,1,1,10.00,1,5,35.78,
462,462,1,2,1,2,991.66,1024.70,33.04,1,1,10.00,1,0,35.78,
463,463,1,2,1,2,991.80,1024.90,33.10,1,1,10.00,1,15,35.78,
464,464,1,2,1,2,991.93,1025.00,33.07,1,1,10.00,1,5,35.78,
465,465,1,2,1,2,992.06,1025.10,33.04,1,1,10.00,1,5,35.78,
466,466,1,2,1,2,992.20,1025.30,33.10,1,1,10.00,1,10,35.78,
467,467,1,2,1,2,992.33,1025.40,33.07,1,1,10.00,1,5,35.78,
468,468,1,2,1,2,992.46,1025.50,33.04,1,1,10.00,1,0,35.78,
469,469,1,2,1,2,992.60,1025.70,33.10,1,1,10.00,1,5,35.78,
470,470,1,2,1,2,992.73,1025.80,33.07,1,1,10.00,1,0,35.78,
471,471,1,2,1,2,992.86,1025.90,33.04,1,1,10.00,1,0,35.78,
472,472,1,2,1,2,993.00,1026.10,33.10,1,1,10.00,1,0,35.78,
473,473,1,2,1,2,993.13,1026.20,33.07,1,1,10.00,1,10,35.78,
474,474,1,2,1,2,993.26,1026.30,33.04,1,1,10.00,1,0,35.78,
475,475,1,2,1,2,993.40,1026.50,33.10,1,1,10.00,1,15,35.78,
476,476,1,2,1,2,993.53,1026.60,33.07,1,1,10.00,1,5,35.78,
477,477,1,2,1,2,993.66,1026.70,33.04,1,1,10.00,1,15,35.78,
478,478,1,2,1,2,993.80,1026.90,33.10,1,1,10.00,1,15,35.78,
479,479,1,2,1,2,993.93,1027.00,33.07,1,1,10.00,1,5,35.78,
480,480,1,2,1,2,994.06,1027.10,33.04,1,1,10.00,1,15,35.78,
481,481,1,2,1,2,994.20,1027.30,33.10,1,1,10.00,1,15,35.78,
482,482,1,2,1,2,994.33,1027.40,33.07,1,1,10.00,1,5,35.78,
483,483,1,2,1,2,994.46,1027.50,33.04,1,1,10.00,1,10,35.78,
484,484,1,2,1,2,994.59,1027.70,33.11,1,1,10.00,1,10,35.78,
485,485,1,2,1,2,994.73,1027.80,33.07,1,1,10.00,1,10,35.78,
486,486,1,2,1,2,994.86,1027.90,33.04,1,1,10.00,1,10,35.78,
487,487,1,2,1,2,994.99,1028.10,33.11,1,1,10.00,1,5,35.78,
488,488,1,2,1,2,995.13,1028.20,33.07,1,1,10.00,1,0,35.78,
489,489,1,2,1,2,995.26,1028.30,33.04,1,1,10.00,1,0,35.78,
490,490,1,2,1,2,995.39,1028.50,33.11,1,1,10.00,1,0,35.78,
491,491,1,2,1,2,995.53,1028.60,33.07,1,1,10.00,1,15,35.78,
492,492,1,2,1,2,995.66,1028.70,33.04,1,1,10.00,1,5,35.78,
493,493,1,2,1,2,995.79,1028.90,33.11,1,1,10.00,1,10,35.78,
494,494,1,2,1,2,995.93,1029.00,33.07,1,1,10.00,1,5,35.78,
495,495,1,2,1,2,996.06,1029.10,33.04,1,1,10.00,1,5,35.78,
496,496,1,2,1,2,996.19,1029.30,33.11,1,1,10.00,1,15,35.78,
497,497,1,2,1,2,996.33,1029.40,33.07,1,1,10.00,1,5,35.78,
498,498,1,2,1,2,996.46,1029.50,33.04,1,1,10.00,1,5,35.78,
499,499,1,2,1,2,996.59,1029.70,33.11,1,1,10.00,1,15,35.78,
500,500,1,2,1,2,996.73,1029.80,33.07,1,1,10.00,1,15,35.78,
501,501,1,2,1,2,996.86,1029.90,33.04,1,1,10.00,1,15,35.78,
502,502,1,2,1,2,996.99,1030.10,33.11,1,1,10.00,1,5,35.78,
503,503,1,2,1,2,997.13,1030.20,33.07,1,1,10.00,1,0,35.78,
504,504,1,2,1,2,997.26,1030.30,33.04,1,1,10.00,1,10,35.78,
505,505,1,2,1,2,997.39,1030.50,33.11,1,1,10.00,1,15,35.78,
506,506,1,2,1,2,997.52,1030.60,33.08,1,1,10.00,1,0,35.78,
507,507,1,2,1,2,997.66,1030.70,33.04,1,1,10.00,1,5,35.78,
508,508,1,2,1,2,997.79,1030.90,33.11,1,1,10.00,1,5,35.78,
509,509,1,2,1,2,997.92,1031.00,33.08,1,1,10.00,1,0,35.78,
510,510,1,2,1,2,998.06,1031.10,33.04,1,1,10.00,1,15,35.78,
511,511,1,2,1,2,998.19,1031.20,33.01,1,1,10.00,1,0,35.78,
512,512,1,2,1,2,998.32,1031.40,33.08,1,1,10.00,1,5,35.78,
513,513,1,2,1,2,998.46,1031.50,33.04,1,1,10.00,1,5,35.78,
514,514,1,2,1,2,998.59,1031.70,33.11,1,1,10.00,1,15,35.78,
515,515,1,2,1,2,998.72,1031.80,33.08,1,1,10.00,1,10,35.78,
516,516,1,2,1,2,998.86,1031.90,33.04,1,1,10.00,1,15,35.78,
517,517,1,2,1,2,998.99,1032.00,33.01,1,1,10.00,1,10,35.78,
518,518,1,2,1,2,999.12,1032.20,33.08,1,1,10.00,1,10,35.78,
519,519,1,2,1,2,999.26,1032.30,33.04,1,1,10.00,1,15,35.78,
520,520,1,2,1,2,999.39,1032.40,33.01,1,1,10.00,1,10,35.78,
521,521,1,2,1,2,999.52,1032.60,33.08,1,1,10.00,1,10,35.78,
522,522,1,2,1,2,999.66,1032.70,33.04,1,1,10.00,1,5,35.78,
523,523,1,2,1,2,999.79,1032.80,33.01,1,1,10.00,1,15,35.78,
524,524,1,2,1,2,999.92,1033.00,33.08,1,1,10.00,1,10,35.78,
525,525,1,2,1,2,1000.06,1033.10,33.04,1,1,10.00,1,5,35.78,
526,526,1,2,1,2,1000.19,1033.20,33.01,1,1,10.00,1,5,35.78,
527,527,1,2,1,2,1000.32,1033.40,33.08,1,1,10.00,1,10,35.78,
528,528,1,2,1,2,1000.46,1033.50,33.04,1,1,10.00,1,0,35.78,
529,529,1,2,1,2,1000.59,1033.70,33.11,1,1,10.00,1,10,35.78,
530,530,1,2,1,2,1000.72,1033.80,33.08,1,1,10.00,1,0,35.78,
531,531,1,2,1,2,1000.85,1033.90,33.05,1,1,10.00,1,10,35.78,
532,532,1,2,1,2,1000.99,1034.00,33.01,1,1,10.00,1,5,35.78,
533,533,1,2,1,2,1001.12,1034.20,33.08,1,1,10.00,1,10,35.78,
534,534,1,2,1,2,1001.25,1034.30,33.05,1,1,10.00,1,0,35.78,
535,535,1,2,1,2,1001.39,1034.40,33.01,1,1,10.00,1,10,35.78,
536,536,1,2,1,2,1001.52,1034.60,33.08,1,1,10.00,1,15,35.78,
537,537,1,2,1,2,1001.65,1034.70,33.05,1,1,10.00,1,10,35.78,
538,538,1,2,1,2,1001.79,1034.80,33.01,1,1,10.00,1,10,35.78,
539,539,1,2,1,2,1001.92,1035.00,33.08,1,1,10.00,1,10,35.78,
540,540,1,2,1,2,1002.05,1035.10,33.05,1,1,10.00,1,0,35.78,
541,541,1,2,1,2,1002.19,1035.20,33.01,1,1,10.00,1,0,35.78,
542,542,1,2,1,2,1002.32,1035.40,33.08,1,1,10.00,1,5,35.78,
543,543,1,2,1,2,1002.45,1035.50,33.05,1,1,10.00,1,5,35.78,
544,544,1,2,1,2,1002.59,1035.70,33.11,1,1,10.00,1,0,35.78,
545,545,1,2,1,2,1002.72,1035.80,33.08,1,1,10.00,1,5,35.78,
546,546,1,2,1,2,1002.85,1035.90,33.05,1,1,10.00,1,0,35.78,
547,547,1,2,1,2,1002.99,1036.00,33.01,1,1,10.00,1,15,35.78,
548,548,1,2,1,2,1003.12,1036.20,33.08,1,1,10.00,1,10,35.78,
549,549,1,2,1,2,1003.25,1036.30,33.05,1,1,10.00,1,5,35.78,
550,550,1,2,1,2,1003.39,1036.40,33.01,1,1,10.00,1,0,35.78,
551,551,1,2,1,2,1003.52,1036.60,33.08,1,1,10.00,1,5,35.78,
552,552,1,2,1,2,1003.65,1036.70,33.05,1,1,10.00,1,10,35.78,
553,553,1,2,1,2,1003.78,1036.80,33.02,1,1,10.00,1,10,35.78,
554,554,1,2,1,2,1003.92,1037.00,33.08,1,1,10.00,1,0,35.78,
555,555,1,2,1,2,1004.05,1037.10,33.05,1,1,10.00,1,5,35.78,
556,556,1,2,1,2,1004.18,1037.20,33.02,1,1,10.00,1,10,35.78,
557,557,1,2,1,2,1004.32,1037.40,33.08,1,1,10.00,1,0,35.78,
558,558,1,2,1,2,1004.45,1037.50,33.05,1,1,10.00,1,15,35.78,
559,559,1,2,1,2,1004.58,1037.70,33.12,1,1,10.00,1,0,35.78,
560,560,1,2,1,2,1004.72,1037.80,33.08,1,1,10.00,1,15,35.78,
561,561,1,2,1,2,1004.85,1037.90,33.05,1,1,10.00,1,0,35.78,
562,562,1,2,1,2,1004.98,1038.00,33.02,1,1,10.00,1,0,35.78,
563,563,1,2,1,2,1005.12,1038.20,33.08,1,1,10.00,1,10,35.78,
564,564,1,2,1,2,1005.25,1038.30,33.05,1,1,10.00,1,5,35.78,
565,565,1,2,1,2,1005.38,1038.40,33.02,1,1,10.00,1,15,35.78,
566,566,1,2,1,2,1005.52,1038.60,33.08,1,1,10.00,1,0,35.78,
567,567,1,2,1,2,1005.65,1038.70,33.05,1,1,10.00,1,10,35.78,
568,568,1,2,1,2,1005.78,1038.80,33.02,1,1,10.00,1,10,35.78,
569,569,1,2,1,2,1005.92,1039.00,33.08,1,1,10.00,1,15,35.78,
570,570,1,2,1,2,1006.05,1039.10,33.05,1,1,10.00,1,15,35.78,
571,571,1,2,1,2,1006.18,1039.20,33.02,1,1,10.00,1,0,35.78,
572,572,1,2,1,2,1006.32,1039.40,33.08,1,1,10.00,1,0,35.78,
573,573,1,2,1,2,1006.45,1039.50,33.05,1,1,10.00,1,15,35.78,
574,574,1,2,1,2,1006.58,1039.70,33.12,1,1,10.00,1,10,35.78,
575,575,1,2,1,2,1006.71,1039.80,33.09,1,1,10.00,1,5,35.78,
576,576,1,2,1,2,1006.85,1039.90,33.05,1,1,10.00,1,0,35.78,
577,577,1,2,1,2,1006.98,1040.00,33.02,1,1,10.00,1,5,35.78,
578,578,1,2,1,2,1007.11,1040.20,33.09,1,1,10.00,1,5,35.78,
579,579,1,2,1,2,1007.25,1040.30,33.05,1,1,10.00,1,0,35.78,
580,580,1,2,1,2,1007.38,1040.40,33.02,1,1,10.00,1,15,35.78,
581,581,1,2,1,2,1007.51,1040.60,33.09,1,1,10.00,1,5,35.78,
582,582,1,2,1,2,1007.65,1040.70,33.05,1,1,10.00,1,10,35.78,
583,583,1,2,1,2,1007.78,1040.80,33.02,1,1,10.00,1,5,35.78,
584,584,1,2,1,2,1007.91,1041.00,33.09,1,1,10.00,1,15,35.78,
585,585,1,2,1,2,1008.05,1041.10,33.05,1,1,10.00,1,0,35.78,
586,586,1,2,1,2,1008.18,1041.20,33.02,1,1,10.00,1,0,35.78,
587,587,1,2,1,2,1008.31,1041.40,33.09,1,1,10.00,1,10,35.78,
588,588,1,2,1,2,1008.45,1041.50,33.05,1,1,10.00,1,5,35.78,
589,589,1,2,1,2,1008.58,1041.60,33.02,1,1,10.00,1,0,35.78,
590,590,1,2,1,2,1008.71,1041.80,33.09,1,1,10.00,1,10,35.78,
591,591,1,2,1,2,1008.85,1041.90,33.05,1,1,10.00,1,5,35.78,
592,592,1,2,1,2,1008.98,1042.00,33.02,1,1,10.00,1,10,35.78,
593,593,1,2,1,2,1009.11,1042.20,33.09,1,1,10.00,1,10,35.78,
594,594,1,2,1,2,1009.25,1042.30,33.05,1,1,10.00,1,10,35.78,
595,595,1,2,1,2,1009.38,1042.40,33.02,1,1,10.00,1,15,35.78,
596,596,1,2,1,2,1009.51,1042.60,33.09,1,1,10.00,1,0,35.78,
597,597,1,2,1,2,1009.64,1042.70,33.06,1,1,10.00,1,15,35.78,
598,598,1,2,1,2,1009.78,1042.80,33.02,1,1,10.00,1,0,35.78,
599,599,1,2,1,2,1009.91,1043.00,33.09,1,1,10.00,1,0,35.78,
600,600,1,2,1,2,1010.04,1043.10,33.06,1,1,10.00,1,15,35.78,
601,601,1,2,1,2,1010.18,1043.20,33.02,1,1,10.00,1,0,35.78,
602,602,1,2,1,2,1010.31,1043.40,33.09,1,1,10.00,1,5,35.78,
603,603,1,2,1,2,1010.44,1043.50,33.06,1,1,10.00,1,5,35.78,
604,604,1,2,1,2,1010.58,1043.60,33.02,1,1,10.00,1,5,35.78,
605,605,1,2,1,2,1010.71,1043.80,33.09,1,1,10.00,1,0,35.78,
606,606,1,2,1,2,1010.84,1043.90,33.06,1,1,10.00,1,10,35.78,
607,607,1,2,1,2,1010.98,1044.00,33.02,1,1,10.00,1,5,35.78,
608,608,1,2,1,2,1011.11,1044.20,33.09,1,1,10.00,1,5,35.78,
609,609,1,2,1,2,1011.24,1044.30,33.06,1,1,10.00,1,15,35.78,
610,610,1,2,1,2,1011.38,1044.40,33.02,1,1,10.00,1,0,35.78,
611,611,1,2,1,2,1011.51,1044.60,33.09,1,1,10.00,1,10,35.78,
612,612,1,2,1,2,1011.64,1044.70,33.06,1,1,10.00,1,5,35.78,
613,613,1,2,1,2,1011.78,1044.80,33.02,1,1,10.00,1,10,35.78,
614,614,1,2,1,2,1011.91,1045.00,33.09,1,1,10.00,1,0,35.78,
615,615,1,2,1,2,1012.04,1045.10,33.06,1,1,10.00,1,10,35.78,
616,616,1,2,1,2,1012.18,1045.20,33.02,1,1,10.00,1,0,35.78,
617,617,1,2,1,2,1012.31,1045.40,33.09,1,1,10.00,1,15,35.78,
618,618,1,2,1,2,1012.44,1045.50,33.06,1,1,10.00,1,5,35.78,
619,619,1,2,1,2,1012.57,1045.60,33.03,1,1,10.00,1,5,35.78,
620,620,1,2,1,2,1012.71,1045.80,33.09,1,1,10.00,1,10,35.78,
621,621,1,2,1,2,1012.84,1045.90,33.06,1,1,10.00,1,0,35.78,
622,622,1,2,1,2,1012.97,1046.00,33.03,1,1,10.00,1,0,35.78,
623,623,1,2,1,2,1013.11,1046.20,33.09,1,1,10.00,1,15,35.78,
624,624,1,2,1,2,1013.24,1046.30,33.06,1,1,10.00,1,5,35.78,
625,625,1,2,1,2,1013.37,1046.40,33.03,1,1,10.00,1,5,35.78,
626,626,1,2,1,2,1013.51,1046.60,33.09,1,1,10.00,1,15,35.78,
627,627,1,2,1,2,1013.64,1046.70,33.06,1,1,10.00,1,15,35.78,
628,628,1,2,1,2,1013.77,1046.80,33.03,1,1,10.00,1,15,35.78,
629,629,1,2,1,2,1013.91,1047.00,33.09,1,1,10.00,1,10,35.78,
630,630,1,2,1,2,1014.04,1047.10,33.06,1,1,10.00,1,10,35.78,
631,631,1,2,1,2,1014.17,1047.20,33.03,1,1,10.00,1,5,35.78,
632,632,1,2,1,2,1014.31,1047.40,33.09,1,1,10.00,1,10,35.78,
633,633,1,2,1,2,1014.44,1047.50,33.06,1,1,10.00,1,15,35.78,
634,634,1,2,1,2,1014.57,1047.60,33.03,1,1,10.00,1,10,35.78,
635,635,1,2,1,2,1014.71,1047.80,33.09,1,1,10.00,1,15,35.78,
636,636,1,2,1,2,1014.84,1047.90,33.06,1,1,10.00,1,0,35.78,
637,637,1,2,1,2,1014.97,1048.00,33.03,1,1,10.00,1,5,35.78,
638,638,1,2,1,2,1015.11,1048.20,33.09,1,1,10.00,1,5,35.78,
639,639,1,2,1,2,1015.24,1048.30,33.06,1,1,10.00,1,5,35.78,
640,640,1,2,1,2,1015.37,1048.40,33.03,1,1,10.00,1,0,35.78,
641,641,1,2,1,2,1015.51,1048.60,33.09,1,1,10.00,1,5,35.78,
642,642,1,2,1,2,1015.64,1048.70,33.06,1,1,10.00,1,0,35.78,
643,643,1,2,1,2,1015.77,1048.80,33.03,1,1,10.00,1,5,35.78,
644,644,1,2,1,2,1015.90,1049.00,33.10,1,1,10.00,1,5,35.78,
645,645,1,2,1,2,1016.04,1049.10,33.06,1,1,10.00,1,15,35.78,
646,646,1,2,1,2,1016.17,1049.20,33.03,1,1,10.00,1,10,35.78,
647,647,1,2,1,2,1016.30,1049.40,33.10,1,1,10.00,1,0,35.78,
648,648,1,2,1,2,1016.44,1049.50,33.06,1,1,10.00,1,5,35.78,
649,649,1,2,1,2,1016.57,1049.60,33.03,1,1,10.00,1,10,35.78,
650,650,1,2,1,2,1016.70,1049.80,33.10,1,1,10.00,1,15,35.78,
651,651,1,2,1,2,1016.84,1049.90,33.06,1,1,10.00,1,5,35.78,
652,652,1,2,1,2,1016.97,1050.00,33.03,1,1,10.00,1,5,35.78,
653,653,1,2,1,2,1017.10,1050.20,33.10,1,1,10.00,1,5,35.78,
654,654,1,2,1,2,1017.24,1050.30,33.06,1,1,10.00,1,10,35.78,
655,655,1,2,1,2,1017.37,1050.40,33.03,1,1,10.00,1,5,35.78,
656,656,1,2,1,2,1017.50,1050.60,33.10,1,1,10.00,1,5,35.78,
657,657,1,2,1,2,1017.64,1050.70,33.06,1,1,10.00,1,5,35.78,
658,658,1,2,1,2,1017.77,1050.80,33.03,1,1,10.00,1,0,35.78,
659,659,1,2,1,2,1017.90,1051.00,33.10,1,1,10.00,1,15,35.78,
660,660,1,2,1,2,1018.04,1051.10,33.06,1,1,10.00,1,0,35.78,
661,661,1,2,1,2,1018.17,1051.20,33.03,1,1,10.00,1,15,35.78,
