name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
,32063704,,,,132738304,132738513,Local,1,0.29900,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.993836,40.703870,0.0 -111.993836,40.699540,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.703870,0.0 -111.993830,40.699540,0.0</coordinates></LineString>",,,
,32063704,,,,132738513,132738304,Local,1,0.29900,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.993824,40.699540,0.0 -111.993824,40.703870,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.699540,0.0 -111.993830,40.703870,0.0</coordinates></LineString>",,,
,32063705,,,,132738512,132738513,Local,1,0.07100,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.995179,40.699544,0.0 -111.993830,40.699534,0.0</coordinates></LineString>","<LineString><coordinates>-111.995179,40.699550,0.0 -111.993830,40.699540,0.0</coordinates></LineString>",,,
,32063705,,,,132738513,132738512,Local,1,0.07100,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.993830,40.699546,0.0 -111.995179,40.699556,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.699540,0.0 -111.995179,40.699550,0.0</coordinates></LineString>",,,
,32063738,,,,132738511,132738537,Local,1,0.01400,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.996216,40.699550,0.0 -111.996216,40.699340,0.0</coordinates></LineString>","<LineString><coordinates>-111.996210,40.699550,0.0 -111.996210,40.699340,0.0</coordinates></LineString>",,,
,32063738,,,,132738537,132738511,Local,1,0.01400,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.996203,40.699340,0.0 -111.996204,40.699550,0.0</coordinates></LineString>","<LineString><coordinates>-111.996210,40.699340,0.0 -111.996210,40.699550,0.0</coordinates></LineString>",,,
,32063739,,,,132738537,132738538,Local,1,0.05700,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.996210,40.699346,0.0 -111.997300,40.699347,0.0</coordinates></LineString>","<LineString><coordinates>-111.996210,40.699340,0.0 -111.997300,40.699340,0.0</coordinates></LineString>",,,
,32063739,,,,132738538,132738537,Local,1,0.05700,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.997300,40.699334,0.0 -111.996210,40.699334,0.0</coordinates></LineString>","<LineString><coordinates>-111.997300,40.699340,0.0 -111.996210,40.699340,0.0</coordinates></LineString>",,,
,32063764,,,,132738506,132738560,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967566,40.699810,0.0 -111.967556,40.698980,0.0</coordinates></LineString>","<LineString><coordinates>-111.967560,40.699810,0.0 -111.967550,40.698980,0.0</coordinates></LineString>",,,
,32063764,,,,132738560,132738506,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967544,40.698980,0.0 -111.967554,40.699810,0.0</coordinates></LineString>","<LineString><coordinates>-111.967550,40.698980,0.0 -111.967560,40.699810,0.0</coordinates></LineString>",,,
,32063766,,,,132738560,132738561,Local,1,0.17500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967550,40.698974,0.0 -111.964210,40.698984,0.0</coordinates></LineString>","<LineString><coordinates>-111.967550,40.698980,0.0 -111.964210,40.698990,0.0</coordinates></LineString>",,,
,32063766,,,,132738561,132738560,Local,1,0.17500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964211,40.698996,0.0 -111.967550,40.698986,0.0</coordinates></LineString>","<LineString><coordinates>-111.964210,40.698990,0.0 -111.967550,40.698980,0.0</coordinates></LineString>",,,
,32063769,,,,132738560,132738563,Local,1,0.06500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967550,40.698986,0.0 -111.968780,40.698986,0.0</coordinates></LineString>","<LineString><coordinates>-111.967550,40.698980,0.0 -111.968780,40.698980,0.0</coordinates></LineString>",,,
,32063769,,,,132738563,132738560,Local,1,0.06500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.968780,40.698974,0.0 -111.967550,40.698974,0.0</coordinates></LineString>","<LineString><coordinates>-111.968780,40.698980,0.0 -111.967550,40.698980,0.0</coordinates></LineString>",,,
,32063789,,,,132738480,132738579,Local,1,0.13600,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.989756,40.700212,0.0 -111.990266,40.699652,0.0 -111.990246,40.699512,0.0 -111.990316,40.699272,0.0 -111.990316,40.698372,0.0</coordinates></LineString>","<LineString><coordinates>-111.989750,40.700210,0.0 -111.990260,40.699650,0.0 -111.990240,40.699510,0.0 -111.990310,40.699270,0.0 -111.990310,40.698370,0.0</coordinates></LineString>",,,
,32063789,,,,132738579,132738480,Local,1,0.13600,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.990304,40.698368,0.0 -111.990304,40.699269,0.0 -111.990234,40.699508,0.0 -111.990254,40.699649,0.0 -111.989744,40.700208,0.0</coordinates></LineString>","<LineString><coordinates>-111.990310,40.698370,0.0 -111.990310,40.699270,0.0 -111.990240,40.699510,0.0 -111.990260,40.699650,0.0 -111.989750,40.700210,0.0</coordinates></LineString>",,,
,32063790,,,,132738579,132738580,Local,1,0.10000,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.990310,40.698364,0.0 -111.988410,40.698384,0.0</coordinates></LineString>","<LineString><coordinates>-111.990310,40.698370,0.0 -111.988410,40.698390,0.0</coordinates></LineString>",,,
,32063790,,,,132738580,132738579,Local,1,0.10000,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.988410,40.698397,0.0 -111.990310,40.698376,0.0</coordinates></LineString>","<LineString><coordinates>-111.988410,40.698390,0.0 -111.990310,40.698370,0.0</coordinates></LineString>",,,
,32063791,,,,132738580,132738581,Local,1,0.09600,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.988409,40.698384,0.0 -111.987709,40.698424,0.0 -111.986649,40.698694,0.0</coordinates></LineString>","<LineString><coordinates>-111.988410,40.698390,0.0 -111.987710,40.698430,0.0 -111.986650,40.698700,0.0</coordinates></LineString>",,,
,32063791,,,,132738581,132738580,Local,1,0.09600,1,15.0000,800.0000,86,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.986651,40.698706,0.0 -111.987711,40.698436,0.0 -111.988411,40.698396,0.0</coordinates></LineString>","<LineString><coordinates>-111.986650,40.698700,0.0 -111.987710,40.698430,0.0 -111.988410,40.698390,0.0</coordinates></LineString>",,,
,32063798,,,,132738588,132738589,Local,1,0.02600,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992480,40.698174,0.0 -111.991990,40.698184,0.0</coordinates></LineString>","<LineString><coordinates>-111.992480,40.698180,0.0 -111.991990,40.698190,0.0</coordinates></LineString>",,,
,32063798,,,,132738589,132738588,Local,1,0.02600,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.991990,40.698196,0.0 -111.992480,40.698186,0.0</coordinates></LineString>","<LineString><coordinates>-111.991990,40.698190,0.0 -111.992480,40.698180,0.0</coordinates></LineString>",,,
,32063801,,,,132738560,132738593,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967556,40.698980,0.0 -111.967566,40.698150,0.0</coordinates></LineString>","<LineString><coordinates>-111.967550,40.698980,0.0 -111.967560,40.698150,0.0</coordinates></LineString>",,,
,32063801,,,,132738593,132738560,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967554,40.698150,0.0 -111.967544,40.698980,0.0</coordinates></LineString>","<LineString><coordinates>-111.967560,40.698150,0.0 -111.967550,40.698980,0.0</coordinates></LineString>",,,
,32063804,,,,132738561,132738596,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964217,40.698990,0.0 -111.964217,40.698170,0.0</coordinates></LineString>","<LineString><coordinates>-111.964210,40.698990,0.0 -111.964210,40.698170,0.0</coordinates></LineString>",,,
,32063804,,,,132738596,132738561,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964204,40.698170,0.0 -111.964204,40.698990,0.0</coordinates></LineString>","<LineString><coordinates>-111.964210,40.698170,0.0 -111.964210,40.698990,0.0</coordinates></LineString>",,,
,32063805,,,,132738593,132738596,Local,1,0.17600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.967560,40.698144,0.0 -111.964210,40.698164,0.0</coordinates></LineString>","<LineString><coordinates>-111.967560,40.698150,0.0 -111.964210,40.698170,0.0</coordinates></LineString>",,,
,32063805,,,,132738596,132738593,Local,1,0.17600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964210,40.698176,0.0 -111.967560,40.698156,0.0</coordinates></LineString>","<LineString><coordinates>-111.964210,40.698170,0.0 -111.967560,40.698150,0.0</coordinates></LineString>",,,
,32063807,,,,132738596,132738597,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964210,40.698164,0.0 -111.963129,40.698164,0.0</coordinates></LineString>","<LineString><coordinates>-111.964210,40.698170,0.0 -111.963129,40.698170,0.0</coordinates></LineString>",,,
,32063807,,,,132738597,132738596,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.963129,40.698176,0.0 -111.964210,40.698176,0.0</coordinates></LineString>","<LineString><coordinates>-111.963129,40.698170,0.0 -111.964210,40.698170,0.0</coordinates></LineString>",,,
,32063812,,,,132738597,132738601,Local,1,0.06000,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.963131,40.698164,0.0 -111.962031,40.697944,0.0</coordinates></LineString>","<LineString><coordinates>-111.963129,40.698170,0.0 -111.962030,40.697950,0.0</coordinates></LineString>",,,
,32063812,,,,132738601,132738597,Local,1,0.06000,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.962029,40.697956,0.0 -111.963128,40.698176,0.0</coordinates></LineString>","<LineString><coordinates>-111.962030,40.697950,0.0 -111.963129,40.698170,0.0</coordinates></LineString>",,,
,32063813,,,,132738503,132738602,Local,1,0.13700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.961196,40.699919,0.0 -111.960966,40.697939,0.0</coordinates></LineString>","<LineString><coordinates>-111.961190,40.699920,0.0 -111.960960,40.697940,0.0</coordinates></LineString>",,,
,32063813,,,,132738602,132738503,Local,1,0.13700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.960954,40.697941,0.0 -111.961184,40.699921,0.0</coordinates></LineString>","<LineString><coordinates>-111.960960,40.697940,0.0 -111.961190,40.699920,0.0</coordinates></LineString>",,,
,32063814,,,,132738601,132738602,Local,1,0.05600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.962030,40.697944,0.0 -111.960960,40.697934,0.0</coordinates></LineString>","<LineString><coordinates>-111.962030,40.697950,0.0 -111.960960,40.697940,0.0</coordinates></LineString>",,,
,32063814,,,,132738602,132738601,Local,1,0.05600,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.960960,40.697946,0.0 -111.962030,40.697956,0.0</coordinates></LineString>","<LineString><coordinates>-111.960960,40.697940,0.0 -111.962030,40.697950,0.0</coordinates></LineString>",,,
,32063815,,,,132738600,132738602,Local,1,0.08200,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.959400,40.698066,0.0 -111.960961,40.697946,0.0</coordinates></LineString>","<LineString><coordinates>-111.959400,40.698060,0.0 -111.960960,40.697940,0.0</coordinates></LineString>",,,
,32063815,,,,132738602,132738600,Local,1,0.08200,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.960960,40.697934,0.0 -111.959399,40.698053,0.0</coordinates></LineString>","<LineString><coordinates>-111.960960,40.697940,0.0 -111.959400,40.698060,0.0</coordinates></LineString>",,,
,32063816,,,,132738589,132738603,Local,1,0.02900,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.991996,40.698190,0.0 -111.991966,40.697770,0.0</coordinates></LineString>","<LineString><coordinates>-111.991990,40.698190,0.0 -111.991959,40.697770,0.0</coordinates></LineString>",,,
,32063816,,,,132738603,132738589,Local,1,0.02900,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.991953,40.697770,0.0 -111.991984,40.698191,0.0</coordinates></LineString>","<LineString><coordinates>-111.991959,40.697770,0.0 -111.991990,40.698190,0.0</coordinates></LineString>",,,
,32063817,,,,132738603,132738604,Local,1,0.02700,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.991959,40.697776,0.0 -111.992480,40.697777,0.0</coordinates></LineString>","<LineString><coordinates>-111.991959,40.697770,0.0 -111.992480,40.697770,0.0</coordinates></LineString>",,,
,32063817,,,,132738604,132738603,Local,1,0.02700,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992480,40.697764,0.0 -111.991959,40.697764,0.0</coordinates></LineString>","<LineString><coordinates>-111.992480,40.697770,0.0 -111.991959,40.697770,0.0</coordinates></LineString>",,,
,32063818,,,,132738588,132738604,Local,1,0.02800,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992486,40.698180,0.0 -111.992486,40.697770,0.0</coordinates></LineString>","<LineString><coordinates>-111.992480,40.698180,0.0 -111.992480,40.697770,0.0</coordinates></LineString>",,,
,32063818,,,,132738604,132738588,Local,1,0.02800,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992474,40.697770,0.0 -111.992474,40.698180,0.0</coordinates></LineString>","<LineString><coordinates>-111.992480,40.697770,0.0 -111.992480,40.698180,0.0</coordinates></LineString>",,,
,32063823,,,,132727654,132727790,Local,1,0.16500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-112.001456,40.699851,0.0 -112.001917,40.697491,0.0</coordinates></LineString>","<LineString><coordinates>-112.001450,40.699850,0.0 -112.001910,40.697490,0.0</coordinates></LineString>",,,
,32063823,,,,132727790,132727654,Local,1,0.16500,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-112.001904,40.697489,0.0 -112.001444,40.699849,0.0</coordinates></LineString>","<LineString><coordinates>-112.001910,40.697490,0.0 -112.001450,40.699850,0.0</coordinates></LineString>",,,
,32063827,,,,132738611,132738612,Local,1,0.03200,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992710,40.697334,0.0 -111.992100,40.697334,0.0</coordinates></LineString>","<LineString><coordinates>-111.992710,40.697340,0.0 -111.992100,40.697340,0.0</coordinates></LineString>",,,
,32063827,,,,132738612,132738611,Local,1,0.03200,1,10.0000,0.0000,99,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992100,40.697346,0.0 -111.992710,40.697346,0.0</coordinates></LineString>","<LineString><coordinates>-111.992100,40.697340,0.0 -111.992710,40.697340,0.0</coordinates></LineString>",,,
,32063832,,,,132738596,132738617,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964217,40.698170,0.0 -111.964266,40.697350,0.0</coordinates></LineString>","<LineString><coordinates>-111.964210,40.698170,0.0 -111.964260,40.697350,0.0</coordinates></LineString>",,,
,32063832,,,,132738617,132738596,Local,1,0.05700,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.964254,40.697349,0.0 -111.964204,40.698170,0.0</coordinates></LineString>","<LineString><coordinates>-111.964260,40.697350,0.0 -111.964210,40.698170,0.0</coordinates></LineString>",,,
,32063845,,,,132727790,132738633,Local,1,0.06300,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-112.001917,40.697490,0.0 -112.001916,40.696580,0.0</coordinates></LineString>","<LineString><coordinates>-112.001910,40.697490,0.0 -112.001910,40.696580,0.0</coordinates></LineString>",,,
,32063845,,,,132738633,132727790,Local,1,0.06300,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-112.001904,40.696580,0.0 -112.001904,40.697490,0.0</coordinates></LineString>","<LineString><coordinates>-112.001910,40.696580,0.0 -112.001910,40.697490,0.0</coordinates></LineString>",,,
,32063848,,,,132738633,132738634,Major arterial,1,0.04800,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.001910,40.696574,0.0 -112.001000,40.696574,0.0</coordinates></LineString>","<LineString><coordinates>-112.001910,40.696580,0.0 -112.001000,40.696580,0.0</coordinates></LineString>",,,
,32063848,,,,132738634,132738633,Major arterial,1,0.04800,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.001000,40.696586,0.0 -112.001910,40.696586,0.0</coordinates></LineString>","<LineString><coordinates>-112.001000,40.696580,0.0 -112.001910,40.696580,0.0</coordinates></LineString>",,,
,32063850,,,,132738538,132738636,Local,1,0.30900,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.997305,40.699345,0.0 -111.998684,40.699184,0.0 -111.998954,40.699244,0.0 -112.000145,40.698344,0.0 -112.000235,40.698194,0.0 -112.000194,40.697094,0.0 -111.999805,40.696895,0.0 -111.999784,40.696594,0.0</coordinates></LineString>","<LineString><coordinates>-111.997300,40.699340,0.0 -111.998680,40.699180,0.0 -111.998950,40.699240,0.0 -112.000140,40.698340,0.0 -112.000230,40.698190,0.0 -112.000190,40.697090,0.0 -111.999800,40.696890,0.0 -111.999779,40.696590,0.0</coordinates></LineString>",,,
,32063850,,,,132738636,132738538,Local,1,0.30900,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.999775,40.696586,0.0 -111.999796,40.696886,0.0 -112.000185,40.697086,0.0 -112.000226,40.698186,0.0 -112.000136,40.698336,0.0 -111.998945,40.699236,0.0 -111.998675,40.699176,0.0 -111.997296,40.699336,0.0</coordinates></LineString>","<LineString><coordinates>-111.999779,40.696590,0.0 -111.999800,40.696890,0.0 -112.000190,40.697090,0.0 -112.000230,40.698190,0.0 -112.000140,40.698340,0.0 -111.998950,40.699240,0.0 -111.998680,40.699180,0.0 -111.997300,40.699340,0.0</coordinates></LineString>",,,
,32063851,,,,132738634,132738636,Major arterial,1,0.06400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-112.001000,40.696574,0.0 -111.999779,40.696584,0.0</coordinates></LineString>","<LineString><coordinates>-112.001000,40.696580,0.0 -111.999779,40.696590,0.0</coordinates></LineString>",,,
,32063851,,,,132738636,132738634,Major arterial,1,0.06400,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.999779,40.696596,0.0 -112.001000,40.696586,0.0</coordinates></LineString>","<LineString><coordinates>-111.999779,40.696590,0.0 -112.001000,40.696580,0.0</coordinates></LineString>",,,
,32063852,,,,132738513,132738637,Local,1,0.20300,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.993836,40.699540,0.0 -111.993836,40.696600,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.699540,0.0 -111.993830,40.696600,0.0</coordinates></LineString>",,,
,32063852,,,,132738637,132738513,Local,1,0.20300,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.993824,40.696600,0.0 -111.993824,40.699540,0.0</coordinates></LineString>","<LineString><coordinates>-111.993830,40.696600,0.0 -111.993830,40.699540,0.0</coordinates></LineString>",,,
,32063854,,,,132738635,132738638,Major arterial,1,0.05400,3,45.0000,1000.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.955013,40.696701,0.0 -111.953989,40.696705,0.0</coordinates></LineString>","<LineString><coordinates>-111.955013,40.696707,0.0 -111.953989,40.696711,0.0</coordinates></LineString>",,,
,32063854,,,,132738638,132738635,Major arterial,1,0.05400,4,45.0000,750.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.953989,40.696718,0.0 -111.955013,40.696714,0.0</coordinates></LineString>","<LineString><coordinates>-111.953989,40.696711,0.0 -111.955013,40.696707,0.0</coordinates></LineString>",,,
,32063856,,,,132738537,132738639,Local,1,0.18800,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.996216,40.699340,0.0 -111.996196,40.696610,0.0</coordinates></LineString>","<LineString><coordinates>-111.996210,40.699340,0.0 -111.996190,40.696610,0.0</coordinates></LineString>",,,
,32063856,,,,132738639,132738537,Local,1,0.18800,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.996184,40.696610,0.0 -111.996203,40.699340,0.0</coordinates></LineString>","<LineString><coordinates>-111.996190,40.696610,0.0 -111.996210,40.699340,0.0</coordinates></LineString>",,,
,32063857,,,,132738636,132738639,Major arterial,1,0.18900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.999779,40.696584,0.0 -111.996190,40.696604,0.0</coordinates></LineString>","<LineString><coordinates>-111.999779,40.696590,0.0 -111.996190,40.696610,0.0</coordinates></LineString>",,,
,32063857,,,,132738639,132738636,Major arterial,1,0.18900,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.996190,40.696616,0.0 -111.999779,40.696596,0.0</coordinates></LineString>","<LineString><coordinates>-111.996190,40.696610,0.0 -111.999779,40.696590,0.0</coordinates></LineString>",,,
,32063858,,,,132738579,132738640,Local,1,0.12200,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.990316,40.698370,0.0 -111.990317,40.696600,0.0</coordinates></LineString>","<LineString><coordinates>-111.990310,40.698370,0.0 -111.990310,40.696600,0.0</coordinates></LineString>",,,
,32063858,,,,132738640,132738579,Local,1,0.12200,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.990304,40.696600,0.0 -111.990304,40.698370,0.0</coordinates></LineString>","<LineString><coordinates>-111.990310,40.696600,0.0 -111.990310,40.698370,0.0</coordinates></LineString>",,,
,32063859,,,,132738612,132738641,Local,1,0.05100,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.992106,40.697340,0.0 -111.992116,40.696600,0.0</coordinates></LineString>","<LineString><coordinates>-111.992100,40.697340,0.0 -111.992110,40.696600,0.0</coordinates></LineString>",,,
,32063859,,,,132738641,132738612,Local,1,0.05100,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.992103,40.696600,0.0 -111.992094,40.697340,0.0</coordinates></LineString>","<LineString><coordinates>-111.992110,40.696600,0.0 -111.992100,40.697340,0.0</coordinates></LineString>",,,
,32063860,,,,132738641,132738642,Major arterial,1,0.03200,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992110,40.696606,0.0 -111.992710,40.696616,0.0</coordinates></LineString>","<LineString><coordinates>-111.992110,40.696600,0.0 -111.992710,40.696610,0.0</coordinates></LineString>",,,
,32063860,,,,132738642,132738641,Major arterial,1,0.03200,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992710,40.696604,0.0 -111.992110,40.696594,0.0</coordinates></LineString>","<LineString><coordinates>-111.992710,40.696610,0.0 -111.992110,40.696600,0.0</coordinates></LineString>",,,
,32063861,,,,132738611,132738642,Local,1,0.05000,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.992716,40.697340,0.0 -111.992716,40.696610,0.0</coordinates></LineString>","<LineString><coordinates>-111.992710,40.697340,0.0 -111.992710,40.696610,0.0</coordinates></LineString>",,,
,32063861,,,,132738642,132738611,Local,1,0.05000,1,10.0000,0.0000,99,120.0,12.0,"","C;F","<LineString><coordinates>-111.992704,40.696610,0.0 -111.992703,40.697340,0.0</coordinates></LineString>","<LineString><coordinates>-111.992710,40.696610,0.0 -111.992710,40.697340,0.0</coordinates></LineString>",,,
,32063864,,,,132738641,132738643,Major arterial,1,0.03700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.992110,40.696594,0.0 -111.991410,40.696594,0.0</coordinates></LineString>","<LineString><coordinates>-111.992110,40.696600,0.0 -111.991410,40.696600,0.0</coordinates></LineString>",,,
,32063864,,,,132738643,132738641,Major arterial,1,0.03700,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.991410,40.696606,0.0 -111.992110,40.696606,0.0</coordinates></LineString>","<LineString><coordinates>-111.991410,40.696600,0.0 -111.992110,40.696600,0.0</coordinates></LineString>",,,
,32063865,,,,132738581,132738644,Local,1,0.14400,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.986656,40.698700,0.0 -111.986647,40.696610,0.0</coordinates></LineString>","<LineString><coordinates>-111.986650,40.698700,0.0 -111.986640,40.696610,0.0</coordinates></LineString>",,,
,32063865,,,,132738644,132738581,Local,1,0.14400,2,15.0000,400.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.986634,40.696610,0.0 -111.986644,40.698700,0.0</coordinates></LineString>","<LineString><coordinates>-111.986640,40.696610,0.0 -111.986650,40.698700,0.0</coordinates></LineString>",,,
,32063866,,,,132738640,132738644,Major arterial,1,0.19300,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.990310,40.696594,0.0 -111.986640,40.696603,0.0</coordinates></LineString>","<LineString><coordinates>-111.990310,40.696600,0.0 -111.986640,40.696610,0.0</coordinates></LineString>",,,
,32063866,,,,132738644,132738640,Major arterial,1,0.19300,2,45.0000,1500.0000,55,120.0,12.0,"","B;C;F","<LineString><coordinates>-111.986640,40.696616,0.0 -111.990310,40.696606,0.0</coordinates></LineString>","<LineString><coordinates>-111.986640,40.696610,0.0 -111.990310,40.696600,0.0</coordinates></LineString>",,,
,32063867,,,,132738314,132738645,Freeway,1,0.50700,3,55.0000,1200.0000,25,220.0,12.0,"","C;F","<LineString><coordinates>-111.980186,40.703901,0.0 -111.980306,40.698461,0.0 -111.980936,40.696620,0.0</coordinates></LineString>","<LineString><coordinates>-111.980180,40.703900,0.0 -111.980300,40.698460,0.0 -111.980930,40.696620,0.0</coordinates></LineString>",,,
,32063867,,,,132738645,132738314,Freeway,1,0.50700,3,55.0000,1200.0000,25,220.0,12.0,"","C;F","<LineString><coordinates>-111.980923,40.696619,0.0 -111.980294,40.698460,0.0 -111.980174,40.703900,0.0</coordinates></LineString>","<LineString><coordinates>-111.980930,40.696620,0.0 -111.980300,40.698460,0.0 -111.980180,40.703900,0.0</coordinates></LineString>",,,
,32063872,,,,132738315,132738648,Local,1,0.50400,1,15.0000,800.0000,86,120.0,12.0,"","C;F","<LineString><coordinates>-111.979286,40.703920,0.0 -111.979346,40.701210,0.0 -111.979316,40.696620,0.0</coordinates></LineString>","<LineString><coordinates>-111.979280,40.703920,0.0 -111.979340,40.701210,0.0 -111.979310,40.696620,0.0</coordinates></LineString>",,,
