agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
417,-1,-1,-1,-1,1,4,1,4,3.13,10.50,c,7.37,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6546.676270,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.1; 5.2; 8.8;10.5;,0.000000,0.000000,1.831400,3.662800,
418,-1,-1,-1,-1,1,4,1,4,3.14,10.50,c,7.36,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6543.491211,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.1; 5.2; 8.8;10.5;,0.000000,0.000000,1.831400,3.662800,
419,-1,-1,-1,-1,1,4,1,4,3.15,10.50,c,7.35,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6540.306152,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.1; 5.2; 8.8;10.5;,0.000000,0.000000,1.831400,3.662800,
420,-1,-1,-1,-1,1,4,1,4,3.16,10.50,c,7.34,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6537.121094,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.1; 5.3; 8.8;10.5;,0.000000,0.000000,1.831400,3.662800,
421,-1,-1,-1,-1,1,4,1,4,3.16,10.50,c,7.34,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6533.936035,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.1; 5.3; 8.8;10.5;,0.000000,0.000000,1.831400,3.662800,
422,-1,-1,-1,-1,1,4,1,4,3.17,10.50,c,7.33,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6530.750977,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.1; 5.3; 8.8;10.5;,0.000000,0.000000,1.831400,3.662800,
423,-1,-1,-1,-1,1,4,1,4,3.18,10.60,c,7.42,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6570.038574,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.1; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
424,-1,-1,-1,-1,1,4,1,4,3.19,10.60,c,7.41,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6566.853516,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.1; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
425,-1,-1,-1,-1,1,4,1,4,3.19,10.60,c,7.41,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6563.668457,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.1; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
426,-1,-1,-1,-1,1,4,1,4,3.20,10.60,c,7.40,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6560.483398,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.2; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
427,-1,-1,-1,-1,1,4,1,4,3.21,10.60,c,7.39,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6557.298340,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.2; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
428,-1,-1,-1,-1,1,4,1,4,3.22,10.60,c,7.38,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6554.113281,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.2; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
429,-1,-1,-1,-1,1,4,1,4,3.22,10.60,c,7.38,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6550.928711,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.2; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
430,-1,-1,-1,-1,1,4,1,4,3.23,10.60,c,7.37,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6547.743164,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.2; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
431,-1,-1,-1,-1,1,4,1,4,3.24,10.60,c,7.36,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6544.558594,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.2; 5.3; 8.9;10.6;,0.000000,0.000000,1.831400,3.662800,
432,-1,-1,-1,-1,1,4,1,4,3.25,10.70,c,7.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6583.845215,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
433,-1,-1,-1,-1,1,4,1,4,3.25,10.70,c,7.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6580.660156,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
434,-1,-1,-1,-1,1,4,1,4,3.26,10.70,c,7.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6577.475098,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
435,-1,-1,-1,-1,1,4,1,4,3.27,10.70,c,7.43,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6574.290039,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
436,-1,-1,-1,-1,1,4,1,4,3.28,10.70,c,7.42,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6571.104980,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
437,-1,-1,-1,-1,1,4,1,4,3.28,10.70,c,7.42,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6567.920410,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
438,-1,-1,-1,-1,1,4,1,4,3.29,10.70,c,7.41,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6564.734863,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
439,-1,-1,-1,-1,1,4,1,4,3.30,10.70,c,7.40,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6561.550293,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.2; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
440,-1,-1,-1,-1,1,4,1,4,3.31,10.70,c,7.39,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6558.365234,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.3; 5.4; 9.0;10.7;,0.000000,0.000000,1.831400,3.662800,
441,-1,-1,-1,-1,1,4,1,4,3.31,10.80,c,7.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6597.652344,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.3; 5.4; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
442,-1,-1,-1,-1,1,4,1,4,3.32,10.80,c,7.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6594.467285,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.3; 5.4; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
443,-1,-1,-1,-1,1,4,1,4,3.33,10.80,c,7.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6591.282715,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.3; 5.4; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
444,-1,-1,-1,-1,1,4,1,4,3.34,10.80,c,7.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6588.097168,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.3; 5.5; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
445,-1,-1,-1,-1,1,4,1,4,3.34,10.80,c,7.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6584.912598,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.3; 5.5; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
446,-1,-1,-1,-1,1,4,1,4,3.35,10.80,c,7.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6581.727539,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.3; 5.5; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
447,-1,-1,-1,-1,1,4,1,4,3.36,10.80,c,7.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6578.542480,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.3; 5.5; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
448,-1,-1,-1,-1,1,4,1,4,3.37,10.80,c,7.43,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6575.357422,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.3; 5.5; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
449,-1,-1,-1,-1,1,4,1,4,3.37,10.80,c,7.43,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6572.172363,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.3; 5.5; 9.1;10.8;,0.000000,0.000000,1.831400,3.662800,
450,-1,-1,-1,-1,1,4,1,4,3.38,10.90,c,7.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6611.459473,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.3; 5.5; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
451,-1,-1,-1,-1,1,4,1,4,3.39,10.90,c,7.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6608.273926,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.3; 5.5; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
452,-1,-1,-1,-1,1,4,1,4,3.40,10.90,c,7.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6605.089355,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.3; 5.5; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
453,-1,-1,-1,-1,1,4,1,4,3.40,10.90,c,7.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6601.904297,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.4; 5.5; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
454,-1,-1,-1,-1,1,4,1,4,3.41,10.90,c,7.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6598.719238,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.4; 5.5; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
455,-1,-1,-1,-1,1,4,1,4,3.42,10.90,c,7.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6595.534180,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.4; 5.5; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
456,-1,-1,-1,-1,1,4,1,4,3.43,10.90,c,7.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6592.349121,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.4; 5.6; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
457,-1,-1,-1,-1,1,4,1,4,3.43,10.90,c,7.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6589.164063,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.4; 5.6; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
458,-1,-1,-1,-1,1,4,1,4,3.44,10.90,c,7.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6585.979004,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.4; 5.6; 9.2;10.9;,0.000000,0.000000,1.831400,3.662800,
459,-1,-1,-1,-1,1,4,1,4,3.45,11.00,c,7.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6625.266113,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
460,-1,-1,-1,-1,1,4,1,4,3.46,11.00,c,7.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6622.081543,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
461,-1,-1,-1,-1,1,4,1,4,3.46,11.00,c,7.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6618.896484,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
462,-1,-1,-1,-1,1,4,1,4,3.47,11.00,c,7.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6615.711426,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
463,-1,-1,-1,-1,1,4,1,4,3.48,11.00,c,7.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6612.526367,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
464,-1,-1,-1,-1,1,4,1,4,3.49,11.00,c,7.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6609.341309,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
465,-1,-1,-1,-1,1,4,1,4,3.49,11.00,c,7.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6606.156738,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.4; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
466,-1,-1,-1,-1,1,4,1,4,3.50,11.00,c,7.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6602.971191,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.5; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
467,-1,-1,-1,-1,1,4,1,4,3.51,11.00,c,7.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6599.786621,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.5; 5.6; 9.3;11.0;,0.000000,0.000000,1.831400,3.662800,
468,-1,-1,-1,-1,1,4,1,4,3.52,11.10,c,7.58,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6639.073730,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
469,-1,-1,-1,-1,1,4,1,4,3.52,11.10,c,7.58,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6635.888672,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
470,-1,-1,-1,-1,1,4,1,4,3.53,11.10,c,7.57,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6632.703613,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
471,-1,-1,-1,-1,1,4,1,4,3.54,11.10,c,7.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6629.518555,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
472,-1,-1,-1,-1,1,4,1,4,3.55,11.10,c,7.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6626.333496,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
473,-1,-1,-1,-1,1,4,1,4,3.55,11.10,c,7.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6623.148438,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
474,-1,-1,-1,-1,1,4,1,4,3.56,11.10,c,7.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6619.963867,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
475,-1,-1,-1,-1,1,4,1,4,3.57,11.10,c,7.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6616.778809,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
476,-1,-1,-1,-1,1,4,1,4,3.58,11.10,c,7.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6613.593750,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.5; 5.7; 9.4;11.1;,0.000000,0.000000,1.831400,3.662800,
477,-1,-1,-1,-1,1,4,1,4,3.58,11.20,c,7.62,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6652.880371,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.5; 5.7; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
478,-1,-1,-1,-1,1,4,1,4,3.59,11.20,c,7.61,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6649.695801,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.5; 5.7; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
479,-1,-1,-1,-1,1,4,1,4,3.60,11.20,c,7.60,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6646.510254,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.5; 5.7; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
480,-1,-1,-1,-1,1,4,1,4,3.61,11.20,c,7.59,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6643.325195,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.6; 5.8; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
481,-1,-1,-1,-1,1,4,1,4,3.61,11.20,c,7.59,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6640.140137,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.6; 5.8; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
482,-1,-1,-1,-1,1,4,1,4,3.62,11.20,c,7.58,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6636.955566,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.6; 5.8; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
483,-1,-1,-1,-1,1,4,1,4,3.63,11.20,c,7.57,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6633.770508,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.6; 5.8; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
484,-1,-1,-1,-1,1,4,1,4,3.64,11.20,c,7.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6630.585449,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.6; 5.8; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
485,-1,-1,-1,-1,1,4,1,4,3.64,11.20,c,7.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6627.400391,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.6; 5.8; 9.5;11.2;,0.000000,0.000000,1.831400,3.662800,
486,-1,-1,-1,-1,1,4,1,4,3.65,11.30,c,7.65,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6666.687988,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.6; 5.8; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
487,-1,-1,-1,-1,1,4,1,4,3.66,11.30,c,7.64,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6663.502441,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.6; 5.8; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
488,-1,-1,-1,-1,1,4,1,4,3.67,11.30,c,7.63,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6660.317871,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.6; 5.8; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
489,-1,-1,-1,-1,1,4,1,4,3.67,11.30,c,7.63,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6657.132813,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.6; 5.8; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
490,-1,-1,-1,-1,1,4,1,4,3.68,11.30,c,7.62,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6653.947754,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.6; 5.8; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
491,-1,-1,-1,-1,1,4,1,4,3.69,11.30,c,7.61,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6650.762695,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.6; 5.8; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
492,-1,-1,-1,-1,1,4,1,4,3.70,11.30,c,7.60,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6647.577637,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.6; 5.9; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
493,-1,-1,-1,-1,1,4,1,4,3.70,11.30,c,7.60,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6644.392578,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.7; 5.9; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
494,-1,-1,-1,-1,1,4,1,4,3.71,11.30,c,7.59,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6641.207520,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.7; 5.9; 9.6;11.3;,0.000000,0.000000,1.831400,3.662800,
495,-1,-1,-1,-1,1,4,1,4,3.72,11.40,c,7.68,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6680.494629,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
496,-1,-1,-1,-1,1,4,1,4,3.73,11.40,c,7.67,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6677.309570,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
497,-1,-1,-1,-1,1,4,1,4,3.73,11.40,c,7.67,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6674.124512,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
498,-1,-1,-1,-1,1,4,1,4,3.74,11.40,c,7.66,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6670.939453,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
499,-1,-1,-1,-1,1,4,1,4,3.75,11.40,c,7.65,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6667.754395,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
500,-1,-1,-1,-1,1,4,1,4,3.76,11.40,c,7.64,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6664.569336,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
501,-1,-1,-1,-1,1,4,1,4,3.76,11.40,c,7.64,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6661.384277,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
502,-1,-1,-1,-1,1,4,1,4,3.77,11.40,c,7.63,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6658.199219,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
503,-1,-1,-1,-1,1,4,1,4,3.78,11.40,c,7.62,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6655.014160,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.7; 5.9; 9.7;11.4;,0.000000,0.000000,1.831400,3.662800,
504,-1,-1,-1,-1,1,4,1,4,3.79,11.50,c,7.71,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6694.301758,0.000000,0.000000,0.000000,10,4,1;5;6;4;,, 3.7; 6.0; 9.8;11.5;,0.000000,0.000000,1.831400,3.662800,
505,-1,-1,-1,-1,1,4,1,4,3.79,11.50,c,7.71,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6691.116699,0.000000,0.000000,0.000000,15,4,1;5;6;4;,, 3.7; 6.0; 9.8;11.5;,0.000000,0.000000,1.831400,3.662800,
506,-1,-1,-1,-1,1,4,1,4,3.80,11.50,c,7.70,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6687.931641,0.000000,0.000000,0.000000,0,4,1;5;6;4;,, 3.8; 6.0; 9.8;11.5;,0.000000,0.000000,1.831400,3.662800,
507,-1,-1,-1,-1,1,4,1,4,3.81,11.50,c,7.69,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6684.746582,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.8; 6.0; 9.8;11.5;,0.000000,0.000000,1.831400,3.662800,
508,-1,-1,-1,-1,1,4,1,4,3.82,11.50,c,7.68,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6681.561523,0.000000,0.000000,0.000000,5,4,1;5;6;4;,, 3.8; 6.0; 9.8;11.5;,0.000000,0.000000,1.831400,3.662800,
