agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
1867,-1,-1,-1,-1,1,4,1,4,14.01,35.90,c,21.89,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12716.333984,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.2;17.3;19.1;35.9;,0.000000,0.000000,1.831400,3.662800,
1868,-1,-1,-1,-1,1,4,1,4,14.02,35.90,c,21.88,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12713.149414,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.2;17.3;19.1;35.9;,0.000000,0.000000,1.831400,3.662800,
1869,-1,-1,-1,-1,1,4,1,4,14.02,35.90,c,21.88,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12709.964844,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.2;17.3;19.1;35.9;,0.000000,0.000000,1.831400,3.662800,
1870,-1,-1,-1,-1,1,4,1,4,14.03,35.90,c,21.87,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12706.779297,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.2;17.3;19.1;35.9;,0.000000,0.000000,1.831400,3.662800,
1871,-1,-1,-1,-1,1,4,1,4,14.04,35.90,c,21.86,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12703.593750,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.2;17.3;19.1;35.9;,0.000000,0.000000,1.831400,3.662800,
1872,-1,-1,-1,-1,1,4,1,4,14.05,36.00,c,21.95,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12742.880859,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.2;17.4;19.2;36.0;,0.000000,0.000000,1.831400,3.662800,
1873,-1,-1,-1,-1,1,4,1,4,14.05,36.00,c,21.95,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12739.695313,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.3;17.4;19.2;36.0;,0.000000,0.000000,1.831400,3.662800,
1874,-1,-1,-1,-1,1,4,1,4,14.06,36.00,c,21.94,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12736.510742,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.3;17.4;19.2;36.0;,0.000000,0.000000,1.831400,3.662800,
1875,-1,-1,-1,-1,1,4,1,4,14.07,36.00,c,21.93,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12733.325195,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.3;17.4;19.2;36.0;,0.000000,0.000000,1.831400,3.662800,
1876,-1,-1,-1,-1,1,4,1,4,14.08,36.00,c,21.92,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12730.140625,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.3;17.4;19.2;36.0;,0.000000,0.000000,1.831400,3.662800,
1877,-1,-1,-1,-1,1,4,1,4,14.08,36.00,c,21.92,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12726.955078,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.3;17.4;19.2;36.0;,0.000000,0.000000,1.831400,3.662800,
1878,-1,-1,-1,-1,1,4,1,4,14.09,36.10,c,22.01,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12766.242188,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.3;17.4;19.2;36.1;,0.000000,0.000000,1.831400,3.662800,
1879,-1,-1,-1,-1,1,4,1,4,14.10,36.10,c,22.00,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12763.056641,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.3;17.4;19.2;36.1;,0.000000,0.000000,1.831400,3.662800,
1880,-1,-1,-1,-1,1,4,1,4,14.11,36.10,c,21.99,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12759.872070,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.3;17.4;19.2;36.1;,0.000000,0.000000,1.831400,3.662800,
1881,-1,-1,-1,-1,1,4,1,4,14.11,36.10,c,21.99,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12756.687500,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.3;17.4;19.2;36.1;,0.000000,0.000000,1.831400,3.662800,
1882,-1,-1,-1,-1,1,4,1,4,14.12,36.10,c,21.98,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12753.501953,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.3;17.4;19.2;36.1;,0.000000,0.000000,1.831400,3.662800,
1883,-1,-1,-1,-1,1,4,1,4,14.13,36.10,c,21.97,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12750.317383,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.3;17.4;19.2;36.1;,0.000000,0.000000,1.831400,3.662800,
1884,-1,-1,-1,-1,1,4,1,4,14.14,36.20,c,22.06,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12789.605469,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.3;17.5;19.3;36.2;,0.000000,0.000000,1.831400,3.662800,
1885,-1,-1,-1,-1,1,4,1,4,14.14,36.20,c,22.06,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12786.420898,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.4;17.5;19.3;36.2;,0.000000,0.000000,1.831400,3.662800,
1886,-1,-1,-1,-1,1,4,1,4,14.15,36.20,c,22.05,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12783.235352,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.4;17.5;19.3;36.2;,0.000000,0.000000,1.831400,3.662800,
1887,-1,-1,-1,-1,1,4,1,4,14.16,36.20,c,22.04,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12780.050781,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.4;17.5;19.3;36.2;,0.000000,0.000000,1.831400,3.662800,
1888,-1,-1,-1,-1,1,4,1,4,14.17,36.20,c,22.03,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12776.865234,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.4;17.5;19.3;36.2;,0.000000,0.000000,1.831400,3.662800,
1889,-1,-1,-1,-1,1,4,1,4,14.17,36.20,c,22.03,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12773.679688,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.4;17.5;19.3;36.2;,0.000000,0.000000,1.831400,3.662800,
1890,-1,-1,-1,-1,1,4,1,4,14.18,36.30,c,22.12,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12812.966797,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.4;17.5;19.3;36.3;,0.000000,0.000000,1.831400,3.662800,
1891,-1,-1,-1,-1,1,4,1,4,14.19,36.30,c,22.11,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12809.781250,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.4;17.5;19.3;36.3;,0.000000,0.000000,1.831400,3.662800,
1892,-1,-1,-1,-1,1,4,1,4,14.20,36.30,c,22.10,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12806.597656,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.4;17.5;19.3;36.3;,0.000000,0.000000,1.831400,3.662800,
1893,-1,-1,-1,-1,1,4,1,4,14.20,36.30,c,22.10,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12803.412109,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.4;17.5;19.3;36.3;,0.000000,0.000000,1.831400,3.662800,
1894,-1,-1,-1,-1,1,4,1,4,14.21,36.30,c,22.09,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12800.227539,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.4;17.5;19.3;36.3;,0.000000,0.000000,1.831400,3.662800,
1895,-1,-1,-1,-1,1,4,1,4,14.22,36.30,c,22.08,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12797.041992,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.4;17.5;19.3;36.3;,0.000000,0.000000,1.831400,3.662800,
1896,-1,-1,-1,-1,1,4,1,4,14.23,36.40,c,22.17,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12836.330078,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.4;17.6;19.4;36.4;,0.000000,0.000000,1.831400,3.662800,
1897,-1,-1,-1,-1,1,4,1,4,14.23,36.40,c,22.17,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12833.144531,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.5;17.6;19.4;36.4;,0.000000,0.000000,1.831400,3.662800,
1898,-1,-1,-1,-1,1,4,1,4,14.24,36.40,c,22.16,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12829.958984,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.5;17.6;19.4;36.4;,0.000000,0.000000,1.831400,3.662800,
1899,-1,-1,-1,-1,1,4,1,4,14.25,36.40,c,22.15,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12826.774414,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.5;17.6;19.4;36.4;,0.000000,0.000000,1.831400,3.662800,
1900,-1,-1,-1,-1,1,4,1,4,14.26,36.40,c,22.14,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12823.589844,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.5;17.6;19.4;36.4;,0.000000,0.000000,1.831400,3.662800,
1901,-1,-1,-1,-1,1,4,1,4,14.26,36.40,c,22.14,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12820.404297,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.5;17.6;19.4;36.4;,0.000000,0.000000,1.831400,3.662800,
1902,-1,-1,-1,-1,1,4,1,4,14.27,36.50,c,22.23,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12859.690430,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.5;17.6;19.4;36.5;,0.000000,0.000000,1.831400,3.662800,
1903,-1,-1,-1,-1,1,4,1,4,14.28,36.50,c,22.22,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12856.505859,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.5;17.6;19.4;36.5;,0.000000,0.000000,1.831400,3.662800,
1904,-1,-1,-1,-1,1,4,1,4,14.29,36.50,c,22.21,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12853.320313,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.5;17.6;19.4;36.5;,0.000000,0.000000,1.831400,3.662800,
1905,-1,-1,-1,-1,1,4,1,4,14.29,36.50,c,22.21,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12850.135742,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.5;17.6;19.4;36.5;,0.000000,0.000000,1.831400,3.662800,
1906,-1,-1,-1,-1,1,4,1,4,14.30,36.50,c,22.20,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12846.951172,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.5;17.6;19.4;36.5;,0.000000,0.000000,1.831400,3.662800,
1907,-1,-1,-1,-1,1,4,1,4,14.31,36.50,c,22.19,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12843.765625,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.5;17.6;19.4;36.5;,0.000000,0.000000,1.831400,3.662800,
1908,-1,-1,-1,-1,1,4,1,4,14.32,36.60,c,22.28,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12883.052734,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.5;17.7;19.5;36.6;,0.000000,0.000000,1.831400,3.662800,
1909,-1,-1,-1,-1,1,4,1,4,14.32,36.60,c,22.28,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12879.867188,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.6;17.7;19.5;36.6;,0.000000,0.000000,1.831400,3.662800,
1910,-1,-1,-1,-1,1,4,1,4,14.33,36.60,c,22.27,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12876.681641,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.6;17.7;19.5;36.6;,0.000000,0.000000,1.831400,3.662800,
1911,-1,-1,-1,-1,1,4,1,4,14.34,36.60,c,22.26,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12873.497070,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.6;17.7;19.5;36.6;,0.000000,0.000000,1.831400,3.662800,
1912,-1,-1,-1,-1,1,4,1,4,14.35,36.60,c,22.25,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12870.312500,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.6;17.7;19.5;36.6;,0.000000,0.000000,1.831400,3.662800,
1913,-1,-1,-1,-1,1,4,1,4,14.35,36.60,c,22.25,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12867.126953,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.6;17.7;19.5;36.6;,0.000000,0.000000,1.831400,3.662800,
1914,-1,-1,-1,-1,1,4,1,4,14.36,36.70,c,22.34,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12906.416016,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.6;17.7;19.5;36.7;,0.000000,0.000000,1.831400,3.662800,
1915,-1,-1,-1,-1,1,4,1,4,14.37,36.70,c,22.33,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12903.230469,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.6;17.7;19.5;36.7;,0.000000,0.000000,1.831400,3.662800,
1916,-1,-1,-1,-1,1,4,1,4,14.38,36.70,c,22.32,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12900.044922,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.6;17.7;19.5;36.7;,0.000000,0.000000,1.831400,3.662800,
1917,-1,-1,-1,-1,1,4,1,4,14.38,36.70,c,22.32,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12896.861328,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.6;17.7;19.5;36.7;,0.000000,0.000000,1.831400,3.662800,
1918,-1,-1,-1,-1,1,4,1,4,14.39,36.70,c,22.31,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12893.675781,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.6;17.7;19.5;36.7;,0.000000,0.000000,1.831400,3.662800,
1919,-1,-1,-1,-1,1,4,1,4,14.40,36.70,c,22.30,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12890.490234,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.6;17.7;19.5;36.7;,0.000000,0.000000,1.831400,3.662800,
1920,-1,-1,-1,-1,1,4,1,4,14.41,36.80,c,22.39,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12929.777344,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.6;17.8;19.6;36.8;,0.000000,0.000000,1.831400,3.662800,
1921,-1,-1,-1,-1,1,4,1,4,14.41,36.80,c,22.39,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12926.591797,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.7;17.8;19.6;36.8;,0.000000,0.000000,1.831400,3.662800,
1922,-1,-1,-1,-1,1,4,1,4,14.42,36.80,c,22.38,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12923.407227,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.7;17.8;19.6;36.8;,0.000000,0.000000,1.831400,3.662800,
1923,-1,-1,-1,-1,1,4,1,4,14.43,36.80,c,22.37,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12920.221680,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.7;17.8;19.6;36.8;,0.000000,0.000000,1.831400,3.662800,
1924,-1,-1,-1,-1,1,4,1,4,14.44,36.80,c,22.36,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12917.037109,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.7;17.8;19.6;36.8;,0.000000,0.000000,1.831400,3.662800,
1925,-1,-1,-1,-1,1,4,1,4,14.44,36.80,c,22.36,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12913.851563,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.7;17.8;19.6;36.8;,0.000000,0.000000,1.831400,3.662800,
1926,-1,-1,-1,-1,1,4,1,4,14.45,36.90,c,22.45,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12953.140625,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.7;17.8;19.6;36.9;,0.000000,0.000000,1.831400,3.662800,
1927,-1,-1,-1,-1,1,4,1,4,14.46,36.90,c,22.44,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12949.955078,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.7;17.8;19.6;36.9;,0.000000,0.000000,1.831400,3.662800,
1928,-1,-1,-1,-1,1,4,1,4,14.47,36.90,c,22.43,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12946.769531,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.7;17.8;19.6;36.9;,0.000000,0.000000,1.831400,3.662800,
1929,-1,-1,-1,-1,1,4,1,4,14.47,36.90,c,22.43,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12943.583984,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.7;17.8;19.6;36.9;,0.000000,0.000000,1.831400,3.662800,
1930,-1,-1,-1,-1,1,4,1,4,14.48,36.90,c,22.42,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12940.399414,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.7;17.8;19.6;36.9;,0.000000,0.000000,1.831400,3.662800,
1931,-1,-1,-1,-1,1,4,1,4,14.49,36.90,c,22.41,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12937.214844,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.7;17.8;19.6;36.9;,0.000000,0.000000,1.831400,3.662800,
1932,-1,-1,-1,-1,1,4,1,4,14.50,37.00,c,22.50,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12976.501953,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.7;17.9;19.7;37.0;,0.000000,0.000000,1.831400,3.662800,
1933,-1,-1,-1,-1,1,4,1,4,14.50,37.00,c,22.50,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12973.316406,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.8;17.9;19.7;37.0;,0.000000,0.000000,1.831400,3.662800,
1934,-1,-1,-1,-1,1,4,1,4,14.51,37.00,c,22.49,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12970.131836,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.8;17.9;19.7;37.0;,0.000000,0.000000,1.831400,3.662800,
1935,-1,-1,-1,-1,1,4,1,4,14.52,37.00,c,22.48,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12966.947266,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.8;17.9;19.7;37.0;,0.000000,0.000000,1.831400,3.662800,
1936,-1,-1,-1,-1,1,4,1,4,14.53,37.00,c,22.47,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12963.761719,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.8;17.9;19.7;37.0;,0.000000,0.000000,1.831400,3.662800,
1937,-1,-1,-1,-1,1,4,1,4,14.53,37.00,c,22.47,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12960.577148,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.8;17.9;19.7;37.0;,0.000000,0.000000,1.831400,3.662800,
1938,-1,-1,-1,-1,1,4,1,4,14.54,37.10,c,22.56,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12999.862305,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.8;17.9;19.7;37.1;,0.000000,0.000000,1.831400,3.662800,
1939,-1,-1,-1,-1,1,4,1,4,14.55,37.10,c,22.55,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12996.677734,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.8;17.9;19.7;37.1;,0.000000,0.000000,1.831400,3.662800,
1940,-1,-1,-1,-1,1,4,1,4,14.56,37.10,c,22.54,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12993.492188,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.8;17.9;19.7;37.1;,0.000000,0.000000,1.831400,3.662800,
1941,-1,-1,-1,-1,1,4,1,4,14.56,37.10,c,22.54,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12990.306641,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,14.8;17.9;19.7;37.1;,0.000000,0.000000,1.831400,3.662800,
1942,-1,-1,-1,-1,1,4,1,4,14.57,37.10,c,22.53,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,12987.123047,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.8;17.9;19.7;37.1;,0.000000,0.000000,1.831400,3.662800,
1943,-1,-1,-1,-1,1,4,1,4,14.58,37.10,c,22.52,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,12983.937500,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.8;17.9;19.7;37.1;,0.000000,0.000000,1.831400,3.662800,
1944,-1,-1,-1,-1,1,4,1,4,14.59,37.20,c,22.61,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13023.226563,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.8;18.0;19.8;37.2;,0.000000,0.000000,1.831400,3.662800,
1945,-1,-1,-1,-1,1,4,1,4,14.59,37.20,c,22.61,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13020.041016,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.9;18.0;19.8;37.2;,0.000000,0.000000,1.831400,3.662800,
1946,-1,-1,-1,-1,1,4,1,4,14.60,37.20,c,22.60,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,13016.855469,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.9;18.0;19.8;37.2;,0.000000,0.000000,1.831400,3.662800,
1947,-1,-1,-1,-1,1,4,1,4,14.61,37.20,c,22.59,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,13013.669922,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.9;18.0;19.8;37.2;,0.000000,0.000000,1.831400,3.662800,
1948,-1,-1,-1,-1,1,4,1,4,14.62,37.20,c,22.58,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13010.486328,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.9;18.0;19.8;37.2;,0.000000,0.000000,1.831400,3.662800,
1949,-1,-1,-1,-1,1,4,1,4,14.62,37.20,c,22.58,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13007.300781,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.9;18.0;19.8;37.2;,0.000000,0.000000,1.831400,3.662800,
1950,-1,-1,-1,-1,1,4,1,4,14.63,37.30,c,22.67,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13046.587891,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,14.9;18.0;19.8;37.3;,0.000000,0.000000,1.831400,3.662800,
1951,-1,-1,-1,-1,1,4,1,4,14.64,37.30,c,22.66,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13043.402344,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.9;18.0;19.8;37.3;,0.000000,0.000000,1.831400,3.662800,
1952,-1,-1,-1,-1,1,4,1,4,14.65,37.30,c,22.65,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,13040.216797,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.9;18.0;19.8;37.3;,0.000000,0.000000,1.831400,3.662800,
1953,-1,-1,-1,-1,1,4,1,4,14.65,37.30,c,22.65,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,13037.033203,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.9;18.0;19.8;37.3;,0.000000,0.000000,1.831400,3.662800,
1954,-1,-1,-1,-1,1,4,1,4,14.66,37.30,c,22.64,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13033.847656,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.9;18.0;19.8;37.3;,0.000000,0.000000,1.831400,3.662800,
1955,-1,-1,-1,-1,1,4,1,4,14.67,37.30,c,22.63,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13030.662109,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,14.9;18.0;19.8;37.3;,0.000000,0.000000,1.831400,3.662800,
1956,-1,-1,-1,-1,1,4,1,4,14.68,37.40,c,22.72,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13069.951172,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,14.9;18.1;19.9;37.4;,0.000000,0.000000,1.831400,3.662800,
1957,-1,-1,-1,-1,1,4,1,4,14.68,37.40,c,22.72,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,13066.765625,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,15.0;18.1;19.9;37.4;,0.000000,0.000000,1.831400,3.662800,
1958,-1,-1,-1,-1,1,4,1,4,14.69,37.40,c,22.71,1,1,1.00,3,10.00,0.000,4.000,0.000000,0.000000,0.000000,13063.580078,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,15.0;18.1;19.9;37.4;,0.000000,0.000000,1.831400,3.662800,
1959,-1,-1,-1,-1,1,4,1,4,14.70,37.40,c,22.70,1,1,1.00,2,10.00,0.000,4.000,0.000000,0.000000,0.000000,13060.395508,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,15.0;18.1;19.9;37.4;,0.000000,0.000000,1.831400,3.662800,
