name,node_id,zone_id,control_type,control_type_name,cycle_length_in_second,x,y,geometry
,10240,0,0,unknown_control,0,-111.918076,33.414734,"<Point><coordinates>-111.918076,33.414734</coordinates></Point>"
,10241,0,0,unknown_control,0,-111.918632,33.414795,"<Point><coordinates>-111.918632,33.414795</coordinates></Point>"
,10242,0,0,unknown_control,0,-111.919331,33.414793,"<Point><coordinates>-111.919331,33.414793</coordinates></Point>"
,10243,0,0,unknown_control,0,-111.919797,33.414743,"<Point><coordinates>-111.919797,33.414743</coordinates></Point>"
,10244,0,0,unknown_control,0,-111.936567,33.426313,"<Point><coordinates>-111.936567,33.426313</coordinates></Point>"
,10245,0,0,unknown_control,0,-111.936900,33.426476,"<Point><coordinates>-111.936900,33.426476</coordinates></Point>"
,10246,0,0,unknown_control,0,-111.936418,33.426343,"<Point><coordinates>-111.936418,33.426343</coordinates></Point>"
,10247,0,0,unknown_control,0,-111.940237,33.427452,"<Point><coordinates>-111.940237,33.427452</coordinates></Point>"
,10248,0,0,unknown_control,0,-111.941149,33.427446,"<Point><coordinates>-111.941149,33.427446</coordinates></Point>"
,10249,0,0,unknown_control,0,-111.935521,33.425905,"<Point><coordinates>-111.935521,33.425905</coordinates></Point>"
,10250,0,0,unknown_control,0,-111.936362,33.426201,"<Point><coordinates>-111.936362,33.426201</coordinates></Point>"
,10251,0,0,unknown_control,0,-111.926517,33.420499,"<Point><coordinates>-111.926517,33.420499</coordinates></Point>"
,10252,0,0,unknown_control,0,-111.927261,33.421156,"<Point><coordinates>-111.927261,33.421156</coordinates></Point>"
,10253,0,0,unknown_control,0,-111.935490,33.425987,"<Point><coordinates>-111.935490,33.425987</coordinates></Point>"
,10254,0,0,unknown_control,0,-111.936330,33.426283,"<Point><coordinates>-111.936330,33.426283</coordinates></Point>"
,10255,0,0,unknown_control,0,-111.940246,33.427559,"<Point><coordinates>-111.940246,33.427559</coordinates></Point>"
,10256,0,0,unknown_control,0,-111.941159,33.427552,"<Point><coordinates>-111.941159,33.427552</coordinates></Point>"
,10257,0,0,unknown_control,0,-111.926604,33.420396,"<Point><coordinates>-111.926604,33.420396</coordinates></Point>"
,10258,0,0,unknown_control,0,-111.927347,33.421053,"<Point><coordinates>-111.927347,33.421053</coordinates></Point>"
,10259,0,0,unknown_control,0,-111.916411,33.414774,"<Point><coordinates>-111.916411,33.414774</coordinates></Point>"
,10260,0,0,unknown_control,0,-111.917541,33.414774,"<Point><coordinates>-111.917541,33.414774</coordinates></Point>"
,10261,0,0,unknown_control,0,-111.944433,33.428477,"<Point><coordinates>-111.944433,33.428477</coordinates></Point>"
,10262,0,0,unknown_control,0,-111.942641,33.429110,"<Point><coordinates>-111.942641,33.429110</coordinates></Point>"
,10263,0,0,unknown_control,0,-111.942724,33.429318,"<Point><coordinates>-111.942724,33.429318</coordinates></Point>"
,10264,0,0,unknown_control,0,-111.936644,33.421162,"<Point><coordinates>-111.936644,33.421162</coordinates></Point>"
,10265,0,0,unknown_control,0,-111.936634,33.420283,"<Point><coordinates>-111.936634,33.420283</coordinates></Point>"
,10266,0,0,unknown_control,0,-111.928929,33.420347,"<Point><coordinates>-111.928929,33.420347</coordinates></Point>"
,10267,0,0,unknown_control,0,-111.941753,33.422644,"<Point><coordinates>-111.941753,33.422644</coordinates></Point>"
,10268,0,0,unknown_control,0,-111.941750,33.422464,"<Point><coordinates>-111.941750,33.422464</coordinates></Point>"
,10269,0,0,unknown_control,0,-111.939221,33.416529,"<Point><coordinates>-111.939221,33.416529</coordinates></Point>"
,10270,0,0,unknown_control,0,-111.939374,33.416380,"<Point><coordinates>-111.939374,33.416380</coordinates></Point>"
,10271,0,0,unknown_control,0,-111.938428,33.416867,"<Point><coordinates>-111.938428,33.416867</coordinates></Point>"
,10272,0,0,unknown_control,0,-111.937067,33.416238,"<Point><coordinates>-111.937067,33.416238</coordinates></Point>"
,10273,0,0,unknown_control,0,-111.937375,33.416178,"<Point><coordinates>-111.937375,33.416178</coordinates></Point>"
,10274,0,0,unknown_control,0,-111.938629,33.416214,"<Point><coordinates>-111.938629,33.416214</coordinates></Point>"
,10275,0,0,unknown_control,0,-111.938875,33.416043,"<Point><coordinates>-111.938875,33.416043</coordinates></Point>"
,10276,0,0,unknown_control,0,-111.937299,33.415918,"<Point><coordinates>-111.937299,33.415918</coordinates></Point>"
,10277,0,0,unknown_control,0,-111.938120,33.415748,"<Point><coordinates>-111.938120,33.415748</coordinates></Point>"
,10278,0,0,unknown_control,0,-111.938263,33.415542,"<Point><coordinates>-111.938263,33.415542</coordinates></Point>"
,10279,0,0,unknown_control,0,-111.939884,33.429754,"<Point><coordinates>-111.939884,33.429754</coordinates></Point>"
,10280,0,0,unknown_control,0,-111.937112,33.427148,"<Point><coordinates>-111.937112,33.427148</coordinates></Point>"
,10281,0,0,unknown_control,0,-111.937799,33.416850,"<Point><coordinates>-111.937799,33.416850</coordinates></Point>"
,10282,0,0,unknown_control,0,-111.942805,33.423212,"<Point><coordinates>-111.942805,33.423212</coordinates></Point>"
,10283,0,0,unknown_control,0,-111.942254,33.423309,"<Point><coordinates>-111.942254,33.423309</coordinates></Point>"
,10284,0,0,unknown_control,0,-111.937848,33.415118,"<Point><coordinates>-111.937848,33.415118</coordinates></Point>"
,10285,0,0,unknown_control,0,-111.937667,33.415286,"<Point><coordinates>-111.937667,33.415286</coordinates></Point>"
,10286,0,0,unknown_control,0,-111.937939,33.416822,"<Point><coordinates>-111.937939,33.416822</coordinates></Point>"
,10287,0,0,unknown_control,0,-111.936763,33.417482,"<Point><coordinates>-111.936763,33.417482</coordinates></Point>"
,10288,0,0,unknown_control,0,-111.937526,33.416756,"<Point><coordinates>-111.937526,33.416756</coordinates></Point>"
,10289,0,0,unknown_control,0,-111.937429,33.416671,"<Point><coordinates>-111.937429,33.416671</coordinates></Point>"
,10290,0,0,unknown_control,0,-111.936653,33.417385,"<Point><coordinates>-111.936653,33.417385</coordinates></Point>"
,10291,0,0,unknown_control,0,-111.938078,33.416792,"<Point><coordinates>-111.938078,33.416792</coordinates></Point>"
,10292,0,0,unknown_control,0,-111.938184,33.417636,"<Point><coordinates>-111.938184,33.417636</coordinates></Point>"
,10293,0,0,unknown_control,0,-111.937266,33.415943,"<Point><coordinates>-111.937266,33.415943</coordinates></Point>"
,10294,0,0,unknown_control,0,-111.918685,33.418878,"<Point><coordinates>-111.918685,33.418878</coordinates></Point>"
,10295,0,0,unknown_control,0,-111.918777,33.416682,"<Point><coordinates>-111.918777,33.416682</coordinates></Point>"
,10296,0,0,unknown_control,0,-111.911858,33.428777,"<Point><coordinates>-111.911858,33.428777</coordinates></Point>"
,10297,0,0,unknown_control,0,-111.915096,33.428767,"<Point><coordinates>-111.915096,33.428767</coordinates></Point>"
,10298,0,0,unknown_control,0,-111.918268,33.428843,"<Point><coordinates>-111.918268,33.428843</coordinates></Point>"
,10299,0,0,unknown_control,0,-111.916578,33.422553,"<Point><coordinates>-111.916578,33.422553</coordinates></Point>"
,10300,0,0,unknown_control,0,-111.916591,33.422297,"<Point><coordinates>-111.916591,33.422297</coordinates></Point>"
,10301,0,0,unknown_control,0,-111.918276,33.428972,"<Point><coordinates>-111.918276,33.428972</coordinates></Point>"
,10302,0,0,unknown_control,0,-111.915082,33.428914,"<Point><coordinates>-111.915082,33.428914</coordinates></Point>"
,10303,0,0,unknown_control,0,-111.916392,33.422561,"<Point><coordinates>-111.916392,33.422561</coordinates></Point>"
,10304,0,0,unknown_control,0,-111.911164,33.427477,"<Point><coordinates>-111.911164,33.427477</coordinates></Point>"
,10305,0,0,unknown_control,0,-111.914124,33.425574,"<Point><coordinates>-111.914124,33.425574</coordinates></Point>"
,10306,0,0,unknown_control,0,-111.911379,33.425756,"<Point><coordinates>-111.911379,33.425756</coordinates></Point>"
,10307,0,0,unknown_control,0,-111.914147,33.425985,"<Point><coordinates>-111.914147,33.425985</coordinates></Point>"
,10308,0,0,unknown_control,0,-111.911168,33.427105,"<Point><coordinates>-111.911168,33.427105</coordinates></Point>"
,10309,0,0,unknown_control,0,-111.911364,33.422812,"<Point><coordinates>-111.911364,33.422812</coordinates></Point>"
,10310,0,0,unknown_control,0,-111.913544,33.421891,"<Point><coordinates>-111.913544,33.421891</coordinates></Point>"
,10311,0,0,unknown_control,0,-111.911663,33.423332,"<Point><coordinates>-111.911663,33.423332</coordinates></Point>"
,10312,0,0,unknown_control,0,-111.909424,33.429037,"<Point><coordinates>-111.909424,33.429037</coordinates></Point>"
,10313,0,0,unknown_control,0,-111.916303,33.435510,"<Point><coordinates>-111.916303,33.435510</coordinates></Point>"
,10314,0,0,unknown_control,0,-111.936070,33.434458,"<Point><coordinates>-111.936070,33.434458</coordinates></Point>"
,10315,0,0,unknown_control,0,-111.936653,33.353356,"<Point><coordinates>-111.936653,33.353356</coordinates></Point>"
,10316,0,0,unknown_control,0,-111.936003,33.425820,"<Point><coordinates>-111.936003,33.425820</coordinates></Point>"
,10317,0,0,unknown_control,0,-111.937870,33.415540,"<Point><coordinates>-111.937870,33.415540</coordinates></Point>"
,10318,0,0,unknown_control,0,-111.936611,33.415083,"<Point><coordinates>-111.936611,33.415083</coordinates></Point>"
,10319,0,0,unknown_control,0,-111.960828,33.414678,"<Point><coordinates>-111.960828,33.414678</coordinates></Point>"
,10320,0,0,unknown_control,0,-111.943573,33.422456,"<Point><coordinates>-111.943573,33.422456</coordinates></Point>"
,10321,0,0,unknown_control,0,-111.943578,33.428875,"<Point><coordinates>-111.943578,33.428875</coordinates></Point>"
,10322,0,0,unknown_control,0,-111.927938,33.416622,"<Point><coordinates>-111.927938,33.416622</coordinates></Point>"
,10323,0,0,unknown_control,0,-111.927960,33.417414,"<Point><coordinates>-111.927960,33.417414</coordinates></Point>"
,10324,0,0,unknown_control,0,-111.928041,33.420132,"<Point><coordinates>-111.928041,33.420132</coordinates></Point>"
,10325,0,0,unknown_control,0,-111.928004,33.418710,"<Point><coordinates>-111.928004,33.418710</coordinates></Point>"
,10326,0,0,unknown_control,0,-111.928913,33.420164,"<Point><coordinates>-111.928913,33.420164</coordinates></Point>"
,10327,0,0,unknown_control,0,-111.927016,33.420223,"<Point><coordinates>-111.927016,33.420223</coordinates></Point>"
,10328,0,0,unknown_control,0,-111.928022,33.419415,"<Point><coordinates>-111.928022,33.419415</coordinates></Point>"
,10329,0,0,unknown_control,0,-111.927707,33.420149,"<Point><coordinates>-111.927707,33.420149</coordinates></Point>"
,10330,0,0,unknown_control,0,-111.927766,33.419562,"<Point><coordinates>-111.927766,33.419562</coordinates></Point>"
,10331,0,0,unknown_control,0,-111.927627,33.419550,"<Point><coordinates>-111.927627,33.419550</coordinates></Point>"
,10332,0,0,unknown_control,0,-111.917487,33.412888,"<Point><coordinates>-111.917487,33.412888</coordinates></Point>"
,10333,0,0,unknown_control,0,-111.916757,33.412735,"<Point><coordinates>-111.916757,33.412735</coordinates></Point>"
,10334,0,0,unknown_control,0,-111.936641,33.421293,"<Point><coordinates>-111.936641,33.421293</coordinates></Point>"
,10335,0,0,unknown_control,0,-111.936667,33.421288,"<Point><coordinates>-111.936667,33.421288</coordinates></Point>"
,10336,0,0,unknown_control,0,-111.935938,33.420876,"<Point><coordinates>-111.935938,33.420876</coordinates></Point>"
,10337,0,0,unknown_control,0,-111.936562,33.421230,"<Point><coordinates>-111.936562,33.421230</coordinates></Point>"
,10338,0,0,unknown_control,0,-111.944740,33.413548,"<Point><coordinates>-111.944740,33.413548</coordinates></Point>"
,10339,0,0,unknown_control,0,-111.947869,33.413554,"<Point><coordinates>-111.947869,33.413554</coordinates></Point>"
,10340,0,0,unknown_control,0,-111.944731,33.411022,"<Point><coordinates>-111.944731,33.411022</coordinates></Point>"
,10341,0,0,unknown_control,0,-111.935748,33.419589,"<Point><coordinates>-111.935748,33.419589</coordinates></Point>"
,10342,0,0,unknown_control,0,-111.935074,33.419593,"<Point><coordinates>-111.935074,33.419593</coordinates></Point>"
,10343,0,0,unknown_control,0,-111.935557,33.419595,"<Point><coordinates>-111.935557,33.419595</coordinates></Point>"
,10344,0,0,unknown_control,0,-111.935544,33.418794,"<Point><coordinates>-111.935544,33.418794</coordinates></Point>"
,10345,0,0,unknown_control,0,-111.935451,33.418796,"<Point><coordinates>-111.935451,33.418796</coordinates></Point>"
,10346,0,0,unknown_control,0,-111.935071,33.418993,"<Point><coordinates>-111.935071,33.418993</coordinates></Point>"
,10347,0,0,unknown_control,0,-111.935557,33.419573,"<Point><coordinates>-111.935557,33.419573</coordinates></Point>"
,10348,0,0,unknown_control,0,-111.935072,33.419236,"<Point><coordinates>-111.935072,33.419236</coordinates></Point>"
,10349,0,0,unknown_control,0,-111.935549,33.419097,"<Point><coordinates>-111.935549,33.419097</coordinates></Point>"
,10350,0,0,unknown_control,0,-111.935089,33.419593,"<Point><coordinates>-111.935089,33.419593</coordinates></Point>"
,10351,0,0,unknown_control,0,-111.933007,33.420277,"<Point><coordinates>-111.933007,33.420277</coordinates></Point>"
,10352,0,0,unknown_control,0,-111.933806,33.420812,"<Point><coordinates>-111.933806,33.420812</coordinates></Point>"
,10353,0,0,unknown_control,0,-111.933808,33.420959,"<Point><coordinates>-111.933808,33.420959</coordinates></Point>"
,10354,0,0,unknown_control,0,-111.933933,33.420954,"<Point><coordinates>-111.933933,33.420954</coordinates></Point>"
,10355,0,0,unknown_control,0,-111.934006,33.420808,"<Point><coordinates>-111.934006,33.420808</coordinates></Point>"
,10356,0,0,unknown_control,0,-111.934004,33.420882,"<Point><coordinates>-111.934004,33.420882</coordinates></Point>"
,10357,0,0,unknown_control,0,-111.934074,33.420954,"<Point><coordinates>-111.934074,33.420954</coordinates></Point>"
,10358,0,0,unknown_control,0,-111.934184,33.420955,"<Point><coordinates>-111.934184,33.420955</coordinates></Point>"
,10359,0,0,unknown_control,0,-111.934004,33.421002,"<Point><coordinates>-111.934004,33.421002</coordinates></Point>"
,10360,0,0,unknown_control,0,-111.934002,33.421154,"<Point><coordinates>-111.934002,33.421154</coordinates></Point>"
,10361,0,0,unknown_control,0,-111.934181,33.421157,"<Point><coordinates>-111.934181,33.421157</coordinates></Point>"
,10362,0,0,unknown_control,0,-111.934194,33.421783,"<Point><coordinates>-111.934194,33.421783</coordinates></Point>"
,10363,0,0,unknown_control,0,-111.933846,33.421156,"<Point><coordinates>-111.933846,33.421156</coordinates></Point>"
,10364,0,0,unknown_control,0,-111.933849,33.421790,"<Point><coordinates>-111.933849,33.421790</coordinates></Point>"
,10365,0,0,unknown_control,0,-111.933439,33.421778,"<Point><coordinates>-111.933439,33.421778</coordinates></Point>"
,10366,0,0,unknown_control,0,-111.934460,33.421492,"<Point><coordinates>-111.934460,33.421492</coordinates></Point>"
,10367,0,0,unknown_control,0,-111.921432,33.422014,"<Point><coordinates>-111.921432,33.422014</coordinates></Point>"
,10368,0,0,unknown_control,0,-111.921429,33.420275,"<Point><coordinates>-111.921429,33.420275</coordinates></Point>"
,10369,0,0,unknown_control,0,-111.921431,33.421775,"<Point><coordinates>-111.921431,33.421775</coordinates></Point>"
,10370,0,0,unknown_control,0,-111.919074,33.421081,"<Point><coordinates>-111.919074,33.421081</coordinates></Point>"
,10371,0,0,unknown_control,0,-111.919283,33.422018,"<Point><coordinates>-111.919283,33.422018</coordinates></Point>"
,10372,0,0,unknown_control,0,-111.919285,33.421750,"<Point><coordinates>-111.919285,33.421750</coordinates></Point>"
,10373,0,0,unknown_control,0,-111.919080,33.420897,"<Point><coordinates>-111.919080,33.420897</coordinates></Point>"
,10374,0,0,unknown_control,0,-111.917989,33.420893,"<Point><coordinates>-111.917989,33.420893</coordinates></Point>"
,10375,0,0,unknown_control,0,-111.918216,33.420894,"<Point><coordinates>-111.918216,33.420894</coordinates></Point>"
,10376,0,0,unknown_control,0,-111.918219,33.420013,"<Point><coordinates>-111.918219,33.420013</coordinates></Point>"
,10377,0,0,unknown_control,0,-111.917708,33.419979,"<Point><coordinates>-111.917708,33.419979</coordinates></Point>"
,10378,0,0,unknown_control,0,-111.921282,33.420242,"<Point><coordinates>-111.921282,33.420242</coordinates></Point>"
,10379,0,0,unknown_control,0,-111.940017,33.417457,"<Point><coordinates>-111.940017,33.417457</coordinates></Point>"
,10380,0,0,unknown_control,0,-111.936655,33.417483,"<Point><coordinates>-111.936655,33.417483</coordinates></Point>"
,10381,0,0,unknown_control,0,-111.936607,33.414715,"<Point><coordinates>-111.936607,33.414715</coordinates></Point>"
,10382,0,0,unknown_control,0,-111.939492,33.416074,"<Point><coordinates>-111.939492,33.416074</coordinates></Point>"
,10383,0,0,unknown_control,0,-111.940070,33.427491,"<Point><coordinates>-111.940070,33.427491</coordinates></Point>"
,10384,0,0,unknown_control,0,-111.940078,33.426035,"<Point><coordinates>-111.940078,33.426035</coordinates></Point>"
,10385,0,0,unknown_control,0,-111.939938,33.421892,"<Point><coordinates>-111.939938,33.421892</coordinates></Point>"
,10386,0,0,unknown_control,0,-111.939963,33.422988,"<Point><coordinates>-111.939963,33.422988</coordinates></Point>"
,10387,0,0,unknown_control,0,-111.939416,33.425497,"<Point><coordinates>-111.939416,33.425497</coordinates></Point>"
,10388,0,0,unknown_control,0,-111.938028,33.425495,"<Point><coordinates>-111.938028,33.425495</coordinates></Point>"
,10389,0,0,unknown_control,0,-111.939105,33.424623,"<Point><coordinates>-111.939105,33.424623</coordinates></Point>"
,10390,0,0,unknown_control,0,-111.927871,33.420269,"<Point><coordinates>-111.927871,33.420269</coordinates></Point>"
,10391,0,0,unknown_control,0,-111.927877,33.420428,"<Point><coordinates>-111.927877,33.420428</coordinates></Point>"
,10392,0,0,unknown_control,0,-111.927417,33.420329,"<Point><coordinates>-111.927417,33.420329</coordinates></Point>"
,10393,0,0,unknown_control,0,-111.926976,33.420725,"<Point><coordinates>-111.926976,33.420725</coordinates></Point>"
,10394,0,0,unknown_control,0,-111.926772,33.420334,"<Point><coordinates>-111.926772,33.420334</coordinates></Point>"
,10395,0,0,unknown_control,0,-111.927725,33.420324,"<Point><coordinates>-111.927725,33.420324</coordinates></Point>"
,10396,0,0,unknown_control,0,-111.929503,33.420307,"<Point><coordinates>-111.929503,33.420307</coordinates></Point>"
,10397,0,0,unknown_control,0,-111.926684,33.420225,"<Point><coordinates>-111.926684,33.420225</coordinates></Point>"
,10398,0,0,unknown_control,0,-111.926856,33.420334,"<Point><coordinates>-111.926856,33.420334</coordinates></Point>"
,10399,0,0,unknown_control,0,-111.926285,33.420227,"<Point><coordinates>-111.926285,33.420227</coordinates></Point>"
,10400,0,0,unknown_control,0,-111.927756,33.420220,"<Point><coordinates>-111.927756,33.420220</coordinates></Point>"
,10401,0,0,unknown_control,0,-111.926215,33.427509,"<Point><coordinates>-111.926215,33.427509</coordinates></Point>"
,10402,0,0,unknown_control,0,-111.926284,33.428896,"<Point><coordinates>-111.926284,33.428896</coordinates></Point>"
,10403,0,0,unknown_control,0,-111.926293,33.429479,"<Point><coordinates>-111.926293,33.429479</coordinates></Point>"
,10404,0,0,unknown_control,0,-111.926381,33.424505,"<Point><coordinates>-111.926381,33.424505</coordinates></Point>"
,10405,0,0,unknown_control,0,-111.926401,33.422747,"<Point><coordinates>-111.926401,33.422747</coordinates></Point>"
,10406,0,0,unknown_control,0,-111.925907,33.424499,"<Point><coordinates>-111.925907,33.424499</coordinates></Point>"
,10407,0,0,unknown_control,0,-111.925587,33.423341,"<Point><coordinates>-111.925587,33.423341</coordinates></Point>"
,10408,0,0,unknown_control,0,-111.925889,33.423340,"<Point><coordinates>-111.925889,33.423340</coordinates></Point>"
,10409,0,0,unknown_control,0,-111.926388,33.423883,"<Point><coordinates>-111.926388,33.423883</coordinates></Point>"
,10410,0,0,unknown_control,0,-111.926233,33.422836,"<Point><coordinates>-111.926233,33.422836</coordinates></Point>"
,10411,0,0,unknown_control,0,-111.929312,33.429311,"<Point><coordinates>-111.929312,33.429311</coordinates></Point>"
,10412,0,0,unknown_control,0,-111.929305,33.428784,"<Point><coordinates>-111.929305,33.428784</coordinates></Point>"
,10413,0,0,unknown_control,0,-111.923624,33.428339,"<Point><coordinates>-111.923624,33.428339</coordinates></Point>"
,10414,0,0,unknown_control,0,-111.924004,33.429660,"<Point><coordinates>-111.924004,33.429660</coordinates></Point>"
,10415,0,0,unknown_control,0,-111.926299,33.417976,"<Point><coordinates>-111.926299,33.417976</coordinates></Point>"
,10416,0,0,unknown_control,0,-111.924328,33.418375,"<Point><coordinates>-111.924328,33.418375</coordinates></Point>"
,10417,0,0,unknown_control,0,-111.912581,33.428918,"<Point><coordinates>-111.912581,33.428918</coordinates></Point>"
,10418,0,0,unknown_control,0,-111.917466,33.423690,"<Point><coordinates>-111.917466,33.423690</coordinates></Point>"
,10419,0,0,unknown_control,0,-111.939018,33.421983,"<Point><coordinates>-111.939018,33.421983</coordinates></Point>"
,10420,0,0,unknown_control,0,-111.936662,33.421904,"<Point><coordinates>-111.936662,33.421904</coordinates></Point>"
,10421,0,0,unknown_control,0,-111.913006,33.419399,"<Point><coordinates>-111.913006,33.419399</coordinates></Point>"
,10422,0,0,unknown_control,0,-111.914587,33.419353,"<Point><coordinates>-111.914587,33.419353</coordinates></Point>"
,10423,0,0,unknown_control,0,-111.926551,33.421052,"<Point><coordinates>-111.926551,33.421052</coordinates></Point>"
,10424,0,0,unknown_control,0,-111.926824,33.421181,"<Point><coordinates>-111.926824,33.421181</coordinates></Point>"
,10425,0,0,unknown_control,0,-111.926905,33.421282,"<Point><coordinates>-111.926905,33.421282</coordinates></Point>"
,10426,0,0,unknown_control,0,-111.928315,33.421853,"<Point><coordinates>-111.928315,33.421853</coordinates></Point>"
,10427,0,0,unknown_control,0,-111.928778,33.421860,"<Point><coordinates>-111.928778,33.421860</coordinates></Point>"
,10428,0,0,unknown_control,0,-111.934770,33.425302,"<Point><coordinates>-111.934770,33.425302</coordinates></Point>"
,10429,0,0,unknown_control,0,-111.934704,33.425770,"<Point><coordinates>-111.934704,33.425770</coordinates></Point>"
,10430,0,0,unknown_control,0,-111.936894,33.426960,"<Point><coordinates>-111.936894,33.426960</coordinates></Point>"
,10431,0,0,unknown_control,0,-111.936858,33.426559,"<Point><coordinates>-111.936858,33.426559</coordinates></Point>"
,10432,0,0,unknown_control,0,-111.935170,33.427199,"<Point><coordinates>-111.935170,33.427199</coordinates></Point>"
,10433,0,0,unknown_control,0,-111.939211,33.429640,"<Point><coordinates>-111.939211,33.429640</coordinates></Point>"
,10434,0,0,unknown_control,0,-111.934912,33.427186,"<Point><coordinates>-111.934912,33.427186</coordinates></Point>"
,10435,0,0,unknown_control,0,-111.925225,33.417927,"<Point><coordinates>-111.925225,33.417927</coordinates></Point>"
,10436,0,0,unknown_control,0,-111.925233,33.416875,"<Point><coordinates>-111.925233,33.416875</coordinates></Point>"
,10437,0,0,unknown_control,0,-111.924355,33.418303,"<Point><coordinates>-111.924355,33.418303</coordinates></Point>"
,10438,0,0,unknown_control,0,-111.924260,33.417278,"<Point><coordinates>-111.924260,33.417278</coordinates></Point>"
,10439,0,0,unknown_control,0,-111.924794,33.416803,"<Point><coordinates>-111.924794,33.416803</coordinates></Point>"
,10440,0,0,unknown_control,0,-111.924780,33.417446,"<Point><coordinates>-111.924780,33.417446</coordinates></Point>"
,10441,0,0,unknown_control,0,-111.924735,33.417785,"<Point><coordinates>-111.924735,33.417785</coordinates></Point>"
,10442,0,0,unknown_control,0,-111.924901,33.416804,"<Point><coordinates>-111.924901,33.416804</coordinates></Point>"
,10443,0,0,unknown_control,0,-111.927994,33.421925,"<Point><coordinates>-111.927994,33.421925</coordinates></Point>"
,10444,0,0,unknown_control,0,-111.927543,33.422014,"<Point><coordinates>-111.927543,33.422014</coordinates></Point>"
,10445,0,0,unknown_control,0,-111.927075,33.422019,"<Point><coordinates>-111.927075,33.422019</coordinates></Point>"
,10446,0,0,unknown_control,0,-111.926402,33.421581,"<Point><coordinates>-111.926402,33.421581</coordinates></Point>"
,10447,0,0,unknown_control,0,-111.926869,33.421563,"<Point><coordinates>-111.926869,33.421563</coordinates></Point>"
,10448,0,0,unknown_control,0,-111.925653,33.421926,"<Point><coordinates>-111.925653,33.421926</coordinates></Point>"
,10449,0,0,unknown_control,0,-111.925654,33.421527,"<Point><coordinates>-111.925654,33.421527</coordinates></Point>"
,10450,0,0,unknown_control,0,-111.925610,33.422031,"<Point><coordinates>-111.925610,33.422031</coordinates></Point>"
,10451,0,0,unknown_control,0,-111.925371,33.422030,"<Point><coordinates>-111.925371,33.422030</coordinates></Point>"
,10452,0,0,unknown_control,0,-111.924883,33.422029,"<Point><coordinates>-111.924883,33.422029</coordinates></Point>"
,10453,0,0,unknown_control,0,-111.925241,33.421050,"<Point><coordinates>-111.925241,33.421050</coordinates></Point>"
,10454,0,0,unknown_control,0,-111.925088,33.421207,"<Point><coordinates>-111.925088,33.421207</coordinates></Point>"
,10455,0,0,unknown_control,0,-111.924881,33.421884,"<Point><coordinates>-111.924881,33.421884</coordinates></Point>"
,10456,0,0,unknown_control,0,-111.925477,33.421115,"<Point><coordinates>-111.925477,33.421115</coordinates></Point>"
,10457,0,0,unknown_control,0,-111.925599,33.421428,"<Point><coordinates>-111.925599,33.421428</coordinates></Point>"
,10458,0,0,unknown_control,0,-111.924142,33.422028,"<Point><coordinates>-111.924142,33.422028</coordinates></Point>"
,10459,0,0,unknown_control,0,-111.924171,33.420546,"<Point><coordinates>-111.924171,33.420546</coordinates></Point>"
,10460,0,0,unknown_control,0,-111.923925,33.420493,"<Point><coordinates>-111.923925,33.420493</coordinates></Point>"
,10461,0,0,unknown_control,0,-111.925083,33.419234,"<Point><coordinates>-111.925083,33.419234</coordinates></Point>"
,10462,0,0,unknown_control,0,-111.923776,33.418064,"<Point><coordinates>-111.923776,33.418064</coordinates></Point>"
,10463,0,0,unknown_control,0,-111.923483,33.417803,"<Point><coordinates>-111.923483,33.417803</coordinates></Point>"
,10464,0,0,unknown_control,0,-111.921952,33.419421,"<Point><coordinates>-111.921952,33.419421</coordinates></Point>"
,10465,0,0,unknown_control,0,-111.921291,33.418984,"<Point><coordinates>-111.921291,33.418984</coordinates></Point>"
,10466,0,0,unknown_control,0,-111.921459,33.419421,"<Point><coordinates>-111.921459,33.419421</coordinates></Point>"
,10467,0,0,unknown_control,0,-111.923076,33.419674,"<Point><coordinates>-111.923076,33.419674</coordinates></Point>"
,10468,0,0,unknown_control,0,-111.922836,33.420262,"<Point><coordinates>-111.922836,33.420262</coordinates></Point>"
,10469,0,0,unknown_control,0,-111.921362,33.419797,"<Point><coordinates>-111.921362,33.419797</coordinates></Point>"
,10470,0,0,unknown_control,0,-111.928714,33.424393,"<Point><coordinates>-111.928714,33.424393</coordinates></Point>"
,10471,0,0,unknown_control,0,-111.926676,33.422214,"<Point><coordinates>-111.926676,33.422214</coordinates></Point>"
,10472,0,0,unknown_control,0,-111.923235,33.418334,"<Point><coordinates>-111.923235,33.418334</coordinates></Point>"
,10473,0,0,unknown_control,0,-111.922734,33.417946,"<Point><coordinates>-111.922734,33.417946</coordinates></Point>"
,10474,0,0,unknown_control,0,-111.922811,33.418650,"<Point><coordinates>-111.922811,33.418650</coordinates></Point>"
,10475,0,0,unknown_control,0,-111.922303,33.418220,"<Point><coordinates>-111.922303,33.418220</coordinates></Point>"
,10476,0,0,unknown_control,0,-111.942832,33.429279,"<Point><coordinates>-111.942832,33.429279</coordinates></Point>"
,10477,0,0,unknown_control,0,-111.939142,33.424349,"<Point><coordinates>-111.939142,33.424349</coordinates></Point>"
,10478,0,0,unknown_control,0,-111.943347,33.425481,"<Point><coordinates>-111.943347,33.425481</coordinates></Point>"
,10479,0,0,unknown_control,0,-111.941274,33.425489,"<Point><coordinates>-111.941274,33.425489</coordinates></Point>"
