agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
1340,-1,-1,-1,-1,1,4,1,4,10.06,16.50,c,6.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6155.238281,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.0;12.9;14.7;16.5;,0.000000,0.000000,1.831400,3.662800,
1341,-1,-1,-1,-1,1,4,1,4,10.06,16.50,c,6.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6152.053711,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.0;12.9;14.7;16.5;,0.000000,0.000000,1.831400,3.662800,
1342,-1,-1,-1,-1,1,4,1,4,10.07,16.50,c,6.43,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6148.868164,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.0;12.9;14.7;16.5;,0.000000,0.000000,1.831400,3.662800,
1343,-1,-1,-1,-1,1,4,1,4,10.08,16.50,c,6.42,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6145.682617,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.0;12.9;14.7;16.5;,0.000000,0.000000,1.831400,3.662800,
1344,-1,-1,-1,-1,1,4,1,4,10.09,16.60,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6184.969727,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.0;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1345,-1,-1,-1,-1,1,4,1,4,10.09,16.60,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6181.785156,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.0;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1346,-1,-1,-1,-1,1,4,1,4,10.10,16.60,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6178.600586,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1347,-1,-1,-1,-1,1,4,1,4,10.11,16.60,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6175.415039,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1348,-1,-1,-1,-1,1,4,1,4,10.12,16.60,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6172.230469,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1349,-1,-1,-1,-1,1,4,1,4,10.12,16.60,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6169.044922,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1350,-1,-1,-1,-1,1,4,1,4,10.13,16.60,c,6.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6165.860352,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1351,-1,-1,-1,-1,1,4,1,4,10.14,16.60,c,6.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6162.674805,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1352,-1,-1,-1,-1,1,4,1,4,10.15,16.60,c,6.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6159.490234,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1353,-1,-1,-1,-1,1,4,1,4,10.15,16.60,c,6.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6156.304688,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1354,-1,-1,-1,-1,1,4,1,4,10.16,16.60,c,6.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6153.120117,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1355,-1,-1,-1,-1,1,4,1,4,10.17,16.60,c,6.43,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6149.935547,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.1;13.0;14.8;16.6;,0.000000,0.000000,1.831400,3.662800,
1356,-1,-1,-1,-1,1,4,1,4,10.18,16.70,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6189.222656,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.1;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1357,-1,-1,-1,-1,1,4,1,4,10.18,16.70,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6186.037109,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.1;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1358,-1,-1,-1,-1,1,4,1,4,10.19,16.70,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6182.852539,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.1;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1359,-1,-1,-1,-1,1,4,1,4,10.20,16.70,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6179.667969,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.1;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1360,-1,-1,-1,-1,1,4,1,4,10.21,16.70,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6176.482422,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1361,-1,-1,-1,-1,1,4,1,4,10.21,16.70,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6173.297852,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1362,-1,-1,-1,-1,1,4,1,4,10.22,16.70,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6170.112305,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1363,-1,-1,-1,-1,1,4,1,4,10.23,16.70,c,6.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6166.927734,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1364,-1,-1,-1,-1,1,4,1,4,10.24,16.70,c,6.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6163.742188,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1365,-1,-1,-1,-1,1,4,1,4,10.24,16.70,c,6.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6160.557617,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1366,-1,-1,-1,-1,1,4,1,4,10.25,16.70,c,6.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6157.372070,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1367,-1,-1,-1,-1,1,4,1,4,10.26,16.70,c,6.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6154.187500,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.2;13.1;14.9;16.7;,0.000000,0.000000,1.831400,3.662800,
1368,-1,-1,-1,-1,1,4,1,4,10.27,16.80,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6193.474609,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.2;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1369,-1,-1,-1,-1,1,4,1,4,10.27,16.80,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6190.289063,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.2;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1370,-1,-1,-1,-1,1,4,1,4,10.28,16.80,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6187.104492,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.2;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1371,-1,-1,-1,-1,1,4,1,4,10.29,16.80,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6183.918945,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.2;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1372,-1,-1,-1,-1,1,4,1,4,10.30,16.80,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6180.734375,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.2;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1373,-1,-1,-1,-1,1,4,1,4,10.30,16.80,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6177.548828,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1374,-1,-1,-1,-1,1,4,1,4,10.31,16.80,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6174.364258,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1375,-1,-1,-1,-1,1,4,1,4,10.32,16.80,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6171.178711,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1376,-1,-1,-1,-1,1,4,1,4,10.33,16.80,c,6.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6167.993164,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1377,-1,-1,-1,-1,1,4,1,4,10.33,16.80,c,6.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6164.809570,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1378,-1,-1,-1,-1,1,4,1,4,10.34,16.80,c,6.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6161.624023,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1379,-1,-1,-1,-1,1,4,1,4,10.35,16.80,c,6.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6158.438477,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.3;13.2;15.0;16.8;,0.000000,0.000000,1.831400,3.662800,
1380,-1,-1,-1,-1,1,4,1,4,10.36,16.90,c,6.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6197.725586,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.3;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1381,-1,-1,-1,-1,1,4,1,4,10.36,16.90,c,6.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6194.541016,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.3;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1382,-1,-1,-1,-1,1,4,1,4,10.37,16.90,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6191.356445,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.3;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1383,-1,-1,-1,-1,1,4,1,4,10.38,16.90,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6188.170898,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.3;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1384,-1,-1,-1,-1,1,4,1,4,10.39,16.90,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6184.986328,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.3;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1385,-1,-1,-1,-1,1,4,1,4,10.39,16.90,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6181.800781,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.3;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1386,-1,-1,-1,-1,1,4,1,4,10.40,16.90,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6178.616211,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.4;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1387,-1,-1,-1,-1,1,4,1,4,10.41,16.90,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6175.430664,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.4;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1388,-1,-1,-1,-1,1,4,1,4,10.42,16.90,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6172.246094,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.4;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1389,-1,-1,-1,-1,1,4,1,4,10.42,16.90,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6169.060547,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.4;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1390,-1,-1,-1,-1,1,4,1,4,10.43,16.90,c,6.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6165.875977,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.4;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1391,-1,-1,-1,-1,1,4,1,4,10.44,16.90,c,6.46,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6162.691406,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.4;13.3;15.1;16.9;,0.000000,0.000000,1.831400,3.662800,
1392,-1,-1,-1,-1,1,4,1,4,10.45,17.00,c,6.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6201.978516,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1393,-1,-1,-1,-1,1,4,1,4,10.45,17.00,c,6.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6198.792969,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1394,-1,-1,-1,-1,1,4,1,4,10.46,17.00,c,6.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6195.607422,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1395,-1,-1,-1,-1,1,4,1,4,10.47,17.00,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6192.423828,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1396,-1,-1,-1,-1,1,4,1,4,10.48,17.00,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6189.238281,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1397,-1,-1,-1,-1,1,4,1,4,10.48,17.00,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6186.052734,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1398,-1,-1,-1,-1,1,4,1,4,10.49,17.00,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6182.868164,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1399,-1,-1,-1,-1,1,4,1,4,10.50,17.00,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6179.682617,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.4;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1400,-1,-1,-1,-1,1,4,1,4,10.51,17.00,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6176.498047,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.5;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1401,-1,-1,-1,-1,1,4,1,4,10.51,17.00,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6173.313477,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.5;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1402,-1,-1,-1,-1,1,4,1,4,10.52,17.00,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6170.127930,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.5;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1403,-1,-1,-1,-1,1,4,1,4,10.53,17.00,c,6.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6166.942383,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.5;13.4;15.2;17.0;,0.000000,0.000000,1.831400,3.662800,
1404,-1,-1,-1,-1,1,4,1,4,10.54,17.10,c,6.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6206.230469,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1405,-1,-1,-1,-1,1,4,1,4,10.54,17.10,c,6.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6203.044922,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1406,-1,-1,-1,-1,1,4,1,4,10.55,17.10,c,6.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6199.860352,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1407,-1,-1,-1,-1,1,4,1,4,10.56,17.10,c,6.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6196.674805,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1408,-1,-1,-1,-1,1,4,1,4,10.57,17.10,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6193.490234,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1409,-1,-1,-1,-1,1,4,1,4,10.57,17.10,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6190.305664,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1410,-1,-1,-1,-1,1,4,1,4,10.58,17.10,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6187.120117,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1411,-1,-1,-1,-1,1,4,1,4,10.59,17.10,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6183.935547,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1412,-1,-1,-1,-1,1,4,1,4,10.60,17.10,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6180.750000,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.5;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1413,-1,-1,-1,-1,1,4,1,4,10.60,17.10,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6177.565430,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.6;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1414,-1,-1,-1,-1,1,4,1,4,10.61,17.10,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6174.379883,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.6;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1415,-1,-1,-1,-1,1,4,1,4,10.62,17.10,c,6.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6171.195313,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.6;13.5;15.3;17.1;,0.000000,0.000000,1.831400,3.662800,
1416,-1,-1,-1,-1,1,4,1,4,10.63,17.20,c,6.57,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6210.482422,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1417,-1,-1,-1,-1,1,4,1,4,10.63,17.20,c,6.57,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6207.297852,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1418,-1,-1,-1,-1,1,4,1,4,10.64,17.20,c,6.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6204.112305,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1419,-1,-1,-1,-1,1,4,1,4,10.65,17.20,c,6.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6200.927734,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1420,-1,-1,-1,-1,1,4,1,4,10.66,17.20,c,6.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6197.742188,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1421,-1,-1,-1,-1,1,4,1,4,10.66,17.20,c,6.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6194.557617,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1422,-1,-1,-1,-1,1,4,1,4,10.67,17.20,c,6.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6191.373047,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1423,-1,-1,-1,-1,1,4,1,4,10.68,17.20,c,6.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6188.187500,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1424,-1,-1,-1,-1,1,4,1,4,10.69,17.20,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6185.002930,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1425,-1,-1,-1,-1,1,4,1,4,10.69,17.20,c,6.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6181.817383,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.6;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1426,-1,-1,-1,-1,1,4,1,4,10.70,17.20,c,6.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6178.632813,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.7;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1427,-1,-1,-1,-1,1,4,1,4,10.71,17.20,c,6.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6175.447266,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,10.7;13.6;15.4;17.2;,0.000000,0.000000,1.831400,3.662800,
1428,-1,-1,-1,-1,1,4,1,4,10.72,17.30,c,6.58,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6214.733398,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,10.7;13.7;15.5;17.3;,0.000000,0.000000,1.831400,3.662800,
1429,-1,-1,-1,-1,1,4,1,4,10.72,17.30,c,6.58,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6211.548828,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.7;13.7;15.5;17.3;,0.000000,0.000000,1.831400,3.662800,
1430,-1,-1,-1,-1,1,4,1,4,10.73,17.30,c,6.57,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6208.363281,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,10.7;13.7;15.5;17.3;,0.000000,0.000000,1.831400,3.662800,
1431,-1,-1,-1,-1,1,4,1,4,10.74,17.30,c,6.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6205.179688,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.7;13.7;15.5;17.3;,0.000000,0.000000,1.831400,3.662800,
1432,-1,-1,-1,-1,1,4,1,4,10.75,17.30,c,6.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,6201.994141,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,10.7;13.7;15.5;17.3;,0.000000,0.000000,1.831400,3.662800,
