from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_distance_per_lane,speed,queue_length_percentage,number_of_queued_vehicles,cumulative_arrival_count,cumulative_departure_count,total_energy,total_CO2,total_NOX,total_CO,total_HC,total_PM,total_PM2.5
1,3,1->3,1,222,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,223,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,224,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,225,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,226,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,227,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,228,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,229,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,230,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,231,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,232,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,233,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,234,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,235,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,236,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,237,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,238,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,239,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,240,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,241,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,242,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,243,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,244,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,245,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,246,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,247,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,248,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,249,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,250,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,251,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,252,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,253,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,254,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,255,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,256,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,257,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,258,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,259,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,260,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,261,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,262,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,263,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,264,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,265,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,266,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,267,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,268,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,269,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,270,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,271,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,272,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,273,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,274,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,275,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,276,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,277,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,278,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,279,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,280,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,281,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,282,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,283,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,284,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,285,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,286,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,287,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,288,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,289,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,290,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,291,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,292,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,293,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,294,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,295,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,296,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,297,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,298,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,299,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,300,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,301,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,302,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,303,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,304,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,305,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,306,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,307,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,308,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,309,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,310,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,311,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,312,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,313,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,314,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,315,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,316,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,317,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,318,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,319,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,320,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,321,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,322,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,323,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,324,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,325,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,326,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,327,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,328,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,329,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,330,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,331,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,332,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,333,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,334,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,335,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,336,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,337,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,338,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,339,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,340,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,341,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,342,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,343,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,344,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,345,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,346,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,347,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,348,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,349,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,350,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,351,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,352,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,353,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,354,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,355,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,356,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,357,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,358,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,359,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,3,1->3,1,360,  5.33,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,45.00,0.00,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,5,1->5,1,0,  1.76,  0.04,133.00,  0.00,1995.00,7980.00,  3.25,34.16,0.00,0,13,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,5,1->5,1,1,  1.91,  0.20,134.00, 36.00,2010.00,8040.00, 36.50,31.38,0.00,0,146,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,5,1->5,1,2,  2.02,  0.31,133.00,120.00,1995.00,7980.00, 61.00,29.64,0.83,4,280,36,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
