agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
229,-1,-1,-1,-1,1,2,1,2,10.35,55.50,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48405.617188,0.000000,0.000000,0.000000,0,3,1;3;2;,,10.3;10.4;55.5;,0.017882,-0.125179,40.253934,0.053648,
230,-1,-1,-1,-1,1,2,1,2,10.39,55.50,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48386.507813,0.000000,0.000000,0.000000,0,3,1;3;2;,,10.3;10.5;55.5;,0.017882,-0.125179,40.253934,0.053648,
231,-1,-1,-1,-1,1,2,1,2,10.44,55.60,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48409.871094,0.000000,0.000000,0.000000,0,3,1;3;2;,,10.4;10.5;55.6;,0.017882,-0.125179,40.253934,0.053648,
232,-1,-1,-1,-1,1,2,1,2,10.48,55.60,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48390.765625,0.000000,0.000000,0.000000,5,3,1;3;2;,,10.4;10.6;55.6;,0.017882,-0.125179,40.253934,0.053648,
233,-1,-1,-1,-1,1,2,1,2,10.53,55.70,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.128906,0.000000,0.000000,0.000000,10,3,1;3;2;,,10.5;10.6;55.7;,0.017882,-0.125179,40.253934,0.053648,
234,-1,-1,-1,-1,1,2,1,2,10.57,55.70,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.023438,0.000000,0.000000,0.000000,15,3,1;3;2;,,10.5;10.7;55.7;,0.017882,-0.125179,40.253934,0.053648,
235,-1,-1,-1,-1,1,2,1,2,10.62,55.70,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48375.914063,0.000000,0.000000,0.000000,10,3,1;3;2;,,10.6;10.7;55.7;,0.017882,-0.125179,40.253934,0.053648,
236,-1,-1,-1,-1,1,2,1,2,10.66,55.80,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.277344,0.000000,0.000000,0.000000,5,3,1;4;2;,,10.6;55.7;55.8;,0.017882,-0.125179,40.253934,0.053648,
237,-1,-1,-1,-1,1,2,1,2,10.71,55.80,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.171875,0.000000,0.000000,0.000000,0,3,1;3;2;,,10.7;10.8;55.8;,0.017882,-0.125179,40.253934,0.053648,
238,-1,-1,-1,-1,1,2,1,2,10.75,55.90,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48403.535156,0.000000,0.000000,0.000000,0,3,1;3;2;,,10.7;10.9;55.9;,0.017882,-0.125179,40.253934,0.053648,
239,-1,-1,-1,-1,1,2,1,2,10.80,55.90,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.429688,0.000000,0.000000,0.000000,5,3,1;3;2;,,10.7;10.9;55.9;,0.017882,-0.125179,40.253934,0.053648,
240,-1,-1,-1,-1,1,2,1,2,10.84,56.00,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48407.792969,0.000000,0.000000,0.000000,5,3,1;3;2;,,10.8;10.9;56.0;,0.017882,-0.125179,40.253934,0.053648,
241,-1,-1,-1,-1,1,2,1,2,10.89,56.00,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48388.683594,0.000000,0.000000,0.000000,5,3,1;3;2;,,10.8;11.0;56.0;,0.017882,-0.125179,40.253934,0.053648,
242,-1,-1,-1,-1,1,2,1,2,10.93,56.10,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.046875,0.000000,0.000000,0.000000,10,3,1;3;2;,,10.9;11.0;56.1;,0.017882,-0.125179,40.253934,0.053648,
243,-1,-1,-1,-1,1,2,1,2,10.98,56.10,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48392.941406,0.000000,0.000000,0.000000,15,3,1;3;2;,,10.9;11.1;56.1;,0.017882,-0.125179,40.253934,0.053648,
244,-1,-1,-1,-1,1,2,1,2,11.02,56.20,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.304688,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.0;11.1;56.2;,0.017882,-0.125179,40.253934,0.053648,
245,-1,-1,-1,-1,1,2,1,2,11.07,56.20,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.199219,0.000000,0.000000,0.000000,0,3,1;3;2;,,11.0;11.2;56.2;,0.017882,-0.125179,40.253934,0.053648,
246,-1,-1,-1,-1,1,2,1,2,11.11,56.20,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.089844,0.000000,0.000000,0.000000,0,3,1;3;2;,,11.1;11.2;56.2;,0.017882,-0.125179,40.253934,0.053648,
247,-1,-1,-1,-1,1,2,1,2,11.16,56.30,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48401.453125,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.1;11.3;56.3;,0.017882,-0.125179,40.253934,0.053648,
248,-1,-1,-1,-1,1,2,1,2,11.20,56.30,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.347656,0.000000,0.000000,0.000000,0,3,1;3;2;,,11.2;11.3;56.3;,0.017882,-0.125179,40.253934,0.053648,
249,-1,-1,-1,-1,1,2,1,2,11.25,56.40,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48405.710938,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.2;11.3;56.4;,0.017882,-0.125179,40.253934,0.053648,
250,-1,-1,-1,-1,1,2,1,2,11.29,56.40,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48386.605469,0.000000,0.000000,0.000000,5,3,1;3;2;,,11.2;11.4;56.4;,0.017882,-0.125179,40.253934,0.053648,
251,-1,-1,-1,-1,1,2,1,2,11.34,56.50,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48409.968750,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.3;11.4;56.5;,0.017882,-0.125179,40.253934,0.053648,
252,-1,-1,-1,-1,1,2,1,2,11.38,56.50,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48390.859375,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.3;11.5;56.5;,0.017882,-0.125179,40.253934,0.053648,
253,-1,-1,-1,-1,1,2,1,2,11.43,56.60,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.222656,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.4;11.5;56.6;,0.017882,-0.125179,40.253934,0.053648,
254,-1,-1,-1,-1,1,2,1,2,11.47,56.60,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.117188,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.4;11.6;56.6;,0.017882,-0.125179,40.253934,0.053648,
255,-1,-1,-1,-1,1,2,1,2,11.52,56.60,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.007813,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.5;11.6;56.6;,0.017882,-0.125179,40.253934,0.053648,
256,-1,-1,-1,-1,1,2,1,2,11.56,56.70,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.375000,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.5;11.7;56.7;,0.017882,-0.125179,40.253934,0.053648,
257,-1,-1,-1,-1,1,2,1,2,11.61,56.70,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.265625,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.6;11.7;56.7;,0.017882,-0.125179,40.253934,0.053648,
258,-1,-1,-1,-1,1,2,1,2,11.65,56.80,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48403.628906,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.6;11.8;56.8;,0.017882,-0.125179,40.253934,0.053648,
259,-1,-1,-1,-1,1,2,1,2,11.70,56.80,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.523438,0.000000,0.000000,0.000000,0,3,1;3;2;,,11.6;11.8;56.8;,0.017882,-0.125179,40.253934,0.053648,
260,-1,-1,-1,-1,1,2,1,2,11.74,56.90,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48407.886719,0.000000,0.000000,0.000000,5,3,1;3;2;,,11.7;11.8;56.9;,0.017882,-0.125179,40.253934,0.053648,
261,-1,-1,-1,-1,1,2,1,2,11.79,56.90,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48388.781250,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.7;11.9;56.9;,0.017882,-0.125179,40.253934,0.053648,
262,-1,-1,-1,-1,1,2,1,2,11.83,57.00,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.144531,0.000000,0.000000,0.000000,15,3,1;3;2;,,11.8;11.9;57.0;,0.017882,-0.125179,40.253934,0.053648,
263,-1,-1,-1,-1,1,2,1,2,11.88,57.00,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.035156,0.000000,0.000000,0.000000,5,3,1;3;2;,,11.8;12.0;57.0;,0.017882,-0.125179,40.253934,0.053648,
264,-1,-1,-1,-1,1,2,1,2,11.92,57.10,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.402344,0.000000,0.000000,0.000000,0,3,1;3;2;,,11.9;12.0;57.1;,0.017882,-0.125179,40.253934,0.053648,
265,-1,-1,-1,-1,1,2,1,2,11.97,57.10,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.292969,0.000000,0.000000,0.000000,10,3,1;3;2;,,11.9;12.1;57.1;,0.017882,-0.125179,40.253934,0.053648,
266,-1,-1,-1,-1,1,2,1,2,12.01,57.10,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.183594,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.0;12.1;57.1;,0.017882,-0.125179,40.253934,0.053648,
267,-1,-1,-1,-1,1,2,1,2,12.06,57.20,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48401.550781,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.0;12.2;57.2;,0.017882,-0.125179,40.253934,0.053648,
268,-1,-1,-1,-1,1,2,1,2,12.10,57.20,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.441406,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.1;12.2;57.2;,0.017882,-0.125179,40.253934,0.053648,
269,-1,-1,-1,-1,1,2,1,2,12.15,57.30,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48405.808594,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.1;12.2;57.3;,0.017882,-0.125179,40.253934,0.053648,
270,-1,-1,-1,-1,1,2,1,2,12.19,57.30,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48386.699219,0.000000,0.000000,0.000000,10,3,1;3;2;,,12.1;12.3;57.3;,0.017882,-0.125179,40.253934,0.053648,
271,-1,-1,-1,-1,1,2,1,2,12.24,57.40,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.066406,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.2;12.3;57.4;,0.017882,-0.125179,40.253934,0.053648,
272,-1,-1,-1,-1,1,2,1,2,12.28,57.40,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48390.957031,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.2;12.4;57.4;,0.017882,-0.125179,40.253934,0.053648,
273,-1,-1,-1,-1,1,2,1,2,12.33,57.50,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.320313,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.3;12.4;57.5;,0.017882,-0.125179,40.253934,0.053648,
274,-1,-1,-1,-1,1,2,1,2,12.37,57.50,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.210938,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.3;12.5;57.5;,0.017882,-0.125179,40.253934,0.053648,
275,-1,-1,-1,-1,1,2,1,2,12.42,57.50,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.105469,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.4;12.5;57.5;,0.017882,-0.125179,40.253934,0.053648,
276,-1,-1,-1,-1,1,2,1,2,12.46,57.60,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.468750,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.4;12.6;57.6;,0.017882,-0.125179,40.253934,0.053648,
277,-1,-1,-1,-1,1,2,1,2,12.51,57.60,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.363281,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.5;12.6;57.6;,0.017882,-0.125179,40.253934,0.053648,
278,-1,-1,-1,-1,1,2,1,2,12.55,57.70,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48403.726563,0.000000,0.000000,0.000000,10,3,1;3;2;,,12.5;12.7;57.7;,0.017882,-0.125179,40.253934,0.053648,
279,-1,-1,-1,-1,1,2,1,2,12.60,57.70,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.621094,0.000000,0.000000,0.000000,0,3,1;3;2;,,12.5;12.7;57.7;,0.017882,-0.125179,40.253934,0.053648,
280,-1,-1,-1,-1,1,2,1,2,12.64,57.80,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48407.984375,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.6;12.7;57.8;,0.017882,-0.125179,40.253934,0.053648,
281,-1,-1,-1,-1,1,2,1,2,12.69,57.80,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48388.875000,0.000000,0.000000,0.000000,0,3,1;3;2;,,12.6;12.8;57.8;,0.017882,-0.125179,40.253934,0.053648,
282,-1,-1,-1,-1,1,2,1,2,12.73,57.90,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.242188,0.000000,0.000000,0.000000,5,3,1;3;2;,,12.7;12.8;57.9;,0.017882,-0.125179,40.253934,0.053648,
283,-1,-1,-1,-1,1,2,1,2,12.78,57.90,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.132813,0.000000,0.000000,0.000000,10,3,1;3;2;,,12.7;12.9;57.9;,0.017882,-0.125179,40.253934,0.053648,
284,-1,-1,-1,-1,1,2,1,2,12.82,58.00,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.496094,0.000000,0.000000,0.000000,0,3,1;4;2;,,12.8;57.8;58.0;,0.017882,-0.125179,40.253934,0.053648,
285,-1,-1,-1,-1,1,2,1,2,12.87,58.00,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.390625,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.8;13.0;58.0;,0.017882,-0.125179,40.253934,0.053648,
286,-1,-1,-1,-1,1,2,1,2,12.91,58.00,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.281250,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.9;13.0;58.0;,0.017882,-0.125179,40.253934,0.053648,
287,-1,-1,-1,-1,1,2,1,2,12.96,58.10,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48401.644531,0.000000,0.000000,0.000000,15,3,1;3;2;,,12.9;13.1;58.1;,0.017882,-0.125179,40.253934,0.053648,
288,-1,-1,-1,-1,1,2,1,2,13.00,58.10,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.539063,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.0;13.1;58.1;,0.017882,-0.125179,40.253934,0.053648,
289,-1,-1,-1,-1,1,2,1,2,13.05,58.20,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48405.902344,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.0;13.1;58.2;,0.017882,-0.125179,40.253934,0.053648,
290,-1,-1,-1,-1,1,2,1,2,13.09,58.20,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48386.796875,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.0;13.2;58.2;,0.017882,-0.125179,40.253934,0.053648,
291,-1,-1,-1,-1,1,2,1,2,13.14,58.30,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.160156,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.1;13.2;58.3;,0.017882,-0.125179,40.253934,0.053648,
292,-1,-1,-1,-1,1,2,1,2,13.18,58.30,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.050781,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.1;13.3;58.3;,0.017882,-0.125179,40.253934,0.053648,
293,-1,-1,-1,-1,1,2,1,2,13.23,58.40,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.417969,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.2;13.3;58.4;,0.017882,-0.125179,40.253934,0.053648,
294,-1,-1,-1,-1,1,2,1,2,13.27,58.40,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.308594,0.000000,0.000000,0.000000,15,3,1;3;2;,,13.2;13.4;58.4;,0.017882,-0.125179,40.253934,0.053648,
295,-1,-1,-1,-1,1,2,1,2,13.32,58.40,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.199219,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.3;13.4;58.4;,0.017882,-0.125179,40.253934,0.053648,
296,-1,-1,-1,-1,1,2,1,2,13.36,58.50,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.562500,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.3;13.5;58.5;,0.017882,-0.125179,40.253934,0.053648,
297,-1,-1,-1,-1,1,2,1,2,13.41,58.50,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.457031,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.4;13.5;58.5;,0.017882,-0.125179,40.253934,0.053648,
298,-1,-1,-1,-1,1,2,1,2,13.45,58.60,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48403.820313,0.000000,0.000000,0.000000,15,3,1;3;2;,,13.4;13.6;58.6;,0.017882,-0.125179,40.253934,0.053648,
299,-1,-1,-1,-1,1,2,1,2,13.50,58.60,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.714844,0.000000,0.000000,0.000000,5,3,1;3;2;,,13.4;13.6;58.6;,0.017882,-0.125179,40.253934,0.053648,
300,-1,-1,-1,-1,1,2,1,2,13.54,58.70,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.078125,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.5;13.6;58.7;,0.017882,-0.125179,40.253934,0.053648,
301,-1,-1,-1,-1,1,2,1,2,13.59,58.70,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48388.972656,0.000000,0.000000,0.000000,15,3,1;3;2;,,13.5;13.7;58.7;,0.017882,-0.125179,40.253934,0.053648,
302,-1,-1,-1,-1,1,2,1,2,13.63,58.80,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.335938,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.6;13.7;58.8;,0.017882,-0.125179,40.253934,0.053648,
303,-1,-1,-1,-1,1,2,1,2,13.68,58.80,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.226563,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.6;13.8;58.8;,0.017882,-0.125179,40.253934,0.053648,
304,-1,-1,-1,-1,1,2,1,2,13.72,58.90,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.593750,0.000000,0.000000,0.000000,5,3,1;3;2;,,13.7;13.8;58.9;,0.017882,-0.125179,40.253934,0.053648,
305,-1,-1,-1,-1,1,2,1,2,13.77,58.90,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.484375,0.000000,0.000000,0.000000,0,3,1;3;2;,,13.7;13.9;58.9;,0.017882,-0.125179,40.253934,0.053648,
306,-1,-1,-1,-1,1,2,1,2,13.81,58.90,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48378.375000,0.000000,0.000000,0.000000,15,3,1;3;2;,,13.8;13.9;58.9;,0.017882,-0.125179,40.253934,0.053648,
307,-1,-1,-1,-1,1,2,1,2,13.86,59.00,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48401.742188,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.8;14.0;59.0;,0.017882,-0.125179,40.253934,0.053648,
308,-1,-1,-1,-1,1,2,1,2,13.90,59.00,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48382.632813,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.9;14.0;59.0;,0.017882,-0.125179,40.253934,0.053648,
309,-1,-1,-1,-1,1,2,1,2,13.95,59.10,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48405.996094,0.000000,0.000000,0.000000,15,3,1;3;2;,,13.9;14.0;59.1;,0.017882,-0.125179,40.253934,0.053648,
310,-1,-1,-1,-1,1,2,1,2,13.99,59.10,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48386.890625,0.000000,0.000000,0.000000,10,3,1;3;2;,,13.9;14.1;59.1;,0.017882,-0.125179,40.253934,0.053648,
311,-1,-1,-1,-1,1,2,1,2,14.04,59.20,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48410.253906,0.000000,0.000000,0.000000,10,3,1;3;2;,,14.0;14.1;59.2;,0.017882,-0.125179,40.253934,0.053648,
312,-1,-1,-1,-1,1,2,1,2,14.08,59.20,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48391.148438,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.0;14.2;59.2;,0.017882,-0.125179,40.253934,0.053648,
313,-1,-1,-1,-1,1,2,1,2,14.13,59.30,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48414.511719,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.1;14.2;59.3;,0.017882,-0.125179,40.253934,0.053648,
314,-1,-1,-1,-1,1,2,1,2,14.17,59.30,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48395.402344,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.1;14.3;59.3;,0.017882,-0.125179,40.253934,0.053648,
315,-1,-1,-1,-1,1,2,1,2,14.22,59.30,c,45.08,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48376.296875,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.2;14.3;59.3;,0.017882,-0.125179,40.253934,0.053648,
316,-1,-1,-1,-1,1,2,1,2,14.26,59.40,c,45.14,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48399.660156,0.000000,0.000000,0.000000,15,3,1;3;2;,,14.2;14.4;59.4;,0.017882,-0.125179,40.253934,0.053648,
317,-1,-1,-1,-1,1,2,1,2,14.31,59.40,c,45.09,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48380.554688,0.000000,0.000000,0.000000,15,3,1;3;2;,,14.3;14.4;59.4;,0.017882,-0.125179,40.253934,0.053648,
318,-1,-1,-1,-1,1,2,1,2,14.35,59.50,c,45.15,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48403.917969,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.3;14.5;59.5;,0.017882,-0.125179,40.253934,0.053648,
319,-1,-1,-1,-1,1,2,1,2,14.40,59.50,c,45.10,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48384.808594,0.000000,0.000000,0.000000,15,3,1;3;2;,,14.3;14.5;59.5;,0.017882,-0.125179,40.253934,0.053648,
320,-1,-1,-1,-1,1,2,1,2,14.44,59.60,c,45.16,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48408.171875,0.000000,0.000000,0.000000,0,3,1;3;2;,,14.4;14.5;59.6;,0.017882,-0.125179,40.253934,0.053648,
321,-1,-1,-1,-1,1,2,1,2,14.49,59.60,c,45.11,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48389.066406,0.000000,0.000000,0.000000,0,3,1;3;2;,,14.4;14.6;59.6;,0.017882,-0.125179,40.253934,0.053648,
322,-1,-1,-1,-1,1,2,1,2,14.53,59.70,c,45.17,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48412.429688,0.000000,0.000000,0.000000,0,3,1;3;2;,,14.5;14.6;59.7;,0.017882,-0.125179,40.253934,0.053648,
323,-1,-1,-1,-1,1,2,1,2,14.58,59.70,c,45.12,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48393.324219,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.5;14.7;59.7;,0.017882,-0.125179,40.253934,0.053648,
324,-1,-1,-1,-1,1,2,1,2,14.62,59.80,c,45.18,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48416.687500,0.000000,0.000000,0.000000,5,3,1;3;2;,,14.6;14.7;59.8;,0.017882,-0.125179,40.253934,0.053648,
325,-1,-1,-1,-1,1,2,1,2,14.67,59.80,c,45.13,1,1,1.00,1,10.00,0.000,45.100,0.000000,0.000000,0.000000,48397.578125,0.000000,0.000000,0.000000,10,3,1;4;2;,,14.6;59.7;59.8;,0.017882,-0.125179,40.253934,0.053648,
