agent_id,tour_id,dependency_agent_id,duration_in_min,following_agent_id,from_zone_id, to_zone_id, from_origin_node_id, to_destination_node_id, departure_time_in_min, arrival_time_in_min, complete_flag, travel_time_in_min, demand_type, vehicle_type, PCE, information_type, value_of_time, toll_cost, distance, TotalEnergy_(KJ), CO2_(g), NOX_(g), CO_(g), HC_(g), PM_(g), PM_2.5(g),vehicle_age,number_of_nodes,path_node_sequence,org_path_node_sequence,path_time_sequence,origin_node_x,origin_node_y,destination_node_x,destination_node_y,
2304,-1,-1,-1,-1,1,4,1,4,17.29,42.40,c,25.11,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14085.173828,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,17.8;21.0;22.8;42.4;,0.000000,0.000000,1.831400,3.662800,
2305,-1,-1,-1,-1,1,4,1,4,17.29,42.40,c,25.11,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14081.988281,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,17.9;21.0;22.8;42.4;,0.000000,0.000000,1.831400,3.662800,
2306,-1,-1,-1,-1,1,4,1,4,17.30,28.00,c,10.70,1,1,1.00,2,10.00,0.000,6.000,0.000000,0.000000,0.000000,10184.796875,0.000000,0.000000,0.000000,5,5,1;5;6;3;4;,1;5;6;4;,17.9;21.0;22.8;24.6;28.0;,0.000000,0.000000,1.831400,3.662800,
2307,-1,-1,-1,-1,1,4,1,4,17.31,28.00,c,10.69,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10181.611328,0.000000,0.000000,0.000000,15,5,1;5;6;3;4;,1;5;6;4;,17.9;21.0;22.8;24.6;28.0;,0.000000,0.000000,1.831400,3.662800,
2308,-1,-1,-1,-1,1,4,1,4,17.32,42.50,c,25.18,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14114.904297,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,17.9;21.0;22.8;42.5;,0.000000,0.000000,1.831400,3.662800,
2309,-1,-1,-1,-1,1,4,1,4,17.32,42.50,c,25.18,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14111.720703,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,17.9;21.0;22.8;42.5;,0.000000,0.000000,1.831400,3.662800,
2310,-1,-1,-1,-1,1,4,1,4,17.33,42.50,c,25.17,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14108.535156,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,17.9;21.0;22.8;42.5;,0.000000,0.000000,1.831400,3.662800,
2311,-1,-1,-1,-1,1,4,1,4,17.34,42.50,c,25.16,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14105.349609,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,17.9;21.0;22.8;42.5;,0.000000,0.000000,1.831400,3.662800,
2312,-1,-1,-1,-1,1,4,1,4,17.35,28.00,c,10.65,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10165.685547,0.000000,0.000000,0.000000,10,5,1;5;6;3;4;,1;5;6;4;,17.9;21.0;22.8;24.6;28.0;,0.000000,0.000000,1.831400,3.662800,
2313,-1,-1,-1,-1,1,4,1,4,17.35,42.50,c,25.15,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14098.980469,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,17.9;21.0;22.8;42.5;,0.000000,0.000000,1.831400,3.662800,
2314,-1,-1,-1,-1,1,4,1,4,17.36,42.50,c,25.14,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14095.794922,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,17.9;21.0;22.8;42.5;,0.000000,0.000000,1.831400,3.662800,
2315,-1,-1,-1,-1,1,4,1,4,17.37,42.60,c,25.23,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14135.082031,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,17.9;21.0;22.8;42.6;,0.000000,0.000000,1.831400,3.662800,
2316,-1,-1,-1,-1,1,4,1,4,17.38,42.60,c,25.22,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14131.896484,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,17.9;21.1;22.9;42.6;,0.000000,0.000000,1.831400,3.662800,
2317,-1,-1,-1,-1,1,4,1,4,17.38,42.60,c,25.22,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14128.711914,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.0;21.1;22.9;42.6;,0.000000,0.000000,1.831400,3.662800,
2318,-1,-1,-1,-1,1,4,1,4,17.39,42.60,c,25.21,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14125.527344,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.0;21.1;22.9;42.6;,0.000000,0.000000,1.831400,3.662800,
2319,-1,-1,-1,-1,1,4,1,4,17.40,42.60,c,25.20,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14122.341797,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.0;21.1;22.9;42.6;,0.000000,0.000000,1.831400,3.662800,
2320,-1,-1,-1,-1,1,4,1,4,17.41,42.60,c,25.19,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14119.156250,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.0;21.1;22.9;42.6;,0.000000,0.000000,1.831400,3.662800,
2321,-1,-1,-1,-1,1,4,1,4,17.41,28.10,c,10.69,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10179.493164,0.000000,0.000000,0.000000,10,5,1;5;6;3;4;,1;5;6;4;,18.0;21.1;22.9;24.7;28.1;,0.000000,0.000000,1.831400,3.662800,
2322,-1,-1,-1,-1,1,4,1,4,17.42,42.70,c,25.28,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14155.259766,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.0;21.1;22.9;42.7;,0.000000,0.000000,1.831400,3.662800,
2323,-1,-1,-1,-1,1,4,1,4,17.43,28.10,c,10.67,1,1,1.00,2,10.00,0.000,6.000,0.000000,0.000000,0.000000,10173.123047,0.000000,0.000000,0.000000,0,5,1;5;6;3;4;,1;5;6;4;,18.0;21.1;22.9;24.7;28.1;,0.000000,0.000000,1.831400,3.662800,
2324,-1,-1,-1,-1,1,4,1,4,17.44,42.70,c,25.26,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14148.890625,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.0;21.1;22.9;42.7;,0.000000,0.000000,1.831400,3.662800,
2325,-1,-1,-1,-1,1,4,1,4,17.44,42.70,c,25.26,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14145.705078,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.0;21.1;22.9;42.7;,0.000000,0.000000,1.831400,3.662800,
2326,-1,-1,-1,-1,1,4,1,4,17.45,42.70,c,25.25,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14142.519531,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.0;21.1;22.9;42.7;,0.000000,0.000000,1.831400,3.662800,
2327,-1,-1,-1,-1,1,4,1,4,17.46,42.70,c,25.24,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14139.334961,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.0;21.1;22.9;42.7;,0.000000,0.000000,1.831400,3.662800,
2328,-1,-1,-1,-1,1,4,1,4,17.47,42.70,c,25.23,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14136.149414,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.0;21.2;23.0;42.7;,0.000000,0.000000,1.831400,3.662800,
2329,-1,-1,-1,-1,1,4,1,4,17.47,42.80,c,25.33,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14175.435547,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.1;21.2;23.0;42.8;,0.000000,0.000000,1.831400,3.662800,
2330,-1,-1,-1,-1,1,4,1,4,17.48,42.80,c,25.32,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14172.250000,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.1;21.2;23.0;42.8;,0.000000,0.000000,1.831400,3.662800,
2331,-1,-1,-1,-1,1,4,1,4,17.49,42.80,c,25.31,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14169.066406,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.1;21.2;23.0;42.8;,0.000000,0.000000,1.831400,3.662800,
2332,-1,-1,-1,-1,1,4,1,4,17.50,42.80,c,25.30,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14165.880859,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.1;21.2;23.0;42.8;,0.000000,0.000000,1.831400,3.662800,
2333,-1,-1,-1,-1,1,4,1,4,17.50,28.20,c,10.70,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10183.746094,0.000000,0.000000,0.000000,10,5,1;5;6;3;4;,1;5;6;4;,18.1;21.2;23.0;24.8;28.2;,0.000000,0.000000,1.831400,3.662800,
2334,-1,-1,-1,-1,1,4,1,4,17.51,42.80,c,25.29,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14159.510742,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.1;21.2;23.0;42.8;,0.000000,0.000000,1.831400,3.662800,
2335,-1,-1,-1,-1,1,4,1,4,17.52,42.80,c,25.28,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14156.326172,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.1;21.2;23.0;42.8;,0.000000,0.000000,1.831400,3.662800,
2336,-1,-1,-1,-1,1,4,1,4,17.53,28.20,c,10.67,1,1,1.00,2,10.00,0.000,6.000,0.000000,0.000000,0.000000,10174.191406,0.000000,0.000000,0.000000,5,5,1;5;6;3;4;,1;5;6;4;,18.1;21.2;23.0;24.8;28.2;,0.000000,0.000000,1.831400,3.662800,
2337,-1,-1,-1,-1,1,4,1,4,17.53,42.90,c,25.37,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14192.429688,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.1;21.2;23.0;42.9;,0.000000,0.000000,1.831400,3.662800,
2338,-1,-1,-1,-1,1,4,1,4,17.54,28.20,c,10.66,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10167.820313,0.000000,0.000000,0.000000,0,5,1;5;6;3;4;,1;5;6;4;,18.1;21.2;23.0;24.8;28.2;,0.000000,0.000000,1.831400,3.662800,
2339,-1,-1,-1,-1,1,4,1,4,17.55,42.90,c,25.35,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14186.058594,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.1;21.2;23.0;42.9;,0.000000,0.000000,1.831400,3.662800,
2340,-1,-1,-1,-1,1,4,1,4,17.56,42.90,c,25.34,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14182.874023,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.1;21.3;23.1;42.9;,0.000000,0.000000,1.831400,3.662800,
2341,-1,-1,-1,-1,1,4,1,4,17.56,42.90,c,25.34,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14179.689453,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.2;21.3;23.1;42.9;,0.000000,0.000000,1.831400,3.662800,
2342,-1,-1,-1,-1,1,4,1,4,17.57,42.90,c,25.33,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14176.503906,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.2;21.3;23.1;42.9;,0.000000,0.000000,1.831400,3.662800,
2343,-1,-1,-1,-1,1,4,1,4,17.58,42.90,c,25.32,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14173.319336,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.2;21.3;23.1;42.9;,0.000000,0.000000,1.831400,3.662800,
2344,-1,-1,-1,-1,1,4,1,4,17.59,28.30,c,10.71,1,1,1.00,2,10.00,0.000,6.000,0.000000,0.000000,0.000000,10191.181641,0.000000,0.000000,0.000000,15,5,1;5;6;3;4;,1;5;6;4;,18.2;21.3;23.1;24.9;28.3;,0.000000,0.000000,1.831400,3.662800,
2345,-1,-1,-1,-1,1,4,1,4,17.59,43.00,c,25.41,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14209.421875,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.2;21.3;23.1;43.0;,0.000000,0.000000,1.831400,3.662800,
2346,-1,-1,-1,-1,1,4,1,4,17.60,28.30,c,10.70,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10184.812500,0.000000,0.000000,0.000000,15,5,1;5;6;3;4;,1;5;6;4;,18.2;21.3;23.1;24.9;28.3;,0.000000,0.000000,1.831400,3.662800,
2347,-1,-1,-1,-1,1,4,1,4,17.61,43.00,c,25.39,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14203.050781,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.2;21.3;23.1;43.0;,0.000000,0.000000,1.831400,3.662800,
2348,-1,-1,-1,-1,1,4,1,4,17.62,43.00,c,25.38,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14199.865234,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.2;21.3;23.1;43.0;,0.000000,0.000000,1.831400,3.662800,
2349,-1,-1,-1,-1,1,4,1,4,17.62,43.00,c,25.38,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14196.680664,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.2;21.3;23.1;43.0;,0.000000,0.000000,1.831400,3.662800,
2350,-1,-1,-1,-1,1,4,1,4,17.63,43.00,c,25.37,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14193.496094,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.2;21.3;23.1;43.0;,0.000000,0.000000,1.831400,3.662800,
2351,-1,-1,-1,-1,1,4,1,4,17.64,43.00,c,25.36,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14190.310547,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.2;21.3;23.1;43.0;,0.000000,0.000000,1.831400,3.662800,
2352,-1,-1,-1,-1,1,4,1,4,17.65,43.10,c,25.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14229.597656,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.2;21.4;23.2;43.1;,0.000000,0.000000,1.831400,3.662800,
2353,-1,-1,-1,-1,1,4,1,4,17.65,43.10,c,25.45,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14226.412109,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.3;21.4;23.2;43.1;,0.000000,0.000000,1.831400,3.662800,
2354,-1,-1,-1,-1,1,4,1,4,17.66,43.10,c,25.44,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14223.227539,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.3;21.4;23.2;43.1;,0.000000,0.000000,1.831400,3.662800,
2355,-1,-1,-1,-1,1,4,1,4,17.67,43.10,c,25.43,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14220.041992,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.3;21.4;23.2;43.1;,0.000000,0.000000,1.831400,3.662800,
2356,-1,-1,-1,-1,1,4,1,4,17.68,43.10,c,25.42,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14216.857422,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.3;21.4;23.2;43.1;,0.000000,0.000000,1.831400,3.662800,
2357,-1,-1,-1,-1,1,4,1,4,17.68,43.10,c,25.42,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14213.671875,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.3;21.4;23.2;43.1;,0.000000,0.000000,1.831400,3.662800,
2358,-1,-1,-1,-1,1,4,1,4,17.69,43.20,c,25.51,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14252.959961,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.3;21.4;23.2;43.2;,0.000000,0.000000,1.831400,3.662800,
2359,-1,-1,-1,-1,1,4,1,4,17.70,43.20,c,25.50,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14249.774414,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.3;21.4;23.2;43.2;,0.000000,0.000000,1.831400,3.662800,
2360,-1,-1,-1,-1,1,4,1,4,17.71,43.20,c,25.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14246.589844,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.3;21.4;23.2;43.2;,0.000000,0.000000,1.831400,3.662800,
2361,-1,-1,-1,-1,1,4,1,4,17.71,43.20,c,25.49,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14243.404297,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.3;21.4;23.2;43.2;,0.000000,0.000000,1.831400,3.662800,
2362,-1,-1,-1,-1,1,4,1,4,17.72,43.20,c,25.48,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14240.218750,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.3;21.4;23.2;43.2;,0.000000,0.000000,1.831400,3.662800,
2363,-1,-1,-1,-1,1,4,1,4,17.73,43.20,c,25.47,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14237.035156,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.3;21.4;23.2;43.2;,0.000000,0.000000,1.831400,3.662800,
2364,-1,-1,-1,-1,1,4,1,4,17.74,43.30,c,25.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14276.322266,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.3;21.5;23.3;43.3;,0.000000,0.000000,1.831400,3.662800,
2365,-1,-1,-1,-1,1,4,1,4,17.74,43.30,c,25.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14273.136719,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.4;21.5;23.3;43.3;,0.000000,0.000000,1.831400,3.662800,
2366,-1,-1,-1,-1,1,4,1,4,17.75,43.30,c,25.55,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14269.951172,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.4;21.5;23.3;43.3;,0.000000,0.000000,1.831400,3.662800,
2367,-1,-1,-1,-1,1,4,1,4,17.76,28.50,c,10.74,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10202.871094,0.000000,0.000000,0.000000,15,5,1;5;6;3;4;,1;5;6;4;,18.4;21.5;23.3;25.1;28.5;,0.000000,0.000000,1.831400,3.662800,
2368,-1,-1,-1,-1,1,4,1,4,17.77,43.30,c,25.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14263.582031,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.4;21.5;23.3;43.3;,0.000000,0.000000,1.831400,3.662800,
2369,-1,-1,-1,-1,1,4,1,4,17.77,43.30,c,25.53,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14260.396484,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.4;21.5;23.3;43.3;,0.000000,0.000000,1.831400,3.662800,
2370,-1,-1,-1,-1,1,4,1,4,17.78,43.30,c,25.52,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14257.211914,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.4;21.5;23.3;43.3;,0.000000,0.000000,1.831400,3.662800,
2371,-1,-1,-1,-1,1,4,1,4,17.79,43.40,c,25.61,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14296.499023,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.4;21.5;23.3;43.4;,0.000000,0.000000,1.831400,3.662800,
2372,-1,-1,-1,-1,1,4,1,4,17.80,28.50,c,10.70,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10186.947266,0.000000,0.000000,0.000000,0,5,1;5;6;3;4;,1;5;6;4;,18.4;21.5;23.3;25.1;28.5;,0.000000,0.000000,1.831400,3.662800,
2373,-1,-1,-1,-1,1,4,1,4,17.80,28.50,c,10.70,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10183.761719,0.000000,0.000000,0.000000,5,5,1;5;6;3;4;,1;5;6;4;,18.4;21.5;23.3;25.1;28.5;,0.000000,0.000000,1.831400,3.662800,
2374,-1,-1,-1,-1,1,4,1,4,17.81,43.40,c,25.59,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14286.944336,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.4;21.5;23.3;43.4;,0.000000,0.000000,1.831400,3.662800,
2375,-1,-1,-1,-1,1,4,1,4,17.82,43.40,c,25.58,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14283.758789,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.4;21.5;23.3;43.4;,0.000000,0.000000,1.831400,3.662800,
2376,-1,-1,-1,-1,1,4,1,4,17.83,28.60,c,10.77,1,1,1.00,2,10.00,0.000,6.000,0.000000,0.000000,0.000000,10216.677734,0.000000,0.000000,0.000000,10,5,1;5;6;3;4;,1;5;6;4;,18.4;21.6;23.4;25.2;28.6;,0.000000,0.000000,1.831400,3.662800,
2377,-1,-1,-1,-1,1,4,1,4,17.83,43.40,c,25.57,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14277.388672,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.5;21.6;23.4;43.4;,0.000000,0.000000,1.831400,3.662800,
2378,-1,-1,-1,-1,1,4,1,4,17.84,43.40,c,25.56,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14274.204102,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.5;21.6;23.4;43.4;,0.000000,0.000000,1.831400,3.662800,
2379,-1,-1,-1,-1,1,4,1,4,17.85,28.60,c,10.75,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10207.123047,0.000000,0.000000,0.000000,5,5,1;5;6;3;4;,1;5;6;4;,18.5;21.6;23.4;25.2;28.6;,0.000000,0.000000,1.831400,3.662800,
2380,-1,-1,-1,-1,1,4,1,4,17.86,43.40,c,25.54,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14267.833984,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.5;21.6;23.4;43.4;,0.000000,0.000000,1.831400,3.662800,
2381,-1,-1,-1,-1,1,4,1,4,17.86,43.50,c,25.64,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14307.121094,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.5;21.6;23.4;43.5;,0.000000,0.000000,1.831400,3.662800,
2382,-1,-1,-1,-1,1,4,1,4,17.87,43.50,c,25.63,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14303.935547,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.5;21.6;23.4;43.5;,0.000000,0.000000,1.831400,3.662800,
2383,-1,-1,-1,-1,1,4,1,4,17.88,43.50,c,25.62,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14300.750000,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.5;21.6;23.4;43.5;,0.000000,0.000000,1.831400,3.662800,
2384,-1,-1,-1,-1,1,4,1,4,17.89,43.50,c,25.61,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14297.564453,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.5;21.6;23.4;43.5;,0.000000,0.000000,1.831400,3.662800,
2385,-1,-1,-1,-1,1,4,1,4,17.89,43.50,c,25.61,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14294.379883,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.5;21.6;23.4;43.5;,0.000000,0.000000,1.831400,3.662800,
2386,-1,-1,-1,-1,1,4,1,4,17.90,43.50,c,25.60,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14291.196289,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.5;21.6;23.4;43.5;,0.000000,0.000000,1.831400,3.662800,
2387,-1,-1,-1,-1,1,4,1,4,17.91,43.60,c,25.69,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14330.482422,0.000000,0.000000,0.000000,15,4,1;5;6;4;,,18.5;21.6;23.4;43.6;,0.000000,0.000000,1.831400,3.662800,
2388,-1,-1,-1,-1,1,4,1,4,17.92,43.60,c,25.68,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14327.296875,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.5;21.7;23.5;43.6;,0.000000,0.000000,1.831400,3.662800,
2389,-1,-1,-1,-1,1,4,1,4,17.92,43.60,c,25.68,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14324.111328,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.6;21.7;23.5;43.6;,0.000000,0.000000,1.831400,3.662800,
2390,-1,-1,-1,-1,1,4,1,4,17.93,43.60,c,25.67,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14320.927734,0.000000,0.000000,0.000000,10,4,1;5;6;4;,,18.6;21.7;23.5;43.6;,0.000000,0.000000,1.831400,3.662800,
2391,-1,-1,-1,-1,1,4,1,4,17.94,28.70,c,10.76,1,1,1.00,3,10.00,0.000,6.000,0.000000,0.000000,0.000000,10211.375000,0.000000,0.000000,0.000000,5,5,1;5;6;3;4;,1;5;6;4;,18.6;21.7;23.5;25.3;28.7;,0.000000,0.000000,1.831400,3.662800,
2392,-1,-1,-1,-1,1,4,1,4,17.95,28.70,c,10.75,1,1,1.00,2,10.00,0.000,6.000,0.000000,0.000000,0.000000,10208.190430,0.000000,0.000000,0.000000,15,5,1;5;6;3;4;,1;5;6;4;,18.6;21.7;23.5;25.3;28.7;,0.000000,0.000000,1.831400,3.662800,
2393,-1,-1,-1,-1,1,4,1,4,17.95,43.60,c,25.65,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14311.371094,0.000000,0.000000,0.000000,5,4,1;5;6;4;,,18.6;21.7;23.5;43.6;,0.000000,0.000000,1.831400,3.662800,
2394,-1,-1,-1,-1,1,4,1,4,17.96,43.60,c,25.64,1,1,1.00,1,10.00,0.000,4.000,0.000000,0.000000,0.000000,14308.185547,0.000000,0.000000,0.000000,0,4,1;5;6;4;,,18.6;21.7;23.5;43.6;,0.000000,0.000000,1.831400,3.662800,
